Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,BB/K,Spd,wRC+,HR/FB%,IFFB%,LD%,FB%,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,BB_K_ratio,Speed_score,HR_IFFB_ratio,2B_3B_pct
Jake Gatewood,NYY,AA,29,38,129,145,30,14,13,1,2,18,12,14,0,46,1,0,0,4,2,1,0.232558139,sa828685,standard,5,0.304347826,5.329062044505198,110.23633615118062,0.071428571,0.142857142,0.301204819,0.337349397,Eastern League,AA,180.0,fantrax_hitting_categories,4.7368421052631575,0.30434782608695654,5.329062044505198,0.5,0.10852713178294573
Lane Thomas,CLE,AA,29,3,8,10,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0.0,16939,standard,5,0.25,0.14285714,-8.296713463564771,0.0,0.0,0.0,0.25,Eastern League,AA,-1.0,fantrax_hitting_categories,-0.3333333333333333,0.25,0.14285714,,0.0
Mark Kolozsvary,BOS,AA,29,23,73,83,14,5,5,0,4,8,9,9,0,25,1,0,0,2,1,0,0.191780821,21304,standard,5,0.36,3.2397054186734184,104.6973309171862,0.19047619,0.238095238,0.130434782,0.456521739,Eastern League,AA,113.5,fantrax_hitting_categories,4.934782608695652,0.36,3.2397054186734184,0.79999999832,0.0684931506849315
Tyler O'Neill,BAL,AA,30,6,18,20,4,3,0,0,1,1,2,2,0,7,0,0,0,0,0,0,0.222222222,15711,standard,5,0.285714285,0.14285714,94.36703565450397,0.25,0.5,0.272727272,0.363636363,Eastern League,AA,22.5,fantrax_hitting_categories,3.75,0.2857142857142857,0.14285714,0.5,0.0
Jesse Winker,NYM,AA,31,2,6,8,2,1,0,0,1,2,4,2,0,1,0,0,0,0,0,0,0.333333333,13590,standard,5,2.0,1.60119047125,269.0669772382552,0.333333333,0.0,0.2,0.6,Eastern League,AA,33.5,fantrax_hitting_categories,16.75,2.0,1.60119047125,,0.0
Masataka Yoshida,BOS,AA,31,3,9,11,3,3,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0.333333333,31837,standard,5,1.0,1.08035714,98.21267629299126,0.0,0.0,0.222222222,0.333333333,Eastern League,AA,22.5,fantrax_hitting_categories,7.5,1.0,1.08035714,,0.0
Paul DeJong,WSN,AA,31,12,40,46,11,9,1,0,1,4,6,4,0,12,1,1,0,0,1,1,0.275,18015,standard,5,0.333333333,2.539556770177178,115.9197739957197,0.09090909,0.363636363,0.214285714,0.392857142,Eastern League,AA,66.5,fantrax_hitting_categories,5.541666666666667,0.3333333333333333,2.539556770177178,0.24999999793749997,0.025
Delino DeShields,WSN,AA,32,37,103,127,27,22,4,1,0,19,6,16,0,35,2,0,6,3,3,1,0.262135922,11379,standard,5,0.457142857,6.360949785004334,114.18722378213003,0.0,0.227272727,0.298507462,0.328358208,Eastern League,AA,160.0,fantrax_hitting_categories,4.324324324324325,0.45714285714285713,6.360949785004334,0.0,0.04854368932038835
Jeff McNeil,NYM,AA,33,2,9,9,6,3,1,0,2,4,2,0,0,0,0,0,0,0,0,0,0.666666666,15362,standard,5,0.0,2.64285714,514.1521890201101,0.5,0.0,0.222222222,0.444444444,Eastern League,AA,43.5,fantrax_hitting_categories,21.75,,2.64285714,,0.1111111111111111
Giancarlo Stanton,NYY,AA,35,3,11,12,3,2,1,0,0,0,4,1,0,3,0,0,0,0,0,0,0.272727272,4949,standard,5,0.333333333,0.14285714,108.8483203739722,0.0,0.0,0.375,0.375,Eastern League,AA,24.0,fantrax_hitting_categories,8.0,0.3333333333333333,0.14285714,,0.09090909090909091
DJ LeMahieu,NYY,AA,36,6,16,18,7,5,1,0,1,5,3,2,0,3,0,0,0,0,0,0,0.4375,9874,standard,5,0.666666666,2.64285714,245.2781733010268,0.25,0.25,0.333333333,0.333333333,Eastern League,AA,47.5,fantrax_hitting_categories,7.916666666666667,0.6666666666666666,2.64285714,1.0,0.0625
Jesus Made,MIL,AA,18,5,23,24,6,5,0,1,0,6,3,1,0,8,0,0,0,1,2,0,0.260869565,sa3024108,standard,6,0.125,9.561965246074823,85.33595496444299,0.0,0.5,0.133333333,0.533333333,Southern League,AA,45.5,fantrax_hitting_categories,9.1,0.125,9.561965246074823,0.0,0.043478260869565216
John Gil,ATL,AA,19,6,23,25,4,4,0,0,0,2,1,2,0,7,0,0,0,0,4,0,0.173913043,sa3021284,standard,6,0.285714285,6.4583333312499995,28.81282187153524,0.0,0.5,0.357142857,0.428571428,Southern League,AA,35.0,fantrax_hitting_categories,5.833333333333333,0.2857142857142857,6.4583333312499995,0.0,0.0
Nelson Rada,LAA,AA,19,93,328,388,91,76,13,1,1,48,22,45,0,82,10,1,4,2,34,12,0.277439024,sa3018421,standard,6,0.548780487,6.059518915535778,122.64785162318108,0.021276595,0.14893617,0.264227642,0.19105691,Southern League,AA,610.0,fantrax_hitting_categories,6.559139784946237,0.5487804878048781,6.059518915535778,0.14285713806122446,0.042682926829268296
Cam Collier,CIN,AA,20,74,259,308,68,50,16,0,2,39,38,45,2,86,3,1,0,1,0,1,0.262548262,sa3020131,standard,6,0.523255813,1.8247541575396304,113.99422345839,0.04,0.22,0.274853801,0.29239766,Southern League,AA,439.0,fantrax_hitting_categories,5.9324324324324325,0.5232558139534884,1.8247541575396304,0.18181818181818182,0.06177606177606178
Cooper Pratt,MIL,AA,20,120,437,527,104,73,22,1,8,71,62,67,1,80,8,10,2,13,31,5,0.23798627,sa3022867,standard,6,0.8375,6.091763735961549,106.65285884024436,0.06060606,0.196969696,0.22562674,0.367688022,Southern League,AA,928.5,fantrax_hitting_categories,7.7375,0.8375,6.091763735961549,0.3076923061301775,0.05263157894736842
Jefferson Rojas,CHC,AA,20,39,146,172,24,18,6,0,0,17,15,20,0,34,4,2,0,5,5,0,0.164383561,sa3018571,standard,6,0.588235294,5.266997712422515,57.87153874016164,0.0,0.25,0.169642857,0.357142857,Southern League,AA,193.0,fantrax_hitting_categories,4.948717948717949,0.5882352941176471,5.266997712422515,0.0,0.0410958904109589
Luis Lara,MIL,AA,20,136,513,612,132,95,32,3,2,79,40,86,0,99,8,5,0,7,44,7,0.257309941,sa3018514,standard,6,0.868686868,6.545916143240821,115.9136051976703,0.018018018,0.207207207,0.221411192,0.270072992,Southern League,AA,997.5,fantrax_hitting_categories,7.334558823529412,0.8686868686868687,6.545916143240821,0.08695652173913043,0.0682261208576998
Nestor Rios,MIA,AA,20,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,sa3018918,standard,6,1.0,0.14285714,256.2609852408606,0.0,0.0,0.0,0.5,Southern League,AA,4.5,fantrax_hitting_categories,4.5,,0.14285714,,0.0
William Bergolla Jr.,CHW,AA,20,125,486,551,139,118,19,2,0,70,36,37,0,26,5,2,21,11,40,11,0.28600823,sa3019777,standard,6,1.423076923,6.381880185220336,104.34524217941784,0.0,0.166666666,0.243421052,0.263157894,Southern League,AA,929.0,fantrax_hitting_categories,7.432,1.4230769230769231,6.381880185220336,0.0,0.043209876543209874
Ambioris Tavarez,ATL,AA,21,15,45,53,8,7,1,0,0,5,3,7,0,21,1,0,0,1,6,2,0.177777777,sa3019895,standard,6,0.333333333,5.593026814539222,62.720030767585136,0.0,0.0,0.25,0.333333333,Southern League,AA,62.5,fantrax_hitting_categories,4.166666666666667,0.3333333333333333,5.593026814539222,,0.022222222222222223
Denzer Guzman,LAA,AA,21,93,335,386,81,46,23,1,11,39,53,41,0,92,7,3,0,7,8,3,0.241791044,28816,standard,6,0.445652173,4.174040450574582,126.11641304395695,0.100917431,0.321100917,0.224489795,0.444897959,Southern League,AA,615.0,fantrax_hitting_categories,6.612903225806452,0.44565217391304346,4.174040450574582,0.31428571410775513,0.07164179104477612
Edwin Arroyo,CIN,AA,21,120,464,521,132,102,23,4,3,63,44,40,0,88,7,8,2,5,12,7,0.284482758,29957,standard,6,0.454545454,5.312206286306523,106.57067229157708,0.032608695,0.119565217,0.25,0.242105263,Southern League,AA,741.0,fantrax_hitting_categories,6.175,0.45454545454545453,5.312206286306523,0.27272726816528925,0.05818965517241379
Emaarion Boyd,MIA,AA,21,19,60,68,16,11,4,0,1,8,3,6,0,16,2,0,0,1,8,5,0.266666666,sa3020281,standard,6,0.375,4.981532944738699,121.9117880750003,0.076923076,0.461538461,0.232558139,0.302325581,Southern League,AA,106.5,fantrax_hitting_categories,5.605263157894737,0.375,4.981532944738699,0.16666666486111112,0.06666666666666667
Eric Martinez,MIL,AA,21,5,12,14,2,0,2,0,0,3,0,1,0,5,1,0,0,0,0,0,0.166666666,sa3017023,standard,6,0.2,2.64285714,86.4019331563827,0.0,0.0,0.142857142,0.285714285,Southern League,AA,12.0,fantrax_hitting_categories,2.4,0.2,2.64285714,,0.16666666666666666
Gregory Barrios,TBR,AA,21,77,274,297,66,58,7,0,1,36,27,18,0,42,2,1,2,7,28,7,0.240875912,sa3015800,standard,6,0.428571428,6.266893261747129,71.80393917472959,0.020408163,0.428571428,0.211453744,0.21585903,Southern League,AA,480.0,fantrax_hitting_categories,6.233766233766234,0.42857142857142855,6.266893261747129,0.04761904706349206,0.025547445255474453
Hector Rodriguez,CIN,AA,21,82,312,345,93,63,15,3,12,58,45,28,0,48,2,3,0,5,6,5,0.298076923,sa3015828,standard,6,0.583333333,5.325032814989218,139.5393200540849,0.155844155,0.272727272,0.218390804,0.295019157,Southern League,AA,652.5,fantrax_hitting_categories,7.9573170731707314,0.5833333333333334,5.325032814989218,0.5714285698571429,0.057692307692307696
Jadher Areinamo,TBR,AA,21,37,141,159,36,24,8,0,4,18,19,12,0,19,2,3,0,7,6,0,0.255319148,sa3015802,standard,6,0.631578947,5.146936496709359,110.8190127037335,0.095238095,0.357142857,0.247933884,0.347107438,Southern League,AA,266.0,fantrax_hitting_categories,7.1891891891891895,0.631578947368421,5.146936496709359,0.26666666610666667,0.05673758865248227
Jesus Hernandez,MIA,AA,21,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,sa3015736,standard,6,0.0,0.14285714,45.241621516451815,0.0,0.0,0.0,0.0,Southern League,AA,1.5,fantrax_hitting_categories,1.5,0.0,0.14285714,,0.0
Johnny Ascanio,CIN,AA,21,17,41,47,5,4,1,0,0,3,2,5,0,14,0,1,0,2,0,0,0.121951219,sa3015526,standard,6,0.357142857,1.39285714,6.821726696240017,0.0,0.4,0.333333333,0.185185185,Southern League,AA,22.0,fantrax_hitting_categories,1.2941176470588236,0.35714285714285715,1.39285714,0.0,0.024390243902439025
Leo Balcazar,CIN,AA,21,51,186,217,49,43,3,0,3,29,20,23,0,24,3,3,2,10,4,5,0.26344086,sa3015798,standard,6,0.958333333,3.2537082453855795,99.4887021269128,0.055555555,0.259259259,0.160493827,0.333333333,Southern League,AA,310.5,fantrax_hitting_categories,6.088235294117647,0.9583333333333334,3.2537082453855795,0.21428571235714283,0.016129032258064516
Luke Adams,MIL,AA,21,64,211,278,49,25,13,0,11,50,38,43,0,60,21,1,0,2,10,3,0.232227488,sa3020135,standard,6,0.716666666,5.451874862896589,158.89623161392754,0.186440677,0.406779661,0.230263157,0.388157894,Southern League,AA,543.5,fantrax_hitting_categories,8.4921875,0.7166666666666667,5.451874862896589,0.45833333097743056,0.061611374407582936
Pedro Ramirez,CHC,AA,21,129,500,563,140,107,21,4,8,70,73,46,1,85,9,8,0,12,28,10,0.28,29218,standard,6,0.54117647,6.03888630915115,121.55254249582094,0.074766355,0.205607476,0.253588516,0.255980861,Southern League,AA,995.5,fantrax_hitting_categories,7.717054263565892,0.5411764705882353,6.03888630915115,0.3636363640785124,0.05
Sal Stewart,CIN,AA,21,80,294,329,90,61,19,0,10,51,44,27,0,51,7,1,0,6,13,2,0.306122448,31505,standard,6,0.529411764,5.13138599815878,145.7811194448135,0.147058823,0.19117647,0.256198347,0.280991735,Southern League,AA,651.5,fantrax_hitting_categories,8.14375,0.5294117647058824,5.13138599815878,0.7692307688284025,0.06462585034013606
Xavier Isaac,TBR,AA,21,41,139,175,28,13,5,1,9,21,22,34,0,52,2,0,0,3,1,2,0.201438848,sa3020498,standard,6,0.653846153,3.1923999655599005,144.3148275407228,0.272727272,0.181818181,0.137931034,0.379310344,Southern League,AA,276.5,fantrax_hitting_categories,6.7439024390243905,0.6538461538461539,3.1923999655599005,1.5000000027500002,0.04316546762589928
Arol Vera,LAA,AA,22,30,84,95,14,9,4,0,1,10,4,3,0,27,3,2,3,1,0,0,0.166666666,sa3014687,standard,6,0.111111111,2.64285714,41.394584699253016,0.037037037,0.222222222,0.120689655,0.465517241,Southern League,AA,69.5,fantrax_hitting_categories,2.316666666666667,0.1111111111111111,2.64285714,0.16666666666666669,0.047619047619047616
Blake Burke,MIL,AA,22,37,140,159,42,25,6,0,11,21,34,16,0,41,2,1,0,5,3,1,0.3,sa3025381,standard,6,0.390243902,3.0611339105232664,177.23319342892609,0.323529411,0.205882352,0.232323232,0.343434343,Southern League,AA,353.5,fantrax_hitting_categories,9.554054054054054,0.3902439024390244,3.0611339105232664,1.5714285748979593,0.04285714285714286
Braden Montgomery,CHW,AA,22,34,125,143,34,19,13,1,1,14,11,15,1,41,3,0,0,0,3,3,0.272,sa3038253,standard,6,0.365853658,4.490307920473512,132.87904475679883,0.055555555,0.277777777,0.325301204,0.216867469,Southern League,AA,186.5,fantrax_hitting_categories,5.485294117647059,0.36585365853658536,4.490307920473512,0.19999999856,0.112
Cam Clayton,MIA,AA,22,4,12,14,3,1,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0.25,sa3025610,standard,6,0.0,0.14285714,62.23273864379378,0.0,0.166666666,0.23076923,0.461538461,Southern League,AA,21.5,fantrax_hitting_categories,5.375,0.0,0.14285714,0.0,0.16666666666666666
Carter Trice,CHC,AA,22,20,48,60,5,3,1,0,1,4,4,10,0,20,1,1,0,0,1,1,0.104166666,sa3022661,standard,6,0.5,2.5225226527564404,53.29992229449909,0.066666666,0.133333333,0.172413793,0.517241379,Southern League,AA,47.5,fantrax_hitting_categories,2.375,0.5,2.5225226527564404,0.49999999624999997,0.020833333333333332
Christian Moore,LAA,AA,22,34,124,146,29,22,4,2,1,15,14,21,0,40,0,1,0,1,5,3,0.233870967,34979,standard,6,0.525,6.15377607790887,106.2659156600001,0.034482758,0.206896551,0.214285714,0.345238095,Southern League,AA,197.0,fantrax_hitting_categories,5.794117647058823,0.525,6.15377607790887,0.16666666424999999,0.04838709677419355
Cooper Kinney,TBR,AA,22,117,458,501,111,74,21,3,13,54,62,36,0,125,3,4,0,9,0,1,0.242358078,sa3017793,standard,6,0.288,2.8778357828493855,102.89827615438962,0.128712871,0.148514851,0.228915662,0.304216867,Southern League,AA,686.0,fantrax_hitting_categories,5.863247863247863,0.288,2.8778357828493855,0.8666666675644444,0.05240174672489083
David Calabrese,LAA,AA,22,77,239,268,48,38,5,0,5,25,11,22,0,63,3,0,4,1,11,3,0.20083682,sa3014507,standard,6,0.349206349,4.625809909303676,73.65060646980479,0.081967213,0.278688524,0.248554913,0.352601156,Southern League,AA,289.0,fantrax_hitting_categories,3.7532467532467533,0.3492063492063492,4.625809909303676,0.2941176472698962,0.02092050209205021
David Mershon,LAA,AA,22,69,225,276,35,27,6,1,1,29,12,48,0,70,1,0,2,2,22,2,0.155555555,sa3025335,standard,6,0.685714285,6.82408772344498,69.6462315884081,0.020408163,0.163265306,0.202614379,0.320261437,Southern League,AA,346.5,fantrax_hitting_categories,5.021739130434782,0.6857142857142857,6.82408772344498,0.12499999846875,0.03111111111111111
Dub Gleed,MIA,AA,22,26,87,102,24,16,7,0,1,9,7,11,0,20,1,1,1,3,1,3,0.275862068,sa3032302,standard,6,0.55,2.2202317286332156,124.49049595661305,0.05,0.35,0.151515151,0.303030303,Southern League,AA,123.0,fantrax_hitting_categories,4.730769230769231,0.55,2.2202317286332156,0.14285714285714288,0.08045977011494253
Eduardo Garcia,MIL,AA,22,33,113,128,24,18,6,0,0,12,9,14,0,38,0,1,0,0,5,3,0.21238938,sa3008751,standard,6,0.368421052,4.104904110145238,70.14036837415021,0.0,0.4,0.283783783,0.472972972,Southern League,AA,138.0,fantrax_hitting_categories,4.181818181818182,0.3684210526315789,4.104904110145238,0.0,0.05309734513274336
Eriandys Ramon,CHC,AA,22,6,23,23,3,2,0,0,1,3,2,0,0,5,0,0,0,1,1,0,0.130434782,sa3022256,standard,6,0.0,7.395532198625158,13.12591001745958,0.125,0.25,0.111111111,0.444444444,Southern League,AA,26.0,fantrax_hitting_categories,4.333333333333333,0.0,7.395532198625158,0.5,0.0
Fenwick Trimble,MIA,AA,22,54,190,229,45,27,12,0,6,23,27,29,0,43,7,2,1,2,16,3,0.236842105,sa3025202,standard,6,0.674418604,4.973419811908519,126.05545904895988,0.139534883,0.302325581,0.244897959,0.292517006,Southern League,AA,413.5,fantrax_hitting_categories,7.657407407407407,0.6744186046511628,4.973419811908519,0.46153845975739644,0.06315789473684211
Gage Miller,MIA,AA,22,17,62,70,14,11,1,0,2,10,5,7,0,12,1,0,0,1,1,2,0.225806451,sa3025205,standard,6,0.583333333,3.464608549633452,97.91456148215566,0.095238095,0.285714285,0.24,0.42,Southern League,AA,90.5,fantrax_hitting_categories,5.323529411764706,0.5833333333333334,3.464608549633452,0.3333333333333333,0.016129032258064516
Hedbert Perez,MIL,AA,22,4,12,14,3,3,0,0,0,1,1,2,0,5,0,0,0,0,1,0,0.25,sa3014692,standard,6,0.4,4.72219141249985,89.91065129898261,0.0,0.5,0.0,0.285714285,Southern League,AA,17.5,fantrax_hitting_categories,4.375,0.4,4.72219141249985,0.0,0.0
Jay Allen II,CIN,AA,22,118,423,482,96,66,19,3,8,54,60,43,1,118,9,5,2,5,21,10,0.226950354,sa3017403,standard,6,0.364406779,5.920331739637822,88.33478017344643,0.077669902,0.184466019,0.205980066,0.342192691,Southern League,AA,732.0,fantrax_hitting_categories,6.203389830508475,0.3644067796610169,5.920331739637822,0.4210526275844875,0.05200945626477541
Jheremy Vargas,MIL,AA,22,88,291,321,64,60,4,0,0,26,31,26,0,65,2,2,0,7,10,6,0.219931271,sa3015353,standard,6,0.4,3.6597423989736546,57.62794507548901,0.0,0.262295081,0.194690265,0.269911504,Southern League,AA,362.0,fantrax_hitting_categories,4.113636363636363,0.4,3.6597423989736546,0.0,0.013745704467353952
Joe Mack,MIA,AA,22,13,44,56,14,7,4,0,3,12,5,10,0,12,2,0,0,0,1,0,0.318181818,29780,standard,6,0.833333333,4.7907378271867005,214.52337449528457,0.375,0.25,0.451612903,0.258064516,Southern League,AA,116.5,fantrax_hitting_categories,8.961538461538462,0.8333333333333334,4.7907378271867005,1.5,0.09090909090909091
Kemp Alderman,MIA,AA,22,110,412,454,116,83,13,5,15,56,53,34,0,102,3,5,0,9,20,9,0.281553398,sa3022562,standard,6,0.333333333,6.297885994977018,129.9892630114194,0.182926829,0.207317073,0.19551282,0.262820512,Southern League,AA,775.5,fantrax_hitting_categories,7.05,0.3333333333333333,6.297885994977018,0.8823529406089966,0.043689320388349516
Lizandro Espinoza,ATL,AA,22,12,42,51,10,4,4,0,2,15,7,7,0,16,1,1,0,1,3,0,0.238095238,sa3015611,standard,6,0.4375,6.865117739895653,143.84533164297108,0.222222222,0.0,0.185185185,0.333333333,Southern League,AA,113.0,fantrax_hitting_categories,9.416666666666666,0.4375,6.865117739895653,,0.09523809523809523
Payton Green,MIA,AA,22,27,93,107,22,16,4,0,2,11,8,11,0,24,2,0,0,3,3,1,0.236559139,sa3025195,standard,6,0.458333333,3.931895412067188,104.69988081719204,0.08,0.32,0.264705882,0.367647058,Southern League,AA,136.0,fantrax_hitting_categories,5.037037037037037,0.4583333333333333,3.931895412067188,0.25,0.043010752688172046
Ryan Spikes,TBR,AA,22,18,53,58,10,7,0,2,1,4,6,4,0,16,1,0,0,1,4,1,0.188679245,sa3017792,standard,6,0.25,7.503790293252926,72.50162723885536,0.071428571,0.214285714,0.166666666,0.388888888,Southern League,AA,79.5,fantrax_hitting_categories,4.416666666666667,0.25,7.503790293252926,0.3333333317777778,0.03773584905660377
Sam Antonacci,CHW,AA,22,49,168,217,49,38,8,2,1,27,25,28,0,32,16,2,3,2,21,2,0.291666666,35101,standard,6,0.875,7.696486439202842,152.99778804069453,0.033333333,0.1,0.350364963,0.218978102,Southern League,AA,446.0,fantrax_hitting_categories,9.10204081632653,0.875,7.696486439202842,0.33333333,0.05952380952380952
Wilfred Veras,CHW,AA,22,111,410,464,88,64,11,4,9,40,53,43,0,139,5,6,0,10,16,8,0.214634146,sa3015178,standard,6,0.309352517,5.518785165938822,86.97078740598907,0.108433734,0.180722891,0.1875,0.305147058,Southern League,AA,598.0,fantrax_hitting_categories,5.387387387387387,0.30935251798561153,5.518785165938822,0.59999999668,0.036585365853658534
Yeremi Villahermosa,LAA,AA,22,1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,sa3016096,standard,6,0.5,0.14285714,13.381367785084777,0.0,1.0,0.0,1.0,Southern League,AA,0.0,fantrax_hitting_categories,0.0,0.5,0.14285714,0.0,0.0
Yiddi Cappe,MIA,AA,22,6,19,21,3,3,0,0,0,1,2,1,0,4,0,1,0,1,1,0,0.157894736,sa3015515,standard,6,0.25,5.16096528973035,1.620990919708741,0.0,0.166666666,0.0,0.375,Southern League,AA,19.5,fantrax_hitting_categories,3.25,0.25,5.16096528973035,0.0,0.0
Bladimir Restituyo,MIL,AA,23,101,324,351,64,47,10,2,5,36,19,10,0,74,4,5,8,2,18,8,0.197530864,sa3006621,standard,6,0.135135135,7.12715493493827,47.8801723987756,0.045454545,0.39090909,0.16532258,0.443548387,Southern League,AA,395.5,fantrax_hitting_categories,3.9158415841584158,0.13513513513513514,7.12715493493827,0.1162790688750676,0.037037037037037035
Brayden Taylor,TBR,AA,23,108,370,437,64,40,14,2,8,47,43,61,0,121,1,4,1,3,17,3,0.172972972,sa3022921,standard,6,0.504132231,6.1195651128690844,77.25462945934699,0.059701492,0.208955223,0.176706827,0.53815261,Southern League,AA,578.0,fantrax_hitting_categories,5.351851851851852,0.5041322314049587,6.1195651128690844,0.2857142843469388,0.043243243243243246
Brett Bateman,CHC,AA,23,94,329,396,86,75,9,0,2,42,33,61,0,82,1,3,2,1,19,6,0.261398176,sa3022603,standard,6,0.743902439,4.171901286577526,115.8152421884179,0.036363636,0.236363636,0.269076305,0.220883534,Southern League,AA,582.5,fantrax_hitting_categories,6.196808510638298,0.7439024390243902,4.171901286577526,0.1538461525443787,0.02735562310030395
Brock Wilken,MIL,AA,23,79,270,344,61,26,17,0,18,46,46,69,0,93,3,2,0,2,2,0,0.225925925,sa3022499,standard,6,0.741935483,2.5488237005599803,157.87725978559178,0.236842105,0.22368421,0.21590909,0.431818181,Southern League,AA,609.0,fantrax_hitting_categories,7.708860759493671,0.7419354838709677,2.5488237005599803,1.0588235307266436,0.06296296296296296
Caleb Ketchup,LAA,AA,23,38,118,130,16,14,0,1,1,14,3,11,0,45,0,1,0,1,9,2,0.13559322,sa3022436,standard,6,0.244444444,8.47387789445312,21.237354999049018,0.028571428,0.314285714,0.197183098,0.492957746,Southern League,AA,106.0,fantrax_hitting_categories,2.789473684210526,0.24444444444444444,8.47387789445312,0.09090908917355371,0.00847457627118644
Calvin Harris,CHW,AA,23,56,186,205,47,40,5,0,2,25,17,16,0,50,2,1,0,3,3,1,0.252688172,sa3022496,standard,6,0.32,3.8346928382592975,91.35693605457357,0.045454545,0.136363636,0.185185185,0.325925925,Southern League,AA,248.0,fantrax_hitting_categories,4.428571428571429,0.32,3.8346928382592975,0.33333333088888883,0.026881720430107527
Colby Shade,MIA,AA,23,20,53,70,9,7,2,0,0,5,3,11,0,20,5,0,1,2,5,2,0.16981132,sa3023374,standard,6,0.55,4.586851854240584,91.62102289254749,0.0,0.125,0.1875,0.25,Southern League,AA,75.5,fantrax_hitting_categories,3.775,0.55,4.586851854240584,0.0,0.03773584905660377
