Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,Speed_score,HR_IFFB_ratio,LD%,2B_3B_pct,wRC+
9,Carolina League,A,26,2.0,9.0,34.0,28.0,3.5555555555555554,0.1875,1.1722689032352942,0.0,0.3627450979411765,0.03571428571428571,70.76025421993054
9,Carolina League,A,27,1.0,1.0,2.0,2.0,5.5,0.0,0.14285714,,0.0,0.0,196.3809359963088
9,Carolina League,A,30,1.0,3.0,10.0,9.0,2.5,0.0,0.14285714,,0.0,0.1111111111111111,44.34859559348872
10,Florida State League,A,17,1.0,104.0,453.0,371.0,6.024038461538462,0.6545454545454545,6.794527284802159,0.08108107885171657,0.249027237,0.029649595687331536,74.48505336622075
10,Florida State League,A,18,11.0,381.0,1686.0,1429.0,7.5498687664042,0.584045584045584,4.991727006092931,0.3601556075374494,0.21892473795966783,0.05038488453463961,99.89937526930133
10,Florida State League,A,19,38.0,1554.0,6521.0,5539.0,6.775096525096525,0.548951048951049,5.31857959530511,0.3671762517947509,0.22779581923754025,0.04784257086116628,100.9213553801391
10,Florida State League,A,20,68.0,3460.0,14425.0,12334.0,6.511560693641618,0.5005889281507656,5.867462078442345,0.3278144060527979,0.237682633172409,0.0510783200908059,97.17281767811336
10,Florida State League,A,21,65.0,2286.0,9007.0,7616.0,6.054899387576553,0.5066789497927222,5.472822862554657,0.30578009647661497,0.23583647726212945,0.05238970588235294,98.0101514730809
10,Florida State League,A,22,74.0,2567.0,9876.0,8352.0,6.241137514608492,0.49001663893510816,5.686609919904501,0.32671041518725347,0.2390106884737748,0.05340038314176245,101.0821032016344
10,Florida State League,A,23,30.0,916.0,3598.0,2968.0,5.93886462882096,0.6014943960149439,5.018249714927281,0.42150040704583025,0.2225144844030017,0.05121293800539083,107.5381700606372
10,Florida State League,A,24,28.0,657.0,2533.0,2168.0,6.357686453576864,0.5289719626168224,5.111926717057556,0.4233491364049578,0.23162432008409004,0.04843173431734318,104.31022081098794
10,Florida State League,A,25,16.0,133.0,500.0,414.0,6.657894736842105,0.5873015873015873,4.6965846066443335,0.8973889453052877,0.21940959529399998,0.05314009661835749,109.26899862309429
10,Florida State League,A,26,8.0,64.0,239.0,199.0,7.0625,0.509090909090909,6.146944118559086,0.4060614968898043,0.22828952960669455,0.035175879396984924,112.67000357680843
10,Florida State League,A,27,3.0,12.0,51.0,46.0,8.25,1.25,3.806732199895139,0.6170212765957447,0.167366946627451,0.06521739130434782,132.7340793548511
10,Florida State League,A,28,2.0,7.0,22.0,20.0,7.357142857142857,0.3333333333333333,1.7337662309090909,2.000000006,0.09090909090909091,0.0,135.50520717457556
10,Florida State League,A,29,5.0,26.0,100.0,79.0,8.442307692307692,1.6666666666666667,2.1025904996743363,0.9699570809246071,0.30182706125000003,0.0379746835443038,158.2224562741399
10,Florida State League,A,30,3.0,16.0,58.0,50.0,4.0,0.4117647058823529,2.5009076540516877,0.0,0.27354111329310343,0.06,60.532273633630496
10,Florida State League,A,31,1.0,2.0,5.0,5.0,-2.5,0.0,0.14285714,,0.0,0.0,-100.0
10,Florida State League,A,33,1.0,4.0,14.0,11.0,3.875,1.5,1.60119047125,0.0,0.333333333,0.0,117.4205906686167
10,Florida State League,A,34,1.0,6.0,27.0,21.0,14.583333333333334,1.6666666666666667,6.785714285714286,,0.263157894,0.23809523809523808,243.74722143862107
11,Midwest League,A+,18,5.0,183.0,808.0,712.0,7.081967213114754,0.47093023255813954,5.108904855800519,0.2580365757051162,0.2248156647574257,0.07303370786516854,110.39138704543407
11,Midwest League,A+,19,4.0,124.0,477.0,416.0,5.512096774193548,0.46601941747572817,5.566269152368726,0.1680015897819644,0.23948756806708593,0.038461538461538464,87.69312054343202
11,Midwest League,A+,20,32.0,1588.0,6808.0,5774.0,7.097607052896725,0.6305108467459762,5.38228244213536,0.3884671708910067,0.21805165106830202,0.04987876688604087,111.39079655771683
11,Midwest League,A+,21,55.0,2704.0,10807.0,9290.0,6.148298816568047,0.4758648431214803,5.8377479883734456,0.2883137871048531,0.2093692796416212,0.05532831001076426,96.34816397527352
11,Midwest League,A+,22,75.0,4011.0,16369.0,14115.0,6.280603340812765,0.49536279323513366,5.227005446206531,0.33720168984043314,0.21441408078587576,0.05936946510804109,101.76715029031936
11,Midwest League,A+,23,66.0,3299.0,12737.0,10927.0,5.757502273416187,0.48278213433344697,5.4147050245765325,0.25733069997319835,0.21289080658867862,0.05481833989201062,94.60353007857326
11,Midwest League,A+,24,40.0,2071.0,8187.0,7002.0,6.017382906808305,0.48834628190899,5.266869114955008,0.31101333184290336,0.21005865417784292,0.05227077977720651,99.19613282751548
11,Midwest League,A+,25,13.0,415.0,1616.0,1405.0,5.920481927710844,0.3797752808988764,4.211496789505704,0.4853943428376704,0.21157399582425743,0.052669039145907474,99.13346026376409
11,Midwest League,A+,26,9.0,300.0,1096.0,923.0,5.886666666666667,0.5965665236051502,6.084312184333947,0.2644082408273529,0.21086745410766422,0.06933911159263272,117.0311392206427
11,Midwest League,A+,27,2.0,87.0,316.0,274.0,5.074712643678161,0.6166666666666667,5.247951145402983,0.11656917748474852,0.2357829045949367,0.04744525547445255,81.23280724205998
11,Midwest League,A+,28,1.0,4.0,14.0,11.0,2.625,1.0,0.76785714,,0.375,0.09090909090909091,93.04617095097008
11,Midwest League,A+,29,1.0,2.0,6.0,5.0,-0.5,0.3333333333333333,0.14285714,0.0,0.5,0.0,-25.51514606814867
13,Northwest League,A+,19,7.0,512.0,2209.0,1906.0,6.41015625,0.42568807339449544,5.434122006792915,0.5270672225438353,0.20019036147894978,0.05823714585519412,91.9742445101046
13,Northwest League,A+,20,12.0,675.0,2902.0,2506.0,6.936296296296296,0.47368421052631576,4.896487219188316,0.4332561830641372,0.20844859922949685,0.05107741420590583,103.293348476989
13,Northwest League,A+,21,19.0,1046.0,4475.0,3950.0,6.562619502868069,0.41912512716174977,5.138090771640828,0.3739135730405591,0.2045991613675978,0.05291139240506329,93.1162962219079
13,Northwest League,A+,22,32.0,1717.0,6971.0,5920.0,6.508736167734421,0.5392902408111534,4.962976320956196,0.5580409768355724,0.20607098411203562,0.057094594594594594,109.42580432181128
13,Northwest League,A+,23,39.0,1877.0,7458.0,6377.0,6.066329248801279,0.45759911894273125,4.88957515597407,0.44921224472606464,0.20726755414641992,0.05441430139564058,94.38529437864626
13,Northwest League,A+,24,17.0,703.0,2844.0,2419.0,6.2524893314367,0.421760391198044,4.938506653557712,0.8848479976695891,0.2088339268590014,0.055808185200496074,99.79424155047325
13,Northwest League,A+,25,15.0,764.0,2983.0,2528.0,6.369764397905759,0.5332348596750369,4.359045270326784,0.5163795923905092,0.20294403974254105,0.06645569620253164,108.41024357520438
13,Northwest League,A+,26,2.0,134.0,525.0,470.0,5.044776119402985,0.2677165354330709,4.095452609743903,0.578796560516471,0.19196015772,0.05319148936170213,69.63634336590168
13,Northwest League,A+,27,2.0,15.0,52.0,41.0,4.466666666666667,0.38095238095238093,3.0904326171172083,7.199999999999999,0.15109890025000003,0.0,71.95725276536287
13,Northwest League,A+,28,1.0,2.0,9.0,7.0,11.25,1.0,5.97219141249985,,0.6,0.0,182.10467304815825
13,Northwest League,A+,33,1.0,3.0,15.0,14.0,19.333333333333332,0.14285714285714285,2.64285714,,0.285714285,0.07142857142857142,233.5413468587475
14,South Atlantic League,A+,18,4.0,25.0,106.0,93.0,5.08,0.45,3.1204549759401594,0.0,0.14234349941509436,0.053763440860215055,74.57768452990621
14,South Atlantic League,A+,19,13.0,446.0,1925.0,1698.0,7.595291479820628,0.6070287539936102,5.6761096175548875,0.25378446873340865,0.216654183145974,0.05418138987043581,108.83082488429699
14,South Atlantic League,A+,20,46.0,2083.0,8592.0,7498.0,6.466394623139703,0.4082414949688548,6.170175092359396,0.30855933502675087,0.2194933573556797,0.048412910109362495,99.52667140996031
14,South Atlantic League,A+,21,58.0,2864.0,11227.0,9749.0,5.597590782122905,0.40557491289198605,5.0623906732524135,0.3914086689801363,0.21500387443920904,0.04636372961329367,99.42584242003026
14,South Atlantic League,A+,22,79.0,4031.0,16297.0,13940.0,6.27735053336641,0.46072395961585816,6.022219206597772,0.3657740011807211,0.22097565027324048,0.05186513629842181,106.54180395747744
14,South Atlantic League,A+,23,54.0,2391.0,9198.0,7871.0,5.4261815140108745,0.47244444444444444,4.5872383275196595,0.33815656734951927,0.21348135732083062,0.04421293355355101,97.269705999426
14,South Atlantic League,A+,24,52.0,1743.0,6530.0,5682.0,4.970453241537579,0.37236533957845436,5.115292235073692,0.37245953837069606,0.2181043678448699,0.04276663146779303,92.12318767085495
14,South Atlantic League,A+,25,23.0,779.0,2896.0,2494.0,4.976893453145058,0.4140625,4.853347812350763,0.2460153263080965,0.22146883392472375,0.052125100240577385,93.6769371485928
14,South Atlantic League,A+,26,9.0,138.0,517.0,455.0,3.6920289855072466,0.3546099290780142,3.1177922226278554,0.40168531858942763,0.23391408855319148,0.041758241758241756,71.21431483763628
14,South Atlantic League,A+,27,4.0,25.0,96.0,83.0,8.92,0.5625,1.9036915820962224,2.6301020411607148,0.227824518625,0.07228915662650602,187.4958544570669
