Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Yamvier Carrero,ATL,A,19,118,.371,1.76,18.3%,52.1%,29.6%,28.6%,14.3%,32.9%,23.3%,43.8%,10.9%,160,263,423,sa3076211
Jose Silva,CHC,A,19,133,.298,1.50,23.7%,45.8%,30.5%,27.8%,11.1%,33.9%,25.4%,40.7%,11.5%,281,302,583,sa3076313
Brandon Nigh,HOU,A,22,87,.233,0.70,19.0%,33.3%,47.6%,10.0%,5.0%,43.2%,22.7%,34.1%,8.9%,168,214,382,sa3077691
Steven Lancia,CHW,A,23,140,.344,1.96,16.9%,55.1%,28.1%,12.0%,8.0%,38.0%,19.6%,42.4%,11.0%,226,347,573,sa3077698
Grady Emerson,TBR,A,18,60,.231,3.14,21.6%,59.5%,18.9%,14.3%,0.0%,43.6%,23.1%,33.3%,11.9%,91,145,236,sa3077867
Dom Krupinski,CHC,A,22,6,.500,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,0.0%,50.0%,5.3%,9,10,19,sa3077937
Jhoander Irigoyen,CHC,A,23,80,.271,0.95,24.6%,36.8%,38.6%,36.4%,0.0%,42.4%,22.0%,35.6%,9.7%,91,177,268,sa3077938
Patrick Engskov,ATL,A,22,0,.000,,,,,,,,,,,,,,sa3077954
Cashel Dugger,WSN,A,20,64,.242,1.50,39.4%,36.4%,24.2%,37.5%,0.0%,40.6%,37.5%,21.9%,9.0%,131,158,289,sa3077956
Eric Booth Jr.,BAL,A,17,82,.380,2.31,14.0%,60.0%,26.0%,7.7%,0.0%,14.0%,28.0%,58.0%,7.5%,131,201,332,sa3077993
Jimmy Anderson,BAL,A,20,91,.276,1.18,35.1%,35.1%,29.8%,35.3%,0.0%,34.5%,29.3%,36.2%,6.8%,127,241,368,sa3077994
Jake Berkland,CHW,A,20,75,.306,1.78,28.6%,45.7%,25.7%,11.1%,0.0%,39.5%,23.7%,36.8%,8.6%,150,163,313,sa3078009
Trey Ebel,MIL,A,17,59,.250,2.60,33.3%,48.1%,18.5%,20.0%,20.0%,53.6%,17.9%,28.6%,7.4%,97,107,204,sa3078039
Brandon Crabtree,TEX,A,22,40,.267,1.33,27.6%,41.4%,31.0%,44.4%,0.0%,16.1%,22.6%,61.3%,5.6%,70,92,162,sa3078050
Martin Shelar,BOS,A,18,60,.273,0.71,29.4%,29.4%,41.2%,42.9%,7.1%,22.9%,31.4%,45.7%,12.9%,106,143,249,sa3078052
Carlos Sanchez,BAL,A,22,48,.258,3.80,22.6%,61.3%,16.1%,0.0%,0.0%,30.0%,33.3%,36.7%,5.9%,86,100,186,sa3078061
