Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Francisco Del Campo,MIA,DSL,17,132,.282,0.74,15.4%,35.9%,48.7%,26.3%,5.3%,40.7%,22.2%,37.0%,11.8%,216,251,467,sa3076561
Daury Martinez,KCR,DSL,17,166,.278,1.09,15.8%,43.9%,40.4%,28.3%,0.0%,49.6%,22.2%,28.2%,12.3%,210,302,512,sa3076562
Ezequiel Melburne,LAD,DSL,17,197,.275,0.52,18.6%,28.0%,53.4%,33.3%,3.2%,40.0%,25.0%,35.0%,14.7%,281,380,661,sa3076563
Michael Mesa,TOR,DSL,17,206,.338,2.00,22.2%,51.9%,25.9%,20.0%,5.7%,47.1%,21.0%,31.9%,12.5%,332,450,782,sa3076564
Svert Reinoso,CLE,DSL,17,188,.350,0.59,26.5%,27.4%,46.2%,22.2%,7.4%,49.6%,24.8%,25.6%,7.9%,319,366,685,sa3076565
Adrián Lunar,KCR,DSL,17,145,.347,1.81,19.6%,51.8%,28.6%,18.8%,0.0%,44.0%,19.8%,36.2%,7.6%,176,270,446,sa3076566
Jose Perdomo,OAK,DSL,17,111,.364,2.27,25.8%,51.5%,22.7%,13.3%,13.3%,52.9%,14.7%,32.4%,7.8%,191,231,422,sa3076567
Leonardo Reynoso,SEA,DSL,17,109,.320,1.60,20.4%,49.0%,30.6%,26.7%,13.3%,46.2%,19.2%,34.6%,16.3%,169,206,375,sa3076568
Sebastian Maldonado,SDP,DSL,18,143,.255,1.13,16.5%,44.3%,39.2%,13.2%,0.0%,44.8%,21.9%,33.3%,11.8%,191,276,467,sa3076569
Diego Pacheco,CIN,DSL,17,111,.273,1.21,11.7%,48.3%,40.0%,33.3%,0.0%,47.7%,23.1%,29.2%,17.5%,121,267,388,sa3076570
Dionys Medina,CHW,DSL,18,132,.321,2.71,18.2%,59.7%,22.1%,47.1%,0.0%,55.8%,18.2%,26.0%,7.6%,209,251,460,sa3076571
Juan De Jesus,CHC,DSL,18,144,.394,1.19,27.0%,39.7%,33.3%,19.0%,14.3%,42.2%,28.1%,29.7%,17.1%,243,259,502,sa3076572
Dylan Guzman,CHC,DSL,18,181,.260,1.16,21.5%,42.1%,36.4%,25.0%,2.3%,40.6%,23.4%,35.9%,7.2%,271,314,585,sa3076573
William Ferrufino,COL,DSL,18,213,.351,1.12,20.0%,42.3%,37.7%,20.4%,10.2%,60.7%,21.5%,17.8%,13.0%,292,459,751,sa3076574
Johan Gomez,CHC,DSL,18,133,.313,1.00,11.7%,44.2%,44.2%,26.5%,8.8%,55.7%,22.8%,21.5%,15.4%,167,248,415,sa3076575
Bryant Ciriaco,CHC,DSL,18,157,.246,0.63,13.3%,33.3%,53.3%,31.3%,6.3%,54.0%,15.9%,30.2%,19.6%,268,344,612,sa3076576
Jhosep Villarroel,ARI,DSL,17,192,.336,0.79,19.6%,35.5%,44.9%,27.1%,6.3%,59.1%,21.8%,19.1%,6.5%,355,356,711,sa3076577
Ariel Reynoso,LAD,DSL,17,145,.225,1.11,15.7%,44.3%,40.0%,25.0%,3.6%,66.7%,15.3%,18.1%,14.3%,250,281,531,sa3076578
Edward Suazo,OAK,DSL,17,76,.342,1.42,17.1%,48.6%,34.3%,16.7%,0.0%,57.1%,22.9%,20.0%,11.5%,150,154,304,sa3076579
Darian Rojas,OAK,DSL,19,143,.392,1.31,21.1%,44.7%,34.2%,38.5%,3.8%,38.8%,22.5%,38.8%,11.4%,269,302,571,sa3076580
Douglas Veliz,COL,DSL,17,117,.377,1.19,19.3%,43.9%,36.8%,28.6%,4.8%,61.0%,15.3%,23.7%,6.5%,219,227,446,sa3076581
Jorge Silvera,ARI,DSL,17,99,.353,1.24,25.5%,41.2%,33.3%,23.5%,5.9%,31.5%,27.8%,40.7%,13.4%,165,238,403,sa3076582
Ezequiel Jaime,MIA,DSL,17,8,.000,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,50.0%,25.0%,25.0%,19.4%,17,19,36,sa3076583
Aneudi Severino,TOR,DSL,17,200,.303,1.29,20.9%,44.5%,34.5%,28.9%,15.8%,57.4%,21.7%,20.9%,14.6%,280,412,692,sa3076584
Eider Gutierrez,CIN,DSL,17,210,.304,0.72,13.8%,36.2%,50.0%,26.2%,12.3%,44.4%,26.7%,28.9%,8.0%,247,341,588,sa3076585
Carlos De Los Santos,MIA,DSL,17,161,.437,1.23,14.7%,47.1%,38.2%,15.4%,10.3%,43.9%,28.0%,28.0%,13.9%,230,304,534,sa3076586
Jose Colina,CIN,DSL,17,157,.310,1.09,24.7%,39.2%,36.1%,17.1%,8.6%,47.0%,26.0%,27.0%,11.3%,213,327,540,sa3076587
Raunny Figueredo,MIA,DSL,17,217,.307,1.36,22.4%,44.7%,32.9%,24.0%,10.0%,55.8%,21.2%,23.1%,9.8%,319,415,734,sa3076588
Daniel Pire,MIA,DSL,17,160,.339,1.02,17.4%,41.7%,40.9%,10.6%,8.5%,39.7%,23.1%,37.2%,5.7%,230,283,513,sa3076589
Carlos Hernandez,CIN,DSL,17,169,.261,1.06,16.4%,43.1%,40.5%,19.1%,0.0%,37.3%,22.0%,40.7%,5.1%,283,326,609,sa3076590
Timothy Mogen,SDP,DSL,17,225,.328,1.30,13.7%,48.7%,37.6%,36.4%,4.5%,50.8%,22.1%,27.0%,13.7%,357,476,833,sa3076591
Ronald Rodriguez,MIA,DSL,17,131,.282,1.36,20.3%,45.9%,33.8%,8.0%,4.0%,42.5%,27.5%,30.0%,8.5%,252,267,519,sa3076592
Jose Victorino,LAD,DSL,17,90,.167,1.23,17.1%,45.7%,37.1%,38.5%,0.0%,75.0%,11.1%,13.9%,18.2%,133,163,296,sa3076593
Alex Linares,TOR,DSL,17,192,.292,2.89,19.6%,59.8%,20.7%,26.3%,0.0%,43.4%,14.1%,42.4%,9.5%,398,377,775,sa3076594
Jose Camacho,MIA,DSL,17,213,.287,1.40,14.3%,50.0%,35.7%,10.0%,6.0%,47.3%,20.5%,32.2%,12.4%,277,393,670,sa3076595
Osmy Osorio,SDP,DSL,17,142,.266,0.61,19.7%,30.3%,50.0%,18.4%,5.3%,45.6%,30.4%,24.1%,14.0%,206,274,480,sa3076596
Gilventon Josephina,CIN,DSL,17,162,.409,0.94,16.0%,40.7%,43.2%,28.6%,2.9%,43.2%,18.2%,38.6%,20.1%,191,360,551,sa3076597
Luis Nunez,TOR,DSL,17,170,.290,0.94,24.4%,36.6%,39.0%,33.3%,2.1%,50.4%,21.6%,28.0%,8.2%,242,342,584,sa3076598
Fernando Triana,PIT,DSL,17,154,.241,1.50,12.8%,52.3%,34.9%,23.3%,3.3%,54.5%,22.7%,22.7%,15.7%,213,304,517,sa3076599
Eliezer Arias,CIN,DSL,17,109,.191,0.90,13.6%,40.9%,45.5%,30.0%,10.0%,53.2%,14.9%,31.9%,12.1%,175,205,380,sa3076600
Alexander Cuello,CIN,DSL,17,194,.299,1.00,18.3%,40.9%,40.9%,34.0%,6.4%,53.8%,19.7%,26.5%,12.7%,310,391,701,sa3076601
Oswaldo Bracho,CLE,DSL,17,132,.333,0.97,15.1%,41.9%,43.0%,35.1%,2.7%,45.5%,20.5%,34.1%,5.0%,228,215,443,sa3076602
Jeremy Suriel,ARI,DSL,17,218,.303,0.81,15.9%,37.7%,46.4%,23.4%,7.8%,61.2%,15.0%,23.8%,10.2%,324,422,746,sa3076603
Ruben Sanchez,TOR,DSL,18,71,.250,2.22,19.4%,55.6%,25.0%,22.2%,0.0%,52.8%,22.2%,25.0%,12.3%,131,137,268,sa3076604
Luis Duarte,MIN,DSL,17,157,.309,0.70,19.8%,33.0%,47.3%,25.6%,4.7%,52.1%,24.5%,23.4%,7.3%,266,299,565,sa3076605
Angel Nieto,PIT,DSL,17,72,.222,1.58,27.9%,44.2%,27.9%,33.3%,0.0%,37.0%,28.3%,34.8%,18.5%,78,160,238,sa3076606
Jhon Gonzalez,MIN,DSL,17,198,.378,1.74,17.7%,52.3%,30.0%,23.1%,2.6%,48.9%,18.0%,33.1%,10.8%,261,388,649,sa3076607
Ayberson Ortega,TOR,DSL,17,146,.261,2.52,15.9%,60.2%,23.9%,29.6%,0.0%,45.4%,22.7%,31.9%,6.5%,162,298,460,sa3076608
Abel Sosa,MIN,DSL,17,174,.336,1.12,10.9%,47.1%,42.0%,24.0%,6.0%,55.0%,20.0%,25.0%,10.3%,215,329,544,sa3076609
Carlos Martinez,CLE,DSL,16,173,.288,0.83,13.4%,39.3%,47.3%,28.3%,3.8%,46.0%,22.1%,31.9%,12.4%,257,342,599,sa3076610
Eduardo Tusen,DET,DSL,17,209,.405,1.14,18.4%,43.5%,38.1%,19.6%,12.5%,50.0%,24.4%,25.6%,11.6%,277,466,743,sa3076611
Sebastian Espinoza,CLE,DSL,17,167,.247,1.38,16.5%,48.5%,35.1%,14.7%,5.9%,43.4%,20.2%,36.4%,9.3%,279,322,601,sa3076612
Diego Fernandez,CLE,DSL,17,204,.383,0.81,25.6%,33.3%,41.0%,8.3%,2.1%,36.1%,23.8%,40.2%,6.9%,400,399,799,sa3076613
Rafeliz Lara,CLE,DSL,17,201,.305,1.00,19.0%,40.5%,40.5%,27.4%,8.1%,51.3%,22.4%,26.3%,9.1%,225,401,626,sa3076614
Sebastian Toro,NYM,DSL,17,215,.326,1.78,22.0%,50.0%,28.0%,43.2%,2.7%,50.7%,22.9%,26.4%,14.4%,279,421,700,sa3076615
Jeibert Rondon,LAD,DSL,17,114,.317,1.59,29.0%,43.5%,27.4%,5.9%,0.0%,50.0%,31.3%,18.8%,22.3%,137,226,363,sa3076616
Frank Moreno,NYM,DSL,17,168,.308,1.15,13.7%,46.1%,40.2%,43.9%,4.9%,59.6%,17.3%,23.1%,12.3%,223,314,537,sa3076617
Anibal Beltre,MIN,DSL,17,183,.340,1.10,17.6%,43.1%,39.2%,30.0%,5.0%,50.0%,19.8%,30.2%,14.9%,259,391,650,sa3076618
Joskairo Ramirez,BOS,DSL,17,185,.358,0.67,21.7%,31.3%,47.0%,20.4%,9.3%,51.7%,22.9%,25.4%,10.8%,258,342,600,sa3076619
Jack Valbrune,HOU,DSL,18,168,.317,2.72,16.2%,61.3%,22.5%,12.0%,4.0%,44.2%,17.7%,38.1%,5.0%,251,284,535,sa3076620
Moises Salazar,MIL,DSL,16,167,.267,0.44,18.2%,25.0%,56.8%,32.0%,8.0%,58.9%,23.3%,17.8%,11.6%,277,318,595,sa3076621
Juan Holmann,MIN,DSL,17,105,.514,0.50,28.9%,23.7%,47.4%,16.7%,16.7%,34.2%,31.6%,34.2%,11.0%,203,215,418,sa3076622
Brayan Rodriguez,TBR,DSL,17,238,.314,1.54,21.7%,47.4%,30.9%,14.8%,1.9%,39.5%,21.1%,39.5%,7.0%,263,381,644,sa3076623
Daiyer Barboza,MIN,DSL,17,197,.314,0.74,15.5%,36.1%,48.5%,21.3%,8.5%,44.2%,26.9%,28.8%,6.4%,393,373,766,sa3076624
Fabian Ulloa,MIN,DSL,17,124,.389,2.00,20.7%,52.9%,26.4%,17.4%,4.3%,43.2%,21.6%,35.2%,5.0%,182,217,399,sa3076625
Axell Herrera,BOS,DSL,17,196,.292,0.80,21.5%,34.8%,43.7%,18.6%,3.4%,52.1%,27.5%,20.4%,8.6%,243,350,593,sa3076626
Jendy Martinez,MIN,DSL,17,210,.302,0.94,15.6%,41.0%,43.4%,20.8%,1.9%,45.2%,27.8%,27.0%,5.1%,371,360,731,sa3076627
Yhoscar Perez,COL,DSL,17,180,.347,1.35,20.9%,45.5%,33.6%,24.3%,0.0%,44.4%,26.5%,29.1%,8.3%,286,352,638,sa3076628
Eber Miranda,BOS,DSL,17,133,.306,1.37,22.0%,45.1%,32.9%,22.2%,0.0%,34.1%,21.2%,44.7%,12.8%,175,225,400,sa3076629
Michalle Mercedes,NYM,DSL,17,195,.302,1.62,18.5%,50.4%,31.1%,38.1%,7.1%,52.5%,16.3%,31.2%,13.6%,199,375,574,sa3076630
Enrique Lovera,MIL,DSL,17,223,.278,0.66,21.0%,31.5%,47.6%,28.8%,5.1%,50.4%,17.3%,32.3%,8.6%,364,476,840,sa3076631
Jose Requena,ARI,DSL,17,111,.241,1.20,15.4%,46.2%,38.5%,25.0%,0.0%,37.3%,20.3%,42.4%,11.3%,200,206,406,sa3076632
Esterlin Casanova,BOS,DSL,17,191,.250,1.32,21.0%,45.0%,34.0%,32.4%,8.8%,57.1%,21.9%,21.0%,15.0%,325,375,700,sa3076633
Gregory Rodriguez,TBR,DSL,17,195,.322,1.59,20.0%,49.1%,30.9%,23.5%,5.9%,38.9%,23.9%,37.2%,15.7%,274,383,657,sa3076634
Isaac Velasquez,BOS,DSL,16,157,.275,1.32,21.6%,44.6%,33.8%,24.0%,32.0%,58.7%,18.7%,22.7%,15.2%,284,307,591,sa3076635
Helvin Mendoza,LAD,DSL,17,206,.383,1.07,21.6%,40.5%,37.8%,33.3%,9.5%,46.6%,22.4%,31.0%,9.3%,310,337,647,sa3076636
Roman Silgado,DET,DSL,17,34,.111,0.88,16.7%,38.9%,44.4%,12.5%,12.5%,70.0%,15.0%,15.0%,21.0%,44,80,124,sa3076637
Raynel Quezada,CLE,DSL,17,166,.424,1.28,23.3%,43.0%,33.7%,31.0%,13.8%,56.2%,14.6%,29.2%,16.4%,229,381,610,sa3076638
Jorwin Pulido,ATL,DSL,17,87,.329,1.78,24.2%,48.5%,27.3%,22.2%,0.0%,32.9%,17.1%,50.0%,6.3%,122,180,302,sa3076639
Sebastian Franeites,MIL,DSL,17,190,.272,0.80,17.0%,36.8%,46.2%,28.6%,10.2%,50.9%,16.7%,32.4%,11.6%,343,392,735,sa3076640
Sebastian Pinto,NYY,DSL,18,131,.263,0.76,7.7%,39.7%,52.6%,14.6%,7.3%,48.7%,24.4%,26.9%,9.9%,233,261,494,sa3076641
Diego Orro,DET,DSL,17,119,.274,1.10,13.7%,45.2%,41.1%,30.0%,3.3%,46.7%,18.7%,34.7%,15.7%,160,254,414,sa3076642
Sebastian Puche,CLE,DSL,17,169,.313,0.71,11.9%,36.7%,51.4%,25.0%,5.4%,47.7%,21.6%,30.6%,6.0%,274,292,566,sa3076643
Yorwhuyn Toledo,CLE,DSL,17,102,.182,1.25,16.7%,46.3%,37.0%,30.0%,0.0%,61.8%,18.2%,20.0%,11.4%,154,198,352,sa3076644
Osmar Torrealba,ATL,DSL,17,165,.207,1.70,15.1%,53.5%,31.4%,18.5%,0.0%,45.6%,25.6%,28.9%,14.5%,238,326,564,sa3076645
Cesar Nivar,CLE,DSL,17,129,.233,1.32,11.0%,50.7%,38.4%,46.4%,0.0%,47.9%,37.0%,15.1%,9.5%,214,238,452,sa3076646
Luis Fortunato,ATL,DSL,17,167,.327,2.59,21.8%,56.4%,21.8%,22.7%,0.0%,35.2%,22.9%,41.9%,12.8%,231,307,538,sa3076647
Willy Bergolla,LAD,DSL,17,123,.200,1.46,14.5%,50.7%,34.8%,20.8%,4.2%,54.1%,18.9%,27.0%,7.8%,219,206,425,sa3076648
Anderson Rodriguez,LAA,DSL,17,111,.227,0.77,11.4%,38.6%,50.0%,34.3%,0.0%,51.4%,21.4%,27.1%,11.3%,162,219,381,sa3076649
Ray Faria,BAL,DSL,17,163,.263,1.83,15.5%,54.6%,29.9%,20.7%,10.3%,51.0%,22.4%,26.5%,14.2%,244,339,583,sa3076650
Fran-Jean Haseth,LAD,DSL,17,190,.359,0.56,25.6%,26.7%,47.8%,23.3%,18.6%,56.7%,14.4%,28.9%,19.0%,285,389,674,sa3076651
Juan Cespedes,LAA,DSL,17,211,.350,2.71,13.5%,63.2%,23.3%,6.5%,0.0%,31.5%,24.0%,44.5%,7.0%,322,366,688,sa3076652
Luis Almanzar,TBR,DSL,17,4,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,11.8%,9,8,17,sa3076653
Carlos Rubecindo,BAL,DSL,17,183,.344,1.15,21.8%,41.8%,36.4%,37.5%,2.5%,35.6%,28.8%,35.6%,14.1%,203,314,517,sa3076654
Yhon Guerrero,CLE,DSL,17,179,.384,0.97,23.0%,37.9%,39.1%,20.6%,11.8%,55.2%,14.9%,29.9%,12.3%,325,335,660,sa3076655
Luis Dias,BAL,DSL,16,188,.282,0.69,12.5%,35.7%,51.8%,31.0%,6.9%,50.8%,24.6%,24.6%,8.7%,281,330,611,sa3076656
Haram Hernandez,LAD,DSL,17,143,.322,0.77,29.1%,30.9%,40.0%,34.1%,2.3%,50.0%,23.7%,26.3%,14.5%,115,257,372,sa3076657
Karel Naranjo,CLE,DSL,17,206,.283,0.98,15.8%,41.7%,42.4%,22.0%,5.1%,49.3%,25.0%,25.7%,7.1%,296,398,694,sa3076658
Luis German,CHC,DSL,16,145,.229,1.09,9.5%,47.3%,43.2%,34.4%,3.1%,42.3%,25.6%,32.1%,13.2%,248,269,517,sa3076659
Jhostin Berroa,BAL,DSL,17,20,.308,1.20,15.4%,46.2%,38.5%,60.0%,0.0%,23.1%,15.4%,61.5%,8.8%,43,37,80,sa3076660
Enrique Oropeza,CHC,DSL,17,187,.385,0.65,17.4%,32.6%,50.0%,18.6%,14.0%,56.0%,24.2%,19.8%,17.7%,290,347,637,sa3076661
Johan Geraldo,CHC,DSL,17,190,.366,0.87,15.7%,39.2%,45.1%,28.3%,2.2%,57.7%,22.5%,19.8%,20.1%,218,378,596,sa3076662
Luis Thomas,CHC,DSL,17,143,.343,1.15,18.9%,43.3%,37.8%,26.5%,2.9%,39.1%,17.4%,43.5%,9.2%,215,230,445,sa3076663
Adrian Del Cid,LAD,DSL,17,190,.274,1.33,17.6%,47.1%,35.3%,16.7%,2.8%,43.8%,19.0%,37.1%,9.6%,344,344,688,sa3076664
Hector Hernandez,CHW,DSL,17,180,.387,1.84,14.6%,55.3%,30.1%,12.9%,9.7%,49.1%,24.1%,26.9%,12.6%,243,344,587,sa3076665
Manny De Los Santos,MIL,DSL,17,182,.351,0.71,16.7%,34.7%,48.6%,31.4%,0.0%,47.9%,24.7%,27.4%,11.7%,381,385,766,sa3076666
Leanders Matos,MIL,DSL,16,228,.370,0.85,18.4%,37.4%,44.2%,23.1%,15.4%,50.0%,22.1%,27.9%,8.5%,348,417,765,sa3076667
Edgardo Gutierrez,BOS,DSL,16,96,.293,1.15,18.9%,43.4%,37.7%,20.0%,15.0%,55.2%,17.2%,27.6%,16.6%,104,191,295,sa3076668
Jarvis Gomez,SEA,DSL,17,197,.406,1.81,21.8%,50.4%,27.8%,24.3%,16.2%,45.0%,22.1%,32.9%,9.9%,251,322,573,sa3076669
Anderber Urbina,BOS,DSL,17,207,.328,0.93,16.5%,40.2%,43.3%,20.0%,5.5%,51.9%,26.0%,22.1%,8.8%,289,415,704,sa3076670
Angeni Fernandez,MIL,DSL,16,207,.310,0.91,21.3%,37.6%,41.1%,34.5%,5.2%,47.9%,24.7%,27.4%,10.6%,310,418,728,sa3076671
Freyerso Vasquez,BOS,DSL,17,186,.258,1.04,15.7%,43.0%,41.3%,38.0%,6.0%,38.6%,17.3%,44.1%,8.1%,269,349,618,sa3076672
Ronald Cardozo,CHW,DSL,17,187,.393,1.00,22.3%,38.8%,38.8%,14.9%,14.9%,63.1%,21.3%,15.6%,11.3%,283,361,644,sa3076673
Carlos Vielma,CHW,DSL,16,175,.417,1.59,21.0%,48.6%,30.5%,9.4%,3.1%,40.0%,24.5%,35.5%,8.7%,318,337,655,sa3076674
Leonardo Sevilla,ARI,DSL,18,217,.324,0.98,18.1%,40.6%,41.3%,22.8%,3.5%,49.3%,18.3%,32.4%,6.5%,335,406,741,sa3076675
Sebastian Rojas,STL,DSL,17,139,.404,0.91,21.2%,37.6%,41.2%,25.7%,14.3%,55.7%,25.0%,19.3%,13.8%,177,243,420,sa3076676
Ariel Abreu,TEX,DSL,17,106,.444,1.87,20.4%,51.9%,27.8%,13.3%,6.7%,49.1%,20.0%,30.9%,15.3%,176,230,406,sa3076677
Yadier Fuentes,NYM,DSL,17,162,.313,0.71,18.0%,34.0%,48.0%,22.9%,4.2%,57.4%,23.8%,18.8%,13.7%,242,320,562,sa3076678
Luis Jaquez,TEX,DSL,17,189,.344,1.06,25.4%,38.5%,36.2%,31.9%,8.5%,59.6%,21.3%,19.1%,10.4%,260,358,618,sa3076679
Enyerberth Guevara,PIT,DSL,17,129,.329,1.07,16.7%,43.1%,40.3%,31.0%,6.9%,42.7%,28.0%,29.3%,15.8%,194,249,443,sa3076680
Sherrintley Da Costa Gomez,ATL,DSL,17,164,.388,0.93,23.5%,36.8%,39.7%,7.4%,18.5%,42.9%,31.4%,25.7%,17.7%,278,349,627,sa3076681
Stiwarts Valdez,CHW,DSL,17,3,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,22.2%,5,4,9,sa3076682
Sebastian Mireles,ARI,DSL,17,57,.212,6.00,15.2%,72.7%,12.1%,25.0%,0.0%,57.6%,9.1%,33.3%,5.7%,87,107,194,sa3076683
Elvis Teran,NYM,DSL,17,159,.338,0.89,30.1%,32.9%,37.0%,18.5%,0.0%,61.5%,19.2%,19.2%,18.7%,210,324,534,sa3076684
Carlos Done,TEX,DSL,17,232,.374,1.36,15.9%,48.4%,35.7%,22.2%,13.3%,61.5%,19.2%,19.2%,15.5%,377,493,870,sa3076685
Euris Acosta,WSN,DSL,17,168,.291,1.04,18.3%,41.7%,40.0%,35.4%,2.1%,36.0%,24.0%,40.0%,10.8%,173,290,463,sa3076686
Matias Palacio,TBR,DSL,17,212,.287,1.13,18.7%,43.1%,38.2%,25.5%,2.1%,36.4%,23.3%,40.3%,10.5%,310,367,677,sa3076687
Johanneiker Leon,SDP,DSL,17,146,.325,3.07,26.9%,55.1%,17.9%,21.4%,7.1%,59.3%,12.3%,28.4%,17.5%,212,325,537,sa3076688
Yojan Coronel,DET,DSL,17,138,.271,0.79,19.4%,35.5%,45.2%,19.0%,7.1%,45.5%,31.3%,23.2%,11.1%,161,255,416,sa3076689
David Diaz,TEX,DSL,17,144,.260,1.14,15.1%,45.2%,39.7%,20.7%,0.0%,31.2%,32.5%,36.4%,11.7%,252,303,555,sa3076690
Henry Manrique,NYM,DSL,17,220,.362,1.23,26.3%,40.6%,33.1%,31.8%,2.3%,56.2%,23.4%,20.4%,7.3%,385,460,845,sa3076691
Jose Nelo,ATL,DSL,17,189,.361,1.43,24.4%,44.5%,31.1%,16.2%,8.1%,49.6%,24.8%,25.6%,14.4%,274,364,638,sa3076692
Frainker Benitez,TEX,DSL,17,175,.363,1.38,23.7%,44.3%,32.1%,19.0%,0.0%,36.0%,29.4%,34.6%,4.8%,247,331,578,sa3076693
Jendry Guaraco,COL,DSL,17,219,.310,0.85,14.3%,39.3%,46.4%,25.0%,9.6%,52.5%,23.8%,23.8%,11.7%,291,393,684,sa3076694
Pedro Silva,SDP,DSL,17,128,.306,0.66,15.9%,33.3%,50.8%,18.8%,6.3%,68.3%,23.8%,7.9%,14.4%,214,279,493,sa3076695
Jesus Chavez,TEX,DSL,17,140,.305,0.79,15.0%,37.5%,47.5%,28.9%,5.3%,50.0%,15.5%,34.5%,14.6%,208,291,499,sa3076696
Royner Bravo,NYM,DSL,17,214,.360,0.98,23.5%,37.9%,38.6%,29.4%,0.0%,38.3%,24.8%,36.8%,10.6%,284,423,707,sa3076697
Santiago Ramirez,TEX,DSL,17,181,.354,0.94,18.5%,39.5%,41.9%,19.2%,5.8%,47.7%,24.6%,27.7%,11.2%,270,383,653,sa3076698
Berman Moreno,SDP,DSL,17,73,.364,0.53,21.2%,27.3%,51.5%,5.9%,0.0%,45.5%,30.3%,24.2%,16.5%,114,153,267,sa3076699
Franyel Almanzar,CHC,DSL,16,179,.284,1.41,16.1%,49.1%,34.8%,23.1%,2.6%,50.8%,17.8%,31.4%,10.6%,261,334,595,sa3076700
Marcos Hernandez,KCR,DSL,17,120,.338,1.31,22.1%,44.2%,33.8%,19.2%,3.8%,46.3%,26.3%,27.5%,10.4%,191,241,432,sa3076701
Jhonalbert Vargas,COL,DSL,17,164,.221,0.85,17.6%,37.8%,44.6%,30.3%,3.0%,48.1%,25.3%,26.6%,15.7%,284,347,631,sa3076702
Jose Valdez,SFG,DSL,17,191,.330,1.37,20.2%,46.2%,33.7%,14.3%,17.1%,51.9%,19.8%,28.3%,13.2%,295,364,659,sa3076703
Maicoll Rondon,KCR,DSL,17,165,.333,1.56,13.8%,52.6%,33.6%,17.9%,2.6%,50.0%,16.4%,33.6%,10.0%,166,273,439,sa3076704
Leandro Briceno,KCR,DSL,17,153,.287,1.50,26.8%,43.9%,29.3%,20.8%,4.2%,43.3%,25.6%,31.1%,7.6%,268,310,578,sa3076705
Andrés Rivero,SFG,DSL,17,90,.246,1.00,16.4%,41.8%,41.8%,30.4%,0.0%,43.9%,15.8%,40.4%,15.6%,129,204,333,sa3076706
Darling Montero,TEX,DSL,17,161,.362,1.86,13.0%,56.5%,30.4%,21.4%,0.0%,70.2%,12.8%,17.0%,11.1%,273,321,594,sa3076707
Alexander Huerta,HOU,DSL,17,85,.353,1.00,20.0%,40.0%,40.0%,40.0%,0.0%,31.4%,23.5%,45.1%,15.0%,119,167,286,sa3076708
Santiago Yanes,BOS,DSL,17,158,.280,1.18,19.1%,43.8%,37.1%,27.3%,9.1%,47.9%,25.5%,26.6%,10.8%,258,314,572,sa3076709
Diego Avila,LAA,DSL,18,95,.267,1.22,15.0%,46.7%,38.3%,30.4%,8.7%,39.7%,17.5%,42.9%,16.8%,122,217,339,sa3076710
Reillin Aquino,ATL,DSL,18,13,.333,0.50,25.0%,25.0%,50.0%,50.0%,0.0%,50.0%,33.3%,16.7%,20.4%,21,28,49,sa3076711
Nestor Perez,CHW,DSL,19,122,.385,1.60,22.0%,48.0%,30.0%,6.7%,0.0%,58.5%,20.8%,20.8%,17.5%,184,261,445,sa3076712
Jose Tovar,PHI,DSL,17,184,.328,1.04,14.5%,43.5%,41.9%,13.5%,1.9%,48.8%,28.3%,22.8%,13.3%,247,369,616,sa3076955
Francisco Coronado,TEX,DSL,17,68,.303,2.38,12.9%,61.3%,25.8%,25.0%,0.0%,60.6%,12.1%,27.3%,10.7%,122,149,271,sa3076960
Frelian Flores,TOR,DSL,17,123,.275,1.93,18.0%,54.0%,28.0%,10.7%,0.0%,29.4%,19.6%,51.0%,4.4%,129,234,363,sa3076987
Braylin Moreno,WSN,DSL,20,1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,66.7%,0,3,3,sa3077033
Manny Almonte,ARI,DSL,17,188,.340,1.14,19.4%,42.9%,37.8%,24.3%,16.2%,45.5%,24.8%,29.7%,14.9%,268,348,616,sa3077034
Aaron Guzman,LAD,DSL,17,134,.330,1.90,26.5%,48.2%,25.3%,9.5%,4.8%,43.0%,19.8%,37.2%,9.0%,192,240,432,sa3077035
Jose Briceno,PHI,DSL,17,27,.176,2.75,11.8%,64.7%,23.5%,25.0%,0.0%,52.9%,29.4%,17.6%,11.5%,42,54,96,sa3077036
Erison Rojas,TBR,DSL,17,15,.231,0.29,30.8%,15.4%,53.8%,42.9%,0.0%,53.8%,7.7%,38.5%,4.3%,17,29,46,sa3077037
Gemerson Blanco,COL,DSL,16,145,.308,1.88,21.6%,51.1%,27.3%,33.3%,0.0%,45.7%,20.7%,33.7%,8.5%,210,295,505,sa3077038
Jeferson Abreu,MIN,DSL,17,128,.304,0.33,23.1%,19.2%,57.7%,20.0%,11.1%,50.6%,28.9%,20.5%,10.3%,192,243,435,sa3077039
Samir Guerrero,CHC,DSL,17,72,.163,1.82,18.4%,52.6%,28.9%,36.4%,0.0%,42.1%,15.8%,42.1%,10.6%,106,120,226,sa3077040
