Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Matt Scannell,TOR,A,24,7,.333,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,33.3%,66.7%,0.0%,13.0%,13,10,23,sa3069006
Tyler Pettorini,PHI,A,23,115,.211,1.83,26.1%,47.7%,26.1%,17.4%,0.0%,37.8%,31.1%,31.1%,8.4%,145,273,418,sa3069009
Chase Meggers,NYM,A,23,268,.325,1.24,28.3%,39.6%,32.1%,15.7%,3.9%,39.5%,29.9%,30.5%,14.7%,342,665,1007,sa3069012
Sam Robertson,NYM,A,21,166,.378,1.63,25.9%,45.9%,28.2%,12.5%,0.0%,39.8%,27.3%,33.0%,11.5%,270,399,669,sa3069014
Luis Hernandez,MIN,A,23,33,.333,0.78,15.8%,36.8%,47.4%,55.6%,11.1%,31.6%,47.4%,21.1%,11.4%,47,76,123,sa3069031
AJ Salgado,NYM,A,24,235,.286,1.64,16.8%,51.7%,31.5%,20.0%,17.8%,41.4%,21.4%,37.2%,15.8%,325,570,895,sa3069033
Chase Heath,STL,A,22,294,.254,0.93,26.2%,35.5%,38.3%,32.9%,8.6%,47.4%,24.2%,28.4%,12.4%,419,725,1144,sa3069050
Nathan Humphreys,PHI,A,23,310,.282,1.58,24.0%,46.6%,29.4%,20.0%,20.0%,47.6%,24.5%,27.9%,7.1%,504,677,1181,sa3069051
Robert Phelps,PHI,A,22,368,.313,1.28,22.6%,43.5%,33.9%,32.1%,9.0%,59.6%,17.1%,23.3%,8.2%,551,805,1356,sa3069052
Jonathan Hogart,PHI,A,24,379,.298,1.24,21.5%,43.5%,35.1%,13.4%,25.4%,51.2%,23.4%,25.4%,12.7%,641,928,1569,sa3069054
Dax Kilby,NYY,A,19,154,.325,1.21,24.4%,41.5%,34.1%,21.4%,14.3%,44.0%,22.6%,33.3%,8.7%,286,356,642,sa3069080
Ian Daugherty,MIN,A,23,74,.176,1.07,17.1%,42.9%,40.0%,21.4%,7.1%,51.4%,22.9%,25.7%,17.5%,102,201,303,sa3069088
Matthew Ferrara,PHI,A,19,486,.309,0.81,24.8%,33.7%,41.6%,34.9%,4.8%,48.4%,28.1%,23.5%,14.5%,649,1098,1747,sa3069108
Jack Barker,PHI,A,21,46,.143,1.00,14.3%,42.9%,42.9%,33.3%,0.0%,40.9%,31.8%,27.3%,19.3%,66,115,181,sa3069173
Alex Birge,STL,A,23,176,.278,1.12,29.5%,37.2%,33.3%,15.4%,15.4%,41.0%,36.1%,22.9%,17.0%,284,469,753,sa3069174
Sam Biller,NYM,A,23,46,.500,4.33,36.0%,52.0%,12.0%,0.0%,0.0%,30.8%,26.9%,42.3%,12.2%,66,98,164,sa3069175
Quentin Young,MIN,A,19,441,.370,1.04,18.5%,41.5%,40.0%,10.3%,19.2%,39.2%,28.6%,32.2%,19.6%,704,1155,1859,sa3069187
Bruin Agbayani,NYM,A,19,64,.289,2.00,18.2%,54.5%,27.3%,41.7%,0.0%,33.3%,26.7%,40.0%,5.8%,101,139,240,sa3069188
JoJo Parker,TOR,A,19,399,.329,1.80,27.3%,46.8%,25.9%,19.6%,23.2%,37.8%,24.0%,38.2%,8.4%,718,1014,1732,sa3069248
Steele Hall,CIN,A,18,121,.304,1.20,18.5%,44.4%,37.0%,15.0%,5.0%,35.7%,25.0%,39.3%,13.6%,232,298,530,sa3069249
Jordan Yost,DET,A,19,378,.288,1.41,19.5%,47.1%,33.5%,22.1%,4.7%,46.0%,19.2%,34.7%,7.1%,568,873,1441,sa3069254
Michael Oliveto,DET,A,19,87,.404,2.20,17.2%,56.9%,25.9%,33.3%,6.7%,37.9%,17.2%,44.8%,8.9%,145,203,348,sa3069256
Ryan Mitchell,STL,A,19,496,.353,1.84,19.0%,52.5%,28.5%,9.5%,20.6%,42.9%,26.3%,30.8%,11.2%,938,1199,2137,sa3069261
Wyatt Vincent,NYM,A,19,67,.325,0.93,27.5%,35.0%,37.5%,46.7%,0.0%,36.6%,26.8%,36.6%,15.3%,83,159,242,sa3069295
Blaine Bullard,TOR,A,19,477,.331,1.74,24.1%,48.2%,27.7%,23.1%,10.3%,45.8%,20.1%,34.0%,13.8%,671,1167,1838,sa3069298
Cam Kozeal,MIA,A,21,48,.233,0.69,15.6%,34.4%,50.0%,18.8%,12.5%,28.1%,28.1%,43.8%,9.1%,68,107,175,sa3070534
Tyson LeBlanc,DET,A,21,24,.333,1.20,26.7%,40.0%,33.3%,40.0%,0.0%,40.0%,33.3%,26.7%,9.8%,29,63,92,sa3070576
Matt Quintanar,PHI,A,22,53,.273,0.88,31.8%,31.8%,36.4%,31.3%,0.0%,38.6%,25.0%,36.4%,12.8%,50,122,172,sa3071065
Sherman Johnson,CIN,A,21,57,.359,1.14,25.0%,40.0%,35.0%,35.7%,7.1%,37.5%,37.5%,25.0%,11.0%,80,138,218,sa3073566
Logan Maxwell,NYY,A,23,125,.293,1.18,10.0%,48.8%,41.3%,15.2%,15.2%,46.9%,18.5%,34.6%,7.4%,185,286,471,sa3076050
Henry Hunter,CIN,A,23,237,.301,1.27,21.1%,44.2%,34.7%,18.2%,12.1%,48.0%,26.5%,25.5%,17.7%,394,573,967,sa3076051
Nolan McCarthy,DET,A,24,50,.333,1.38,29.6%,40.7%,29.6%,12.5%,0.0%,37.0%,18.5%,44.4%,11.7%,102,111,213,sa3076053
Gregory Bozzo,NYY,A,24,21,.364,2.00,18.2%,54.5%,27.3%,0.0%,33.3%,50.0%,16.7%,33.3%,17.8%,23,50,73,sa3076081
Charlie Saum,TOR,A,22,21,.167,1.50,16.7%,50.0%,33.3%,25.0%,0.0%,58.3%,25.0%,16.7%,20.5%,26,47,73,sa3076096
JT Benson,NYM,A,24,133,.355,0.73,34.2%,27.8%,38.0%,33.3%,16.7%,37.0%,29.6%,33.3%,16.2%,191,298,489,sa3076097
Owen Carapellotti,TOR,A,23,85,.225,0.48,27.7%,23.4%,48.9%,26.1%,30.4%,48.9%,29.8%,21.3%,15.4%,127,192,319,sa3076099
Caleb Shpur,DET,A,24,13,.167,3.00,20.0%,60.0%,20.0%,100.0%,0.0%,66.7%,16.7%,16.7%,11.5%,20,32,52,sa3076235
Owen Gregg,TOR,A,19,25,.429,2.33,28.6%,50.0%,21.4%,33.3%,0.0%,50.0%,7.1%,42.9%,11.1%,30,60,90,sa3076281
Henry Kusiak,MIN,A,25,83,.333,1.27,24.4%,42.2%,33.3%,6.7%,6.7%,46.7%,28.9%,24.4%,11.1%,132,201,333,sa3076325
Ian Francis,CIN,A,23,118,.254,1.37,23.7%,44.1%,32.2%,26.3%,10.5%,47.0%,22.7%,30.3%,14.6%,173,278,451,sa3076334
David McCann,NYY,A,22,130,.375,1.27,23.4%,42.9%,33.8%,19.2%,19.2%,49.4%,19.5%,31.2%,15.2%,203,322,525,sa3076393
Giaconino Lasaracina,TOR,A,22,148,.301,1.85,16.9%,53.9%,29.2%,11.5%,30.8%,44.0%,28.6%,27.5%,13.5%,210,340,550,sa3076418
Graham Brown,MIN,A,24,59,.382,4.25,32.3%,54.8%,12.9%,25.0%,25.0%,36.4%,27.3%,36.4%,12.9%,96,145,241,sa3076419
Yostin Pena,NYY,A,18,108,.333,1.59,26.9%,44.9%,28.2%,27.3%,27.3%,53.7%,28.0%,18.3%,15.2%,119,229,348,sa3076545
Jackson Hauge,NYM,A,25,90,.196,1.32,13.7%,49.0%,37.3%,15.8%,10.5%,54.7%,24.5%,20.8%,9.8%,152,206,358,sa3076547
Jack Scanlon,NYM,A,25,86,.294,0.65,24.3%,29.7%,45.9%,17.6%,17.6%,48.6%,21.6%,29.7%,17.9%,142,215,357,sa3077590
Taylor Darden,NYM,A,26,50,.219,1.18,25.0%,40.6%,34.4%,27.3%,0.0%,34.4%,18.8%,46.9%,3.0%,84,118,202,sa3077692
Ryan Franden,TOR,A,22,68,.234,2.00,23.4%,51.1%,25.5%,8.3%,8.3%,43.8%,25.0%,31.3%,7.6%,110,165,275,sa3077913
Dylan Carey,NYM,A,22,75,.186,1.00,20.0%,40.0%,40.0%,33.3%,11.1%,35.6%,31.1%,33.3%,15.2%,103,173,276,sa3077914
Jacob Lombard,MIA,A,18,99,.350,1.11,11.6%,46.5%,41.9%,5.6%,22.2%,40.9%,36.4%,22.7%,10.9%,183,256,439,sa3077955
Paul Gutierrez-Contreras II,NYY,A,20,74,.300,1.87,17.3%,53.8%,28.8%,13.3%,13.3%,48.1%,32.7%,19.2%,8.1%,119,166,285,sa3077957
Cade Climie,PHI,A,22,80,.339,1.53,24.6%,45.6%,29.8%,17.6%,5.9%,40.4%,19.3%,40.4%,13.9%,103,178,281,sa3077963
Reed Stallman,NYM,A,23,64,.389,1.18,33.3%,36.1%,30.6%,27.3%,0.0%,33.3%,33.3%,33.3%,15.0%,105,149,254,sa3077966
Bryce Fowler,MIN,A,23,80,.459,1.20,38.9%,33.3%,27.8%,10.0%,0.0%,44.7%,31.6%,23.7%,10.9%,154,212,366,sa3077967
Jack Hopko,PHI,A,22,76,.333,1.07,35.4%,33.3%,31.3%,33.3%,13.3%,36.0%,24.0%,40.0%,11.3%,125,158,283,sa3077968
Owen Henne,STL,A,21,67,.200,1.40,18.2%,47.7%,34.1%,6.7%,26.7%,33.3%,24.4%,42.2%,9.4%,99,157,256,sa3077974
Jake Ogden,NYM,A,22,52,.294,2.13,28.6%,48.6%,22.9%,12.5%,12.5%,42.9%,20.0%,37.1%,8.5%,73,115,188,sa3078037
Jack Toomey,NYM,A,23,53,.400,1.38,24.0%,44.0%,32.0%,12.5%,12.5%,46.2%,19.2%,34.6%,14.7%,85,126,211,sa3078038
Trevor Condon,STL,A,18,31,.381,1.50,31.8%,40.9%,27.3%,16.7%,16.7%,54.5%,13.6%,31.8%,14.9%,48,73,121,sa3078040
Tyler Spangler,PHI,A,18,42,.208,3.20,12.5%,66.7%,20.8%,0.0%,20.0%,44.0%,12.0%,44.0%,9.9%,78,104,182,sa3078051
Jimmy Keenan,MIN,A,22,38,.455,1.00,38.5%,30.8%,30.8%,50.0%,50.0%,46.2%,38.5%,15.4%,20.3%,61,92,153,sa3078060
Blake Schaaf,NYY,A,21,20,.167,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,16.7%,0.0%,83.3%,10.7%,38,46,84,sa3078078
Wessley Roberson,MIA,A,18,25,.556,1.50,37.5%,37.5%,25.0%,0.0%,0.0%,55.6%,22.2%,22.2%,10.2%,48,60,108,sa3078086
Evan Bouldin,PHI,A,22,4,.250,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,2,7,9,sa3078093
Tyler Minnick,PHI,A,21,9,.286,0.33,42.9%,14.3%,42.9%,33.3%,0.0%,57.1%,42.9%,0.0%,2.9%,16,19,35,sa3078102
Ismael Munguia,TOR,A,27,13,.250,0.75,41.7%,25.0%,33.3%,0.0%,0.0%,16.7%,33.3%,50.0%,1.9%,20,34,54,sa917132
