Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,Level_advanced,PA_advanced,BB%,K%,BB/K,AVG_advanced,OBP_advanced,SLG,OPS_advanced,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,Source Report_advanced,Level_batted,PA_batted,BABIP_batted,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB%,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,Source Report_batted,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,AB_per_game,BA,OBP,SLP,OPS,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,HR_FB_pct,Estimated BIP,Estimated FB,Team League Max G,Player Team Game Share
Samy Natera Jr.,LAA,AA,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3020862,standard,6,AA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,0.0,0.0,0.0,-100.0,advanced,AA,0.0,0.0,,,,,,,,,,,,,,batted,Southern League,AA,0.0,fantrax_hitting_categories,0.0,0.0,,,,,,0.0,0.0,,0.14285714,,,,96,0.4270833333333333
Shawn Goosenberg,CHW,AA,25,22,69,74,13,8,4,1,0,6,2,2,0,24,2,1,0,1,3,0,0.188405797,sa3017116,standard,6,AA,74.0,0.027027027,0.324324324,0.083333333,0.188405797,0.229729729,0.275362318,0.505092047,0.086956521,8.442670542904427,0.282608695,0.4688396640121937,3.9374760682687993,-4.176574931014991,0.2410420533773061,49.10134059486551,advanced,AA,74.0,0.282608695,2.0,0.282608695,0.478260869,0.239130434,0.09090909,0.0,0.63043478,0.23913043,0.13043478,0.11904762,94.0,200.0,294.0,batted,Southern League,AA,58.0,fantrax_hitting_categories,2.6363636363636362,3.1363636363636362,0.18840579710144928,0.22972972972972974,0.2753623188405797,0.5050920485703094,0.08333333333333333,0.027027027,0.324324324,0.05405405408333333,8.442670542904427,0.0,46.0,10.999999964,125,0.176
Sonny DiChiara,LAA,AA,25,32,100,121,13,6,3,0,4,5,11,17,0,37,3,1,0,1,0,0,0.13,sa3019866,standard,6,AA,121.0,0.140495867,0.305785123,0.459459459,0.13,0.272727272,0.28,0.552727272,0.15,0.14285714,0.15,-0.2841807473450899,9.68195411474679,-3.5856157624604905,0.2785747223649143,75.4656624027611,advanced,AA,121.0,0.15,0.741935483,0.15625,0.359375,0.484375,0.419354838,0.129032258,0.53125,0.140625,0.328125,0.14928425,198.0,291.0,489.0,batted,Southern League,AA,112.0,fantrax_hitting_categories,3.5,3.125,0.13,0.2727272727272727,0.28,0.5527272727272727,0.4594594594594595,0.140495867,0.305785123,0.25441143702702707,0.14285714,0.129032258,60.0,29.0625,96,0.3333333333333333
Tony Bullard,MIA,AA,25,44,158,172,37,20,9,1,7,20,24,12,0,41,1,1,0,5,4,0,0.234177215,sa3022556,standard,6,AA,172.0,0.069767441,0.238372093,0.292682926,0.234177215,0.290697674,0.43670886,0.727406534,0.202531645,5.867719482869068,0.27027027,0.4393090633675456,21.409655782754307,2.5499696763109005,0.3408214792955753,112.53685538940212,advanced,AA,172.0,0.27027027,1.159090909,0.188034188,0.435897435,0.376068376,0.227272727,0.159090909,0.4789916,0.25210084,0.26890756,0.13530327,224.0,419.0,643.0,batted,Southern League,AA,283.0,fantrax_hitting_categories,6.431818181818182,3.590909090909091,0.23417721518987342,0.29069767441860467,0.43670886075949367,0.7274065351780983,0.2926829268292683,0.069767441,0.238372093,0.20249574614634147,5.867719482869068,0.159090909,111.0,41.743589736,110,0.4
Adam Hall,MIL,AA,26,32,102,123,25,20,5,0,0,15,10,13,0,30,4,1,0,2,13,1,0.245098039,sa3005077,standard,6,AA,123.0,0.105691056,0.243902439,0.433333333,0.245098039,0.35,0.294117647,0.644117647,0.049019608,6.578746626833814,0.342465753,1.810162334702909,13.53110521923141,0.044236666367813,0.3205678810675939,97.82408913455774,advanced,AA,123.0,0.342465753,1.260869565,0.257142857,0.414285714,0.328571428,0.260869565,0.0,0.42465753,0.30136986,0.2739726,0.11924686,194.0,284.0,478.0,batted,Southern League,AA,201.0,fantrax_hitting_categories,6.28125,3.1875,0.24509803921568626,0.35,0.29411764705882354,0.6441176470588235,0.43333333333333335,0.105691056,0.243902439,0.2818428188333334,6.578746626833814,0.0,73.0,23.985714244,136,0.23529411764705882
Andy Yerzy,CIN,AA,26,2,6,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.166666666,sa917939,standard,6,AA,7.0,0.142857142,0.285714285,0.5,0.166666666,0.285714285,0.166666666,0.452380951,0.0,0.14285714,0.25,-0.0218600574880838,0.369971894240468,-0.3975734705566472,0.2405436038970947,41.036003968528675,advanced,AA,7.0,0.25,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.25,9.0,15.0,24.0,batted,Southern League,AA,2.5,fantrax_hitting_categories,1.25,3.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.45238095238095233,0.5,0.142857142,0.285714285,0.28571428649999997,0.14285714,0.0,4.0,2.0,125,0.016
Casey Opitz,CHC,AA,26,60,183,213,37,28,5,0,4,21,25,23,0,63,3,3,1,1,2,0,0.202185792,sa3017509,standard,6,AA,213.0,0.10798122,0.295774647,0.365079365,0.202185792,0.297169811,0.295081967,0.592251778,0.092896175,3.3965150409750824,0.277310924,-0.1902215462177992,18.98095448572415,-4.374354471673788,0.2913105271334918,84.53351503298639,advanced,AA,213.0,0.277310924,0.979166666,0.221311475,0.385245901,0.393442622,0.125,0.083333333,0.464,0.272,0.264,0.11694511,332.0,506.0,838.0,batted,Southern League,AA,261.0,fantrax_hitting_categories,4.35,3.05,0.20218579234972678,0.2971698113207547,0.29508196721311475,0.5922517785338695,0.36507936507936506,0.10798122,0.295774647,0.2176764295079365,3.3965150409750824,0.083333333,119.0,46.819672018000006,129,0.46511627906976744
Cody Milligan,ATL,AA,26,53,183,225,34,26,6,0,2,25,7,34,0,66,4,2,2,3,10,3,0.185792349,sa1169818,standard,6,AA,225.0,0.151111111,0.293333333,0.515151515,0.185792349,0.322869955,0.25136612,0.574236075,0.065573771,4.775439826462559,0.273504273,0.1441982686519622,20.439818707224234,-4.231282304111615,0.2937343580305843,82.9241765828019,advanced,AA,225.0,0.273504273,1.421052631,0.220338983,0.457627118,0.322033898,0.131578947,0.052631578,0.39669421,0.26446281,0.33884298,0.1317176,390.0,559.0,949.0,batted,Southern League,AA,234.0,fantrax_hitting_categories,4.415094339622642,3.452830188679245,0.18579234972677597,0.32286995515695066,0.25136612021857924,0.5742360753755299,0.5151515151515151,0.151111111,0.293333333,0.28619528642424247,4.775439826462559,0.052631578,117.0,37.677966065999996,125,0.424
Corey Joyce,CHC,AA,26,92,323,389,88,69,16,1,2,48,33,56,0,81,8,0,0,11,15,2,0.27244582,sa3010596,standard,6,AA,389.0,0.143958868,0.208226221,0.691358024,0.27244582,0.392764857,0.346749226,0.739514083,0.074303406,5.400409790129474,0.358333333,0.7754529407247901,54.97794957813271,12.324357162978728,0.3644227171437069,132.20025233070345,advanced,AA,389.0,0.358333333,1.582089552,0.273109243,0.445378151,0.281512605,0.19402985,0.029850746,0.38842975,0.2892562,0.32231405,0.089309,624.0,910.0,1534.0,batted,Southern League,AA,585.5,fantrax_hitting_categories,6.364130434782608,3.510869565217391,0.2724458204334365,0.39276485788113696,0.34674922600619196,0.7395140838873289,0.691358024691358,0.143958868,0.208226221,0.44787203723456787,5.400409790129474,0.029850746,240.0,67.56302520000001,129,0.7131782945736435
Harrison Spohn,MIA,AA,26,12,34,37,8,7,0,1,0,5,6,3,0,13,0,0,0,1,0,1,0.235294117,sa3020093,standard,6,AA,37.0,0.081081081,0.351351351,0.23076923,0.235294117,0.297297297,0.294117647,0.591414944,0.05882353,5.845293966131564,0.38095238,-0.4947269279509783,3.170771368821508,-0.8862541308203877,0.2865278495324624,77.13919890426297,advanced,AA,37.0,0.38095238,1.8,0.333333333,0.428571428,0.238095238,0.2,0.0,0.57142857,0.14285714,0.28571429,0.13793103,49.0,96.0,145.0,batted,Southern League,AA,47.5,fantrax_hitting_categories,3.9583333333333335,2.8333333333333335,0.23529411764705882,0.2972972972972973,0.29411764705882354,0.5914149443561209,0.23076923076923078,0.081081081,0.351351351,0.1309771310769231,5.845293966131564,0.0,21.0,4.999999998,110,0.10909090909090909
Hayden Cantrelle,CHC,AA,26,30,92,118,22,14,5,3,0,13,10,24,0,35,1,0,1,0,11,1,0.239130434,sa3014426,standard,6,AA,118.0,0.20338983,0.296610169,0.685714285,0.239130434,0.401709401,0.358695652,0.760405053,0.119565218,7.980444384636384,0.385964912,1.388302271254361,17.495261959877777,4.556640096154976,0.3741302729671837,138.5292586588676,advanced,AA,118.0,0.385964912,0.461538461,0.333333333,0.210526315,0.45614035,0.038461538,0.0,0.37931034,0.31034483,0.31034483,0.13035019,232.0,282.0,514.0,batted,Southern League,AA,208.0,fantrax_hitting_categories,6.933333333333334,3.066666666666667,0.2391304347826087,0.4017094017094017,0.358695652173913,0.7604050538833147,0.6857142857142857,0.20338983,0.296610169,0.3428571435428572,7.980444384636384,0.0,57.0,25.999999950000003,129,0.23255813953488372
Jack Rogers,CIN,AA,26,42,140,163,36,26,7,2,1,13,19,22,0,42,0,1,0,2,1,2,0.257142857,sa3017017,standard,6,AA,163.0,0.134969325,0.257668711,0.523809523,0.257142857,0.35582822,0.357142857,0.712971077,0.1,3.8336466116071426,0.357142857,-1.095494657754898,20.761998892889856,2.8891568268998853,0.3448810643213658,109.06058804486132,advanced,AA,163.0,0.357142857,2.85,0.222222222,0.575757575,0.202020202,0.3,0.05,0.36363636,0.21212121,0.42424242,0.1473851,247.0,384.0,631.0,batted,Southern League,AA,216.0,fantrax_hitting_categories,5.142857142857143,3.3333333333333335,0.2571428571428571,0.3558282208588957,0.35714285714285715,0.7129710780017529,0.5238095238095238,0.134969325,0.257668711,0.31814198114285713,3.8336466116071426,0.05,98.0,19.797979796,125,0.336
Jaxx Groshans,LAA,AA,26,10,32,35,4,4,0,0,0,1,3,2,0,15,0,1,0,2,0,0,0.125,sa3010160,standard,6,AA,35.0,0.057142857,0.428571428,0.133333333,0.125,0.171428571,0.125,0.296428571,0.0,0.5595238025,0.222222222,-0.0655801724642515,-0.400393935732031,-4.238120759717607,0.1505266325814383,-8.017470250366292,advanced,AA,35.0,0.222222222,0.555555555,0.222222222,0.277777777,0.5,0.111111111,0.0,0.77777778,0.11111111,0.11111111,0.20915033,51.0,102.0,153.0,batted,Southern League,AA,11.0,fantrax_hitting_categories,1.1,3.2,0.125,0.17142857142857143,0.125,0.29642857142857143,0.13333333333333333,0.057142857,0.428571428,0.06857142866666666,0.5595238025,0.0,18.0,9.0,96,0.10416666666666667
Jordan Nwogu,CHC,AA,26,99,325,368,91,77,9,2,3,50,40,26,0,92,13,4,0,5,23,7,0.28,sa3014530,standard,6,AA,368.0,0.070652173,0.25,0.282608695,0.28,0.353260869,0.347692307,0.700953176,0.067692307,6.750903386508198,0.376068376,0.6341302506625652,45.4412422846877,5.090285963925066,0.3394310249258642,115.90649300812176,advanced,AA,368.0,0.376068376,1.333333333,0.255319148,0.425531914,0.319148936,0.226666666,0.04,0.42616034,0.23628692,0.33755274,0.14856342,508.0,919.0,1427.0,batted,Southern League,AA,593.5,fantrax_hitting_categories,5.994949494949495,3.282828282828283,0.28,0.3532608695652174,0.3476923076923077,0.700953177257525,0.2826086956521739,0.070652173,0.25,0.19198960328260867,6.750903386508198,0.04,234.0,74.68085102399999,129,0.7674418604651163
Josh Crouch,LAA,AA,26,65,202,232,44,23,12,0,9,27,30,24,0,71,5,1,0,6,0,2,0.217821782,sa3017370,standard,6,AA,232.0,0.103448275,0.306034482,0.338028169,0.217821782,0.314655172,0.410891089,0.725546261,0.193069307,2.0185091136272293,0.284552845,-1.339214775711298,29.734895025445276,4.2962486493123055,0.3459919431600077,119.4194675415884,advanced,AA,232.0,0.284552845,0.980392156,0.229007633,0.381679389,0.389312977,0.235294117,0.176470588,0.5648855,0.22137405,0.21374046,0.16441441,307.0,581.0,888.0,batted,Southern League,AA,323.5,fantrax_hitting_categories,4.976923076923077,3.1076923076923078,0.21782178217821782,0.3146551724137931,0.41089108910891087,0.725546261522704,0.3380281690140845,0.103448275,0.306034482,0.19961146242253525,2.0185091136272293,0.176470588,123.0,47.885496171,96,0.6770833333333334
Josh Zamora,MIA,AA,26,86,296,341,63,45,10,0,8,36,29,33,0,58,4,4,3,7,4,1,0.212837837,sa3020092,standard,6,AA,341.0,0.096774193,0.170087976,0.568965517,0.212837837,0.296735905,0.327702702,0.624438607,0.114864865,3.4449609414693594,0.235042735,-0.4816889856010675,33.14706858097058,-4.243355618431752,0.3026416117784177,87.64484060024425,advanced,AA,341.0,0.235042735,0.931372549,0.185950413,0.392561983,0.421487603,0.294117647,0.078431372,0.4796748,0.25203252,0.26829268,0.12481203,495.0,835.0,1330.0,batted,Southern League,AA,433.5,fantrax_hitting_categories,5.040697674418604,3.441860465116279,0.21283783783783783,0.29673590504451036,0.3277027027027027,0.624438607747213,0.5689655172413793,0.096774193,0.170087976,0.41713014522413794,3.4449609414693594,0.078431372,234.0,98.628099102,110,0.7818181818181819
Kenny Piper,TBR,AA,26,17,51,61,9,6,2,0,1,6,6,8,0,15,1,1,0,1,1,0,0.176470588,sa3017664,standard,6,AA,61.0,0.13114754,0.245901639,0.533333333,0.176470588,0.295081967,0.274509803,0.56959177,0.098039215,4.094703439036354,0.222222222,0.0360495718196034,5.142435075210497,-1.546174532307223,0.284575668514752,76.69874846929541,advanced,AA,61.0,0.222222222,0.611111111,0.194444444,0.305555555,0.5,0.333333333,0.055555555,0.56756757,0.2972973,0.13513514,0.13100437,91.0,138.0,229.0,batted,Southern League,AA,73.0,fantrax_hitting_categories,4.294117647058823,3.0,0.17647058823529413,0.29508196721311475,0.27450980392156865,0.5695917711346834,0.5333333333333333,0.13114754,0.245901639,0.33224043786666674,4.094703439036354,0.055555555,36.0,18.0,123,0.13821138211382114
Kevin Abel,CIN,AA,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3017879,standard,6,AA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,0.0,0.0,0.0,-100.0,advanced,AA,0.0,0.0,,,,,,,,,,,,,,batted,Southern League,AA,0.0,fantrax_hitting_categories,0.0,0.0,,,,,,0.0,0.0,,0.14285714,,,,125,0.216
Kobe Kato,ATL,AA,26,55,161,194,29,17,8,0,4,14,16,30,0,60,2,1,0,0,15,4,0.180124223,sa3017052,standard,6,AA,194.0,0.154639175,0.30927835,0.5,0.180124223,0.314432989,0.304347826,0.618780815,0.124223603,4.537407133724147,0.25510204,0.9227220742031932,19.620327805696306,-1.6516437329666045,0.3081443524852241,92.31901785393477,advanced,AA,194.0,0.25510204,0.809523809,0.25490196,0.333333333,0.411764705,0.142857142,0.095238095,0.50980392,0.20588235,0.28431373,0.13148372,354.0,475.0,829.0,batted,Southern League,AA,267.5,fantrax_hitting_categories,4.863636363636363,2.9272727272727272,0.18012422360248448,0.31443298969072164,0.30434782608695654,0.6187808157776782,0.5,0.154639175,0.30927835,0.2680412375,4.537407133724147,0.095238095,98.0,40.35294109,125,0.44
Mario Camilletti,CHW,AA,26,82,278,326,64,53,6,3,2,30,25,43,0,77,2,1,2,5,6,0,0.230215827,sa3020192,standard,6,AA,326.0,0.13190184,0.236196319,0.558441558,0.230215827,0.336419753,0.294964028,0.631383781,0.064748201,5.5760572977828735,0.31,0.1288572009652853,34.14468232472249,-1.6010018072574523,0.3131883460798381,96.13834469466488,advanced,AA,326.0,0.31,1.590163934,0.213930348,0.482587064,0.303482587,0.114754098,0.032786885,0.35294118,0.20098039,0.44607843,0.07453875,530.0,825.0,1355.0,batted,Southern League,AA,390.5,fantrax_hitting_categories,4.762195121951219,3.3902439024390243,0.2302158273381295,0.33641975308641975,0.2949640287769784,0.6313837818633982,0.5584415584415584,0.13190184,0.236196319,0.3528802488701298,5.5760572977828735,0.032786885,200.0,60.696517400000005,125,0.656
Mat Nelson,CIN,AA,26,29,80,99,7,5,1,0,1,5,3,16,0,30,2,1,0,3,0,0,0.0875,sa3017328,standard,6,AA,99.0,0.161616161,0.303030303,0.533333333,0.0875,0.252525252,0.1375,0.390025252,0.05,0.6542207712499999,0.12,-0.2513906611129641,3.704002506029024,-7.15128193895875,0.2189274171386102,26.94296291133822,advanced,AA,99.0,0.12,0.666666666,0.1,0.36,0.54,0.296296296,0.037037037,0.43137255,0.19607843,0.37254902,0.15424165,148.0,241.0,389.0,batted,Southern League,AA,47.5,fantrax_hitting_categories,1.6379310344827587,2.7586206896551726,0.0875,0.25252525252525254,0.1375,0.39002525252525255,0.5333333333333333,0.161616161,0.303030303,0.28552188586666666,0.6542207712499999,0.037037037,50.0,27.0,125,0.232
Michael Turner,CHW,AA,26,31,95,112,28,21,7,0,0,8,13,15,0,33,0,2,0,0,0,0,0.294736842,sa3020658,standard,6,AA,112.0,0.133928571,0.294642857,0.454545454,0.294736842,0.383928571,0.368421052,0.752349623,0.07368421,0.6806478337499999,0.4375,-0.3934810347855091,15.641497106567586,3.3607712698137417,0.3620771669915744,128.01224401117116,advanced,AA,112.0,0.4375,1.933333333,0.3125,0.453125,0.234375,0.2,0.0,0.5,0.140625,0.359375,0.07368421,179.0,296.0,475.0,batted,Southern League,AA,145.5,fantrax_hitting_categories,4.693548387096774,3.064516129032258,0.29473684210526313,0.38392857142857145,0.3684210526315789,0.7523496240601504,0.45454545454545453,0.133928571,0.294642857,0.25974026,0.6806478337499999,0.0,64.0,15.0,125,0.248
Oscar Colas,LAA,AA,26,93,336,372,73,48,7,3,15,32,52,32,0,90,1,3,0,7,3,1,0.217261904,30162,standard,6,AA,372.0,0.086021505,0.241935483,0.355555555,0.217261904,0.284946236,0.389880952,0.674827188,0.172619048,3.7678203209981262,0.247863247,-0.6707589598372579,40.67135901587302,-0.1181946562022528,0.3196194836849807,101.91487573361556,advanced,AA,372.0,0.247863247,1.084210526,0.201612903,0.41532258,0.383064516,0.210526315,0.157894736,0.38554217,0.2811245,0.33333333,0.15267176,510.0,931.0,1441.0,batted,Southern League,AA,539.0,fantrax_hitting_categories,5.795698924731183,3.6129032258064515,0.21726190476190477,0.2849462365591398,0.3898809523809524,0.6748271889400922,0.35555555555555557,0.086021505,0.241935483,0.23894862648888893,3.7678203209981262,0.157894736,234.0,89.637096744,96,0.96875
Parker Chavers,CHC,AA,26,71,208,248,48,33,12,2,1,32,21,36,0,48,2,2,0,4,13,4,0.23076923,sa3017939,standard,6,AA,248.0,0.14516129,0.193548387,0.75,0.23076923,0.346774193,0.322115384,0.668889577,0.091346154,6.561152913997467,0.291925465,0.2822614358738065,28.72796438852959,1.534928607146076,0.3287299136000295,108.92972125103282,advanced,AA,248.0,0.291925465,1.704545454,0.242038216,0.477707006,0.280254777,0.227272727,0.022727272,0.31481481,0.2037037,0.48148148,0.07495069,392.0,622.0,1014.0,batted,Southern League,AA,377.5,fantrax_hitting_categories,5.316901408450704,2.9295774647887325,0.23076923076923078,0.3467741935483871,0.32211538461538464,0.6688895781637718,0.75,0.14516129,0.193548387,0.49596774225,6.561152913997467,0.022727272,161.0,45.121019097,129,0.5503875968992248
Ramon Rodriguez,MIL,AA,26,21,64,81,23,19,2,0,2,8,19,9,0,4,5,3,0,0,0,0,0.359375,sa918698,standard,6,AA,81.0,0.111111111,0.049382716,2.25,0.359375,0.456790123,0.484375,0.941165123,0.125,0.76785714,0.344262295,-0.3606909485533833,15.93566152642354,7.054065162342635,0.4419957082948567,176.99102887833803,advanced,AA,81.0,0.344262295,0.807692307,0.253968253,0.333333333,0.412698412,0.115384615,0.076923076,0.31746032,0.34920635,0.33333333,0.09342561,102.0,187.0,289.0,batted,Southern League,AA,182.5,fantrax_hitting_categories,8.69047619047619,3.0476190476190474,0.359375,0.4567901234567901,0.484375,0.9411651234567902,2.25,0.111111111,0.049382716,1.88888888925,0.76785714,0.076923076,61.0,25.174603132,136,0.15441176470588236
Ricardo Genoves,TBR,AA,26,26,82,90,16,13,1,0,2,9,7,6,0,30,1,1,0,1,0,0,0.195121951,sa916844,standard,6,AA,90.0,0.066666666,0.333333333,0.2,0.195121951,0.255555555,0.280487804,0.536043359,0.085365853,1.70535714,0.274509803,-0.2186005748808384,6.046718494091693,-3.821721910442648,0.2606108142269982,61.074453621160984,advanced,AA,90.0,0.274509803,0.64,0.196078431,0.31372549,0.490196078,0.28,0.08,0.43396226,0.32075472,0.24528302,0.1849711,119.0,227.0,346.0,batted,Southern League,AA,80.5,fantrax_hitting_categories,3.0961538461538463,3.1538461538461537,0.1951219512195122,0.25555555555555554,0.2804878048780488,0.5360433604336043,0.2,0.066666666,0.333333333,0.1200000002,1.70535714,0.08,51.0,24.999999977999998,123,0.21138211382113822
Ruben Ibarra,CIN,AA,26,104,336,400,78,40,17,0,21,49,69,47,0,103,14,3,0,3,0,0,0.232142857,sa3017053,standard,6,AA,400.0,0.1175,0.2575,0.456310679,0.232142857,0.3475,0.470238095,0.817738095,0.238095238,1.2005494462500002,0.265116279,-1.103932903148234,62.715300458400705,18.855565327136965,0.386063826084137,135.91039087344856,advanced,AA,400.0,0.265116279,0.945652173,0.228448275,0.375,0.396551724,0.358695652,0.228260869,0.52118644,0.24576271,0.23305085,0.14476886,638.0,1006.0,1644.0,batted,Southern League,AA,712.0,fantrax_hitting_categories,6.846153846153846,3.230769230769231,0.23214285714285715,0.3475,0.47023809523809523,0.8177380952380953,0.4563106796116505,0.1175,0.2575,0.2851941747572816,1.2005494462500002,0.228260869,215.0,85.25862066,125,0.832
Sam Praytor,MIA,AA,26,43,129,152,27,20,4,1,2,8,12,18,0,30,3,0,2,4,7,2,0.209302325,sa3017151,standard,6,AA,152.0,0.118421052,0.197368421,0.6,0.209302325,0.32,0.302325581,0.622325581,0.093023256,4.836664821587619,0.257731958,0.1810155613347888,15.433077842025025,-1.233621507855194,0.3087011698881785,91.59547269754378,advanced,AA,152.0,0.257731958,2.0,0.257731958,0.49484536,0.24742268,0.208333333,0.083333333,0.52475248,0.24752475,0.22772277,0.10215054,233.0,325.0,558.0,batted,Southern League,AA,192.0,fantrax_hitting_categories,4.465116279069767,3.0,0.20930232558139536,0.32,0.3023255813953488,0.6223255813953488,0.6,0.118421052,0.197368421,0.4105263162,4.836664821587619,0.083333333,97.0,23.99999996,110,0.39090909090909093
Spencer Bramwell,MIA,AA,26,45,135,145,22,14,3,0,5,10,10,10,0,57,0,0,0,3,3,3,0.162962962,sa3020000,standard,6,AA,145.0,0.068965517,0.393103448,0.175438596,0.162962962,0.220689655,0.296296296,0.516985951,0.133333334,2.7395734797822846,0.232876712,-0.8186006024479866,8.573110831872398,-7.326043153210706,0.2493247550109337,52.88400790298014,advanced,AA,145.0,0.232876712,1.608695652,0.23076923,0.474358974,0.294871794,0.217391304,0.217391304,0.47435897,0.24358974,0.28205128,0.19963031,175.0,366.0,541.0,batted,Southern League,AA,116.0,fantrax_hitting_categories,2.577777777777778,3.0,0.16296296296296298,0.2206896551724138,0.2962962962962963,0.5169859514687101,0.17543859649122806,0.068965517,0.393103448,0.09437386578947367,2.7395734797822846,0.217391304,73.0,21.525640962,110,0.4090909090909091
Tatem Levins,TBR,AA,26,100,308,396,75,47,20,1,7,50,54,77,1,100,8,2,1,3,2,0,0.243506493,sa3020278,standard,6,AA,396.0,0.194444444,0.252525252,0.77,0.243506493,0.405063291,0.383116883,0.788180174,0.13961039,3.43806244958747,0.334975369,-1.031833759509027,61.7752549583948,18.35411717844371,0.3849575564946015,142.14442973141897,advanced,AA,396.0,0.334975369,1.709677419,0.196172248,0.507177033,0.296650717,0.225806451,0.112903225,0.4549763,0.27962085,0.26540284,0.08994709,755.0,946.0,1701.0,batted,Southern League,AA,646.5,fantrax_hitting_categories,6.465,3.08,0.2435064935064935,0.4050632911392405,0.38311688311688313,0.7881801742561236,0.77,0.194444444,0.252525252,0.42583333408000007,3.43806244958747,0.112903225,203.0,60.220095551,123,0.8130081300813008
Zavier Warren,MIL,AA,26,117,412,478,94,63,14,6,11,48,67,53,0,113,3,9,0,8,11,2,0.228155339,sa3014549,standard,6,AA,478.0,0.110878661,0.236401673,0.469026548,0.228155339,0.314465408,0.371359223,0.685824631,0.143203884,6.124947675000737,0.279461279,0.128473331220448,54.65952813507643,2.247144653216272,0.3266464310622065,101.78710331459746,advanced,AA,478.0,0.279461279,0.74074074,0.229508196,0.327868852,0.44262295,0.237037037,0.081481481,0.49675325,0.22077922,0.28246753,0.10507246,782.0,1150.0,1932.0,batted,Southern League,AA,740.5,fantrax_hitting_categories,6.329059829059829,3.5213675213675213,0.22815533980582525,0.31446540880503143,0.3713592233009709,0.6858246321060023,0.4690265486725664,0.110878661,0.236401673,0.3061428521946903,6.124947675000737,0.081481481,297.0,131.45901615,136,0.8602941176470589
Darius Hill,CHC,AA,27,23,87,95,16,10,4,0,2,7,6,7,0,24,1,0,0,2,0,0,0.183908045,sa3010395,standard,6,AA,95.0,0.07368421,0.252631578,0.291666666,0.183908045,0.252631578,0.298850574,0.551482152,0.114942529,1.0059523775,0.229508196,-0.1967405173927545,6.875778444735759,-3.540908648939378,0.2678785618982817,69.25664627717498,advanced,AA,95.0,0.229508196,1.705882352,0.269841269,0.46031746,0.269841269,0.352941176,0.117647058,0.41269841,0.20634921,0.38095238,0.12598425,128.0,253.0,381.0,batted,Southern League,AA,84.0,fantrax_hitting_categories,3.652173913043478,3.782608695652174,0.1839080459770115,0.25263157894736843,0.2988505747126437,0.5514821536600121,0.2916666666666667,0.07368421,0.252631578,0.1964912285,1.0059523775,0.117647058,61.0,16.460317408999998,129,0.17829457364341086
Jake Thompson,MIA,AA,27,54,178,216,40,26,12,1,1,14,17,32,1,50,2,4,0,0,3,2,0.224719101,sa3019945,standard,6,AA,216.0,0.148148148,0.231481481,0.64,0.224719101,0.342592592,0.320224719,0.662817311,0.095505618,3.2807396826889494,0.297709923,-0.8157249679788947,24.14554851191535,0.4612915410329338,0.3230544156806413,100.95331571200276,advanced,AA,216.0,0.297709923,1.204545454,0.259541984,0.404580152,0.335877862,0.136363636,0.022727272,0.40909091,0.18939394,0.40151515,0.09219089,360.0,562.0,922.0,batted,Southern League,AA,250.0,fantrax_hitting_categories,4.62962962962963,3.2962962962962963,0.2247191011235955,0.3425925925925926,0.3202247191011236,0.6628173116937162,0.64,0.148148148,0.231481481,0.39703703744,3.2807396826889494,0.022727272,131.0,43.999999922,110,0.4909090909090909
Myles Emmerson,LAA,AA,27,83,265,302,55,35,13,1,6,26,21,29,0,76,4,2,2,12,2,2,0.207547169,sa3016862,standard,6,AA,302.0,0.09602649,0.251655629,0.381578947,0.207547169,0.293333333,0.332075471,0.625408804,0.124528302,2.953163821560253,0.264864864,-1.1140952296555042,29.39878251199132,-3.715317512112797,0.3028397019704183,91.28562906260836,advanced,AA,302.0,0.264864864,1.483333333,0.211640211,0.47089947,0.317460317,0.183333333,0.1,0.46632124,0.22797927,0.30569948,0.10552764,432.0,762.0,1194.0,batted,Southern League,AA,313.5,fantrax_hitting_categories,3.7771084337349397,3.1927710843373496,0.20754716981132076,0.29333333333333333,0.3320754716981132,0.6254088050314466,0.3815789473684211,0.09602649,0.251655629,0.248910770381579,2.953163821560253,0.1,185.0,58.730158644999996,96,0.8645833333333334
