Player Name,Team,League Name,Source League ID,Age,AB,PA,Estimated BIP,Estimated FB,wRC+,LD% Weighted+,HR/FB% Weighted+,BB/K Weighted+,FB Quality+ K=100,LD + HR/FB Weighted+,LD + HR/FB + BB/K Weighted+
Nick Yorke,PIT,International League,2,23,401,440,298.0,70.99999983400001,104.00361145620808,101.49884384390141,89.26742471829914,84.07420481861362,82.06984806079599,95.38313428110027,91.61349112693806
Noelberth Romero,BAL,International League,2,23,10,10,8.0,3.0,-55.881627150626784,92.5925925925926,97.0873786407767,98.03921568627452,97.0873786407767,94.83998561668466,95.90639563988128
Noelvi Marte,CIN,International League,2,23,43,53,36.0,8.756756748,158.31646320491691,109.77329871012893,98.67687684212028,115.91591099193595,100.0,104.22508777612461,108.12202884806173
Omar Martinez,NYY,International League,2,23,75,88,38.0,8.76923074,63.157007982599254,105.2524713766782,98.6751440104006,86.29915206965616,94.39168401946424,101.9638076935394,96.74225581891164
Orelvis Martinez,TOR,International League,2,23,336,394,214.0,101.318583978,73.53732000213455,87.86415545851534,95.66033623780281,88.65740493668514,85.87935567579441,91.76224584815907,90.72729887766775
Petey Halpin,CLE,International League,2,23,493,553,328.0,153.780415112,94.85749284878725,106.88844640087108,79.78652318430467,75.39673279378664,80.7179954946432,93.33748479258787,87.3572341263208
Rafael Morel,CHC,International League,2,23,33,37,18.0,6.999999984,-3.1356876574583707,99.05675134254305,93.45794393920866,92.30502070255201,93.45794393920866,96.25734764087585,94.93990532810123
Robert Hassell III,WSN,International League,2,23,294,330,227.0,59.429184525,124.98655030563889,98.50259086160638,108.68378629209468,109.24222776726758,103.98137677617545,103.59318857685054,105.47620164032288
Robert Moore,PHI,International League,2,23,27,32,25.0,14.000000000000002,96.21633279740458,90.13217996065266,94.31670377008228,118.56952725818118,90.70961995918995,92.22444186536748,101.00613699630537
Thomas Saggese,STL,International League,2,23,164,189,115.0,37.68907558,129.41901583262256,107.23474407482607,99.0210518185688,99.71390019517989,91.14174308739965,103.12789794669743,101.98989869619159
Tsung-Che Cheng,PIT,International League,2,23,340,397,244.0,61.0,62.35095421180175,95.3412932245671,66.78325593616177,95.38784179445706,67.8778551126938,81.06227458036443,85.83746365172864
Victor Mesa Jr.,MIA,International League,2,23,153,171,119.0,46.277777672,135.78565795878723,100.28128464681521,102.35488163131315,105.57043490683282,86.33794984788966,101.31808313906419,102.73553372832039
Will Sanders,CHC,International League,2,23,2,2,,,-100.0,100.0,100.0,98.03921568627452,100.0,100.0,99.34640522875817
Yohandy Morales,WSN,International League,2,23,382,433,243.0,66.096,94.13435778450436,94.95460892814522,108.6209085666983,79.69080170436513,237.85081086073222,101.78775874742176,94.42210639973621
Yohendrick Pinango,TOR,International League,2,23,293,341,223.0,77.651785555,96.41943093469276,98.62245155134221,85.79269992135802,114.80668144136659,71.19052313865627,92.20757573635012,99.74061097135562
Yordys Valdes,CLE,International League,2,23,315,337,205.0,73.6407765,35.1947740332871,90.64013303020488,79.14192996492102,58.05201561093086,72.776476289342,84.89103149756295,75.94469286868558
Adam Zebrowski,ATL,International League,2,24,10,11,7.0,0.999999994,55.72891955441667,101.34904979386465,99.00990099598079,98.64447738766115,99.00990099598079,100.17947539492272,99.66780939250219
Andrew Jenkins,DET,International League,2,24,3,3,1.0,0.0,84.37927363749925,99.00990099009901,100.0,98.03921568627452,100.0,99.50495049504951,99.01637222545786
Andrew Pinckney,WSN,International League,2,24,450,509,284.0,82.08637849600001,108.2832599555224,89.3181169000956,132.8629404314555,72.22293844259056,115.90298420055711,111.09052866577557,98.13466525804722
Andrew Pintar,MIA,International League,2,24,297,332,197.0,54.175,99.01143547988444,95.27618960363166,84.08166468958646,74.17953162366439,83.87508255926441,89.67892714660906,84.51246197229416
Brandon Valenzuela,TOR,International League,2,24,92,105,58.0,22.610169464,76.7391512861493,97.4382450501015,99.64972852645232,91.70446109666604,104.01063269578904,98.54398678827691,96.26414489107329
Brayan Rocchio,CLE,International League,2,24,159,188,127.0,51.954545443,121.03125297790156,97.73339897288182,99.14351685359502,121.82953621560637,90.09154082066482,98.43845791323841,106.23548401402773
Brock Jones,TBR,International League,2,24,73,77,26.0,12.580645142,42.96552102952048,96.22610591687474,116.84055881989637,74.32249502082729,111.50049527652399,106.53333236838556,95.79638658586613
Brody Moore,STL,International League,2,24,197,221,149.0,42.283783667,66.18175399979125,99.90335032258044,80.92539935834566,87.03836772295966,82.34248378289577,90.41437484046304,89.28903913462858
Brooks Baldwin,CHW,International League,2,24,117,132,84.0,33.249999972,193.829230314026,98.51550354962902,134.3121533971575,101.51351709122412,147.95913924149926,116.41382847339325,111.44705801267021
Brooks Lee,MIN,International League,2,24,10,11,8.0,1.142857136,82.21684291849839,105.99494702003054,98.8700565038782,99.91654227530442,100.0,102.43250176195437,101.59384859973773
Cade Fergus,PHI,International League,2,24,33,36,13.0,5.777777772,194.7579024198223,93.89209846594422,120.21364243342741,89.23370600118369,127.78854142283484,107.05287044968581,101.11314896685178
Caden Connor,CHW,International League,2,24,39,45,28.0,3.862068952,123.10413164786496,100.41652376808226,103.27321332245452,99.62625453723285,100.0,101.84486854526838,101.10533054258987
Carlos Rodriguez,ATL,International League,2,24,474,533,401.0,132.339950013,75.73857751618445,112.19299554018617,68.80854345533633,121.5604182264835,63.587835714851344,90.50076949776125,100.85398574066868
Carter Young,BAL,International League,2,24,21,23,17.0,5.999999992,125.54895784516418,103.51171645054528,94.3396226486294,99.83780857276142,94.3396226486294,98.92566954958734,99.22971589064537
Chandler Simpson,TBR,International League,2,24,144,156,130.0,23.73015866,104.25966423855158,115.44307699009747,80.82103917347389,103.20545969210494,80.82103917347389,98.13205808178569,99.82319195189211
Christian Cairo,CLE,International League,2,24,354,416,259.0,65.251937856,85.6083093941874,90.4232768317262,69.65145972019658,94.2055218351399,71.19680614092269,80.0373682759614,84.7600861290209
Colton Becker,KCR,International League,2,24,1,1,,,-100.0,100.0,100.0,99.00990099009901,100.0,100.0,99.66996699669967
Curtis Mead,CHW,International League,2,24,60,69,40.0,14.883720920000002,138.6072024546851,91.06457902290572,105.3142728948442,96.12771901703596,102.81766002175746,98.18942595887495,97.50219031159527
Dalvy Rosario,MIA,International League,2,24,56,64,36.0,15.567567552,35.9420929020288,85.61070741318022,99.19352312271477,92.26963597289918,91.9962049074737,92.4021152679475,92.35795550293138
Dom Keegan,TBR,International League,2,24,266,297,169.0,64.103448136,88.86936752884283,110.34219575939477,105.45129058772315,73.91684600131326,113.77998265072601,107.89674317355896,96.57011078281039
Drake Logan,CHW,International League,2,24,36,41,23.0,5.9999999950000005,106.42930057438366,105.32698499468303,94.33962264595941,96.14356666322121,94.33962264595941,99.83330382032122,98.6033914346212
Drew Gilbert,NYM,International League,2,24,305,361,237.0,96.910931034,104.1971409814703,89.77479109385462,94.762926149951,116.45679164674782,76.46413826248889,92.26885862190281,100.33150296351782
Dustin Dickerson,KCR,International League,2,24,38,46,34.0,10.303030302,114.61710138264014,110.33313829992709,90.65934066018748,113.19237764266602,100.0,100.49623948005728,104.7282855342602
Eddys Leonard,ATL,International League,2,24,439,494,333.0,120.831428286,94.02350463546108,89.88484160703408,110.0906207587184,85.03867478224568,83.3501519334651,99.98773118287625,95.00471238266606
Eric Reyzelman,NYY,International League,2,24,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Everson Pereira,NYY,International League,2,24,297,348,178.0,62.984615234,127.86092517651257,83.10271244206402,149.81327873308265,90.31117422324361,202.50320259993214,116.45799558757334,107.7423884661301
Felix Reyes,PHI,International League,2,24,23,26,17.0,3.999999989,89.8827407117574,110.72836879365597,103.38561762856693,98.5416248735065,100.0,107.05699321111146,104.21853709857648
Gabriel Rincones Jr.,PHI,International League,2,24,412,506,286.0,93.426666476,114.60878500730492,94.7233120816349,118.42270264156843,123.97238770757521,99.81291432189826,106.57300736160167,112.3728008102595
Garrett Spain,MIL,International League,2,24,37,43,23.0,7.666666659,33.17718021953316,92.57840387615033,92.87925697255797,92.30502070255201,92.87925697255797,92.72883042435416,92.58756051708679
George Valera,CLE,International League,2,24,94,107,64.0,16.484848448,113.65380502189842,108.40389718273818,104.63111507871017,98.1534399056975,94.46297535381468,106.51750613072417,103.72948405571528
Graham Pauley,MIA,International League,2,24,137,155,112.0,51.764705776,126.95475091747646,103.39722501189286,103.20517119326364,112.38746541853178,91.44638177407477,103.30119810257824,106.32995387456276
Gunnar Henderson,BAL,International League,2,24,19,20,13.0,4.333333329,125.98290760743151,101.44723098910411,108.34166778232564,97.55082424092346,105.95996531682701,104.89444938571488,102.44657433745107
Guy Lipscomb,CLE,International League,2,24,12,13,10.0,3.3333333300000003,57.348912180353025,99.43786191121254,96.77419355150884,98.03921568627452,96.77419355150884,98.10602773136068,98.0837570496653
Jace Jung,DET,International League,2,24,412,495,274.0,118.103448068,124.32799725245974,98.19540195574936,101.237968748072,114.21938182404456,99.21945909898683,99.71668535191068,104.55091750928864
Jacob Berry,MIA,International League,2,24,406,469,316.0,134.447204808,104.42846815844584,99.72926657565895,67.83923444261566,105.42617330445978,66.93827435978237,83.78425050913731,90.9982247742448
Jakob Marsee,MIA,International League,2,24,345,429,252.0,101.750943168,125.88190900045852,91.13779914669294,99.19616430907058,137.75278405270774,82.62906594192003,95.16698172788176,109.36224916949043
Jase Bowen,PIT,International League,2,24,126,145,87.0,30.647727249,133.98859666609684,100.34711943654906,93.61565661337367,100.89809173266326,93.67782285184028,96.98138802496138,98.28695592752867
Jaylen Palmer,CHC,International League,2,24,4,4,3.0,0.0,-100.0,97.0873786407767,100.0,99.00990099009901,100.0,98.54368932038835,98.6990932102919
Jim Jarvis,ATL,International League,2,24,9,10,7.0,3.999999997,156.63791134341452,93.45794392523365,96.15384615661982,98.03921568627452,96.15384615661982,94.80589504092674,95.883668589376
Joe Lampe,CLE,International League,2,24,27,30,19.0,4.999999986,40.647912028114824,101.77202369097087,95.23809525079365,95.32430082358114,95.23809525079365,98.50505947088226,97.44480658844856
Johan Rojas,PHI,International League,2,24,147,161,114.0,22.8,89.23982179232641,105.39762873587195,87.50459432060833,93.45851362046953,85.95419037833831,96.45111152824015,95.45357889231661
Johnny Olmstead,MIA,International League,2,24,111,132,82.0,26.674698728,68.16236373230336,100.77887127187601,84.80811750700575,100.08568480374213,81.50610496980497,92.79349438944088,95.2242245275413
Jorbit Vivas,NYY,International League,2,24,374,459,329.0,104.365558647,109.854369444706,110.36473296110628,63.56373971370838,191.94281679886132,59.29438681403167,86.96423633740733,121.95709649122533
Jose Tena,WSN,International League,2,24,209,240,145.0,36.97986576500001,118.25111937763386,106.21544717678613,99.71952809127643,99.4259582776713,100.39343308075986,102.96748763403127,101.78697784857793
Josh Kasevich,TOR,International League,2,24,98,114,80.0,30.0,33.7729045941774,104.80920814206156,76.92307692307692,106.51936178417957,76.92307692307692,90.86614253256924,96.083882283106
Josh Rivera,TOR,International League,2,24,336,394,208.0,60.544600896,85.65708360338438,107.4246184981654,89.73640423573421,89.15918554630974,89.83634390112607,98.5805113669498,95.44006942673646
Juan Gonzalez,CHW,International League,2,24,7,8,6.0,0.999999996,111.35319844399822,102.30517291707585,99.0099009940202,99.00990099009901,100.0,100.65753695554803,100.10832496706502
Jud Fabian,BAL,International League,2,24,350,431,203.0,75.53488366900001,86.28532497032178,100.09623339515618,117.65122928427925,101.92360776102589,135.5538180076192,108.87373133971772,106.55702348015377
Justin Boyd,CLE,International League,2,24,24,32,14.0,7.0,29.227360931106876,95.12586249989735,93.45794392523365,99.62625453723285,100.0,94.2919032125655,96.07002032078795
Karson Simas,BOS,International League,2,24,61,69,41.0,7.809523789999999,126.89696841103051,108.91908638613535,99.56631484340457,96.1301927174949,101.57544406974631,104.24270061476996,101.53853131567827
Keaton Anthony,PHI,International League,2,24,134,148,99.0,18.183673431,118.11341287631087,120.97441254996683,97.47164896349415,90.88931819608943,122.0784643473374,109.22303075673048,103.1117932365168
Kody Huff,CLE,International League,2,24,361,407,253.0,73.289682367,71.31489837200792,82.36041248992714,83.8511121668082,81.93036249008156,74.87064675311558,83.10576232836767,82.7139623822723
Kyle Dernedde,CLE,International League,2,24,1,1,,,-100.0,100.0,100.0,99.00990099009901,100.0,100.0,99.66996699669967
Leo Jimenez,TOR,International League,2,24,56,71,44.0,6.139534852,133.63169223191093,117.44357428533795,94.21560037872702,112.4609667287336,100.0,105.82958733203247,108.04004713093285
Liover Peguero,PIT,International League,2,24,267,303,207.0,71.653846122,83.96684789813447,77.73540025219685,84.41948956449333,94.86906930414054,74.30579188931897,81.07744490834509,85.6746530402769
Luis Mey,CIN,International League,2,24,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Luis Verdugo,PHI,International League,2,24,100,109,63.0,14.765625,30.088012002432716,97.0434828943621,100.0360971116596,81.91451819996895,91.60955473892278,98.53979000301085,92.99803273533023
Luke Little,CHC,International League,2,24,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Malcom Nunez,PIT,International League,2,24,152,173,130.0,45.39682537,101.0015030064138,98.39877850430884,79.45126086877974,99.19604393260879,76.37994767315531,88.92501968654429,92.34869443523246
Mark Coley II,MIA,International League,2,24,14,19,8.0,1.777777776,142.984810475074,96.06727707493843,104.82187103720126,101.22678086981794,99.31658352299424,100.44457405606985,100.70530966065256
Miguel Santos,CHW,International League,2,24,2,4,2.0,0.0,109.58144276417704,98.03921568627452,100.0,100.0,100.0,99.01960784313727,99.34640522875817
Nasim Nunez,WSN,International League,2,24,201,232,143.0,40.857142755000005,80.44920756669607,96.16396443101993,81.90171458640027,92.62376721245131,79.82255597027013,89.03283950871011,90.22981540995717
Nathan Church,STL,International League,2,24,215,242,184.0,48.677248576,143.6538096513195,94.54657365104453,101.73346098622196,128.44580451419668,102.13800523234497,98.14001731863324,108.24194638382106
Nathan Martorella,MIA,International League,2,24,131,152,95.0,32.65625,74.24843466953291,91.98848105273862,97.82486129050747,100.02603046503732,85.37318491595788,94.90667117162305,96.61312426942781
Noah Mendlinger,STL,International League,2,24,83,102,76.0,16.77922072,126.55516020686198,101.80191059904995,91.98842544757109,126.68305711518087,91.46276195862868,96.89516802331052,106.82446438726731
RJ Schreck,TOR,International League,2,24,186,234,128.0,49.518248064,129.1716768742446,102.67966329337375,109.17907019052845,123.56805576791525,92.80238069580624,105.9293667419511,111.80892975060583
Rafael Flores Jr.,NYY,International League,2,24,173,206,115.0,41.475409754999994,114.71249891700292,100.18874724252738,105.76152422536269,97.12757318664055,93.39693967431126,102.97513573394504,101.02594821817688
Rainer Nunez,TOR,International League,2,24,270,300,192.0,42.12244896,90.79359864854774,90.8984060845943,106.64948616648334,82.73783448776658,93.32445891706107,98.77394612553883,93.42857557961474
Rece Hinds,CIN,International League,2,24,391,436,260.0,97.1530248,138.61832758665912,103.73240208297463,135.43556695259383,74.32150443170781,126.50562671699197,119.58398451778423,104.49649115575876
Ronny Mauricio,NYM,International League,2,24,33,39,26.0,8.068965502,251.1472347048199,103.39688725186471,111.25211555687801,108.56993056705184,119.80461609198964,107.32450140437136,107.73964445859819
Sammy Siani,PIT,International League,2,24,92,104,68.0,23.943661968,103.4691775482603,93.21846109156267,103.92867633246391,100.42668512107674,112.04136100149475,98.5735687120133,99.1912741817011
Shane Sasaki,MIA,International League,2,24,68,80,55.0,13.49056599,61.241398192050234,115.3928694765665,88.1130507436286,99.50270231813627,88.1130507436286,101.75296011009755,101.00287417944378
Silas Ardoin,BAL,International League,2,24,93,108,58.0,16.83870964,116.00895947468558,118.28238398798324,109.67534263532197,98.10998077859556,108.98320658566325,113.9788633116526,108.68923580063358
Spencer Jones,NYY,International League,2,24,263,298,140.0,54.93670882,130.38150023308953,107.13038193023581,146.2662278106404,69.17372708154876,269.5957335919683,126.69830487043811,107.52344560747498
Tanner Schobel,MIN,International League,2,24,91,103,56.0,17.684210487999998,73.0189686727271,111.96036408292662,97.53066102982785,87.63207704644103,92.29116304539741,104.74551255637724,99.04103405306516
Trey Faltine,CIN,International League,2,24,54,57,28.0,10.37037036,47.01983507580176,102.06774776116434,90.60402685415072,81.39395349438219,90.60402685415072,96.33588730765753,91.35524270323242
Tyler Black,MIL,International League,2,24,222,268,148.0,47.046357512,105.31142008945346,83.70343363199423,88.05826451648403,109.40554140032707,87.48206563142566,85.88084907423914,93.72241318293511
Vaughn Grissom,BOS,International League,2,24,370,418,289.0,79.956666474,105.95448333773592,106.20944018807617,107.90848921529663,99.19607250403855,96.93516001132542,107.05896470168639,104.43800063580379
Viandel Pena,WSN,International League,2,24,10,12,6.0,1.999999998,9.825442107998578,98.32239776734431,98.03921568819685,99.83780857276142,100.0,98.18080672777057,98.73314067610086
Weston Eberly,CHW,International League,2,24,8,9,5.0,1.0,-73.68068350281834,99.25880157168757,99.00990099009901,98.64447738766115,100.0,99.1343512808933,98.97105998314925
Abrahan Gutierrez,PIT,International League,2,25,88,99,66.0,17.261538426,77.41869540793712,101.55847247359429,91.79203348547652,94.15668615988051,94.24049912643883,96.6752529795354,95.83573070631711
Adam Hackenberg,CHW,International League,2,25,133,143,95.0,32.688171995000005,44.223118837741666,99.93625596796572,81.15477329952225,84.81458742997941,79.64941415137693,90.54551463374398,88.63520556582246
Addison Barger,TOR,International League,2,25,38,45,24.0,9.230769216,95.11106482830004,99.50157554630037,104.2609166298489,96.14356666322121,101.83792788231816,101.88124608807463,99.96868627979016
Alan Roden,TOR,International League,2,25,121,142,106.0,29.444444362,151.17074661991376,106.8753766984704,94.36116929031158,131.27067717008504,91.10018694031471,100.61827299439099,110.83574105295567
Alex Binelas,BOS,International League,2,25,35,41,16.0,5.333333328,120.24105724400108,102.38215187146002,107.63045119191035,90.57783949633247,107.2657026433505,105.00630153168518,100.19681418656762
Ben Cowles,CHW,International League,2,25,480,527,320.0,126.60436128,71.33090672891056,97.96086802528174,73.9078934974882,66.30271972856755,64.53617707003454,85.93438076138497,79.39049375044583
Brennen Davis,NYY,International League,2,25,125,142,71.0,32.036585351999996,128.82127765031066,96.95753691377911,134.92129000283427,81.74969031139736,134.81742541664636,115.93941345830669,104.54283907600359
Brett Baty,NYM,International League,2,25,10,11,7.0,4.999999998,124.52613313934276,101.34904979386465,95.2380952399093,98.64447738766115,95.2380952399093,98.29357251688697,98.41054080714503
Cal Conley,ATL,International League,2,25,16,17,11.0,2.999999992,64.78705828219256,97.69683176806146,97.08737864831747,96.53889701401023,97.08737864831747,97.39210520818946,97.10770247679638
Caleb Durbin,MIL,International League,2,25,54,58,47.0,12.260869555,109.6000801352233,109.10834080279875,102.76874471940042,101.22678086981794,95.72679420326503,105.93854276109958,104.3679554640057
Carlos De La Cruz,WSN,International League,2,25,10,12,6.0,1.999999998,79.67350397409659,106.28794806680739,98.03921568819685,97.55082424092346,98.03921568819685,102.16358187750211,100.62599599864257
Carlos Mendoza,DET,International League,2,25,52,57,43.0,9.772727261,137.06845390980055,90.1262593135047,104.48881244850342,94.36829148871526,112.77515100945529,97.30753588100407,96.32778775024114
Christian Encarnacion-Strand,CIN,International League,2,25,229,252,157.0,72.89285709800001,107.7318689779973,94.17566188512595,102.55746100588591,79.37498506641349,89.20772357044036,98.36656144550594,92.03603598580845
Christian Franklin,WSN,International League,2,25,445,535,324.0,87.192660276,118.39326887816976,113.361772597191,101.1922703889051,127.04991820724352,89.23742684192598,107.27702149304805,113.86798706444654
Christian MacLeod,MIN,International League,2,25,1,1,,,-100.0,100.0,100.0,99.00990099009901,100.0,100.0,99.66996699669967
Cody Morissette,MIA,International League,2,25,56,63,34.0,15.542857138,94.88484958864716,96.05062927003672,99.19463104189347,91.3912701797861,90.64239332834937,97.6226301559651,95.54551016390543
Colton Cowser,BAL,International League,2,25,11,13,9.0,1.999999998,300.3928003908676,107.23574915981726,98.03921568819685,103.62573985529117,100.0,102.63748242400706,102.96690156776843
Connor Norby,MIA,International League,2,25,35,40,25.0,11.60714285,169.2458727718506,101.10870825135972,107.65050155886142,99.69299479844126,127.58563006545664,104.37960490511057,102.8174015362208
Connor Pavolony,BAL,International League,2,25,37,40,25.0,8.333333325,15.159544116892809,104.62682623696313,92.3076923147929,91.69556916275728,92.3076923147929,98.467259275878,96.2100292381711
Corey Rosier,BOS,International League,2,25,249,296,188.0,59.729166604,100.8588185342341,103.61870054263241,85.65860113287506,122.62014577505767,72.95296988691403,94.63865083775374,103.96581581685506
Damiano Palmegiani,TOR,International League,2,25,138,167,91.0,40.554347743,57.418529139609866,100.45485292615287,76.43967854251262,89.91553918735748,74.07421965811177,88.44726573433275,88.93669021867431
David McCabe,ATL,International League,2,25,98,112,63.0,17.181818136,93.7539827725794,108.32333835238217,109.84358245168451,93.45851362046953,121.0403812008788,109.08346040203334,103.87514480817873
Devonte Brown,TOR,International League,2,25,21,22,13.0,7.428571423,83.39986112672453,95.43396221545379,99.58600734465476,94.64835170621768,97.29450684491387,97.50998478005428,96.55610708877542
Dru Baker,CHW,International League,2,25,303,337,206.0,57.16746396599999,75.81809930775964,110.19121606983455,91.92647425383286,74.5460587054144,101.58447945258493,101.05884516183372,92.22124967636061
Dylan Smith,DET,International League,2,25,0,0,,,-100.0,100.0,100.0,100.0,100.0,100.0,100.0
Eduardo Valencia,DET,International League,2,25,185,215,133.0,49.191780729,169.48234418605435,92.43561990738175,126.7279504347569,111.30637597737791,141.5795461215241,109.58178517106933,110.1566487731722
Eliezer Alfonzo,DET,International League,2,25,32,33,28.0,8.615384596,23.972246473570564,113.644460943053,92.06798868498663,96.15384615384616,100.0,102.85622481401981,100.62209859396194
Endy Rodriguez,PIT,International League,2,25,26,29,19.0,6.333333327,62.31492845621588,96.87284372223036,106.84279481310185,101.22678086981794,101.29538386339982,101.8578192676661,101.64747313505005
Ethan Murray,MIL,International League,2,25,101,114,70.0,17.5,44.232349325356466,89.50054482266508,91.69553141834909,88.37875863111346,94.17278396959244,90.59803812050708,89.85827829070921
Gabriel Arias,CLE,International League,2,25,13,16,9.0,2.6999999999999997,162.9801214719683,105.6864861843844,103.9619650457148,105.33599450401341,100.0,104.82422561504961,104.99481524470421
Gage Workman,DET,International League,2,25,309,358,159.0,78.121387161,115.0608040989736,94.04000733275917,114.35238020542205,75.77629938426395,156.26126946204536,104.19619376909061,94.72289564081507
Grant Richardson,MIA,International League,2,25,43,51,23.0,5.75,127.35119962015078,104.32589444919316,108.19416656552224,92.26963597289918,107.80247146306216,106.2600305073577,101.59656566253818
Henry Davis,PIT,International League,2,25,28,31,24.0,9.333333312,104.04294677212158,103.34269698091971,91.46341465199286,102.98984570324527,91.46341465199286,97.40305581645629,99.26531911205261
Heriberto Hernandez,MIA,International League,2,25,141,163,76.0,29.301204768,107.0554573496821,91.96082857165128,125.27388146621956,84.78117794328664,127.00033588669135,108.61735501893543,100.67196266038583
Ivan Herrera,STL,International League,2,25,30,30,21.0,2.863636356,175.58608358797545,105.95777694347669,104.19539941667473,92.5925925925926,100.60546850849452,105.0765881800757,100.91525631758134
Jair Camargo,MIN,International League,2,25,113,120,65.0,10.83333329,47.08291092655903,105.9636154053842,103.59173614825124,75.6001543967233,96.17569388081291,104.77767577681772,95.05183531678624
Jalen Battles,TBR,International League,2,25,50,59,38.0,9.243243234,62.792792261503,97.59908853112537,91.53884216509309,100.76775197003836,91.53884216509309,94.56896534810923,96.63522755541895
Jarred Kelenic,ATL,International League,2,25,362,399,248.0,77.686746976,62.420292092432426,107.27331765927292,73.1418361004203,78.3842980659523,75.6351886014102,90.20757687984661,86.26648394188184
Jeremiah Jackson,BAL,International League,2,25,162,171,132.0,43.063829688,181.69917102276176,97.6175002531899,124.03605710150453,91.3912701797861,120.28955190862816,110.82677867734722,104.34827584482684
Ji Hwan Bae,PIT,International League,2,25,264,305,204.0,56.1,119.33492437171024,100.88699710437973,68.97595330760143,104.03443741465759,69.53083630645989,84.93147520599058,91.29912927554625
Johnathan Rodriguez,CLE,International League,2,25,324,373,224.0,60.235294112000005,143.20516888671534,103.21939192418577,133.0905594625696,98.38587658219775,128.97919360412402,118.15497569337768,111.56527598965103
Jonathan Ornelas,ATL,International League,2,25,295,333,201.0,54.818181672,62.96380188105509,89.87576160785349,111.31222010951943,86.16838115668145,100.51601805217197,100.59399085868645,95.78545429135146
Jordan Groshans,KCR,International League,2,25,20,25,17.0,7.4375,86.39333417430117,96.97162522242891,93.07737056428155,110.4035470861432,93.07737056428155,95.02449789335523,100.15084762428455
Jordyn Adams,BAL,International League,2,25,272,310,171.0,60.522471864,78.55629390342858,95.26679171843838,107.30753629794816,77.90088568168176,100.54946869952279,101.28716400819327,93.4917378993561
Jose Devers,ATL,International League,2,25,98,110,83.0,36.55952377,101.06677849357976,104.79378237552578,84.1120480266379,103.20545969210494,84.09294760979715,94.45291520108184,97.37043003142287
Justyn-Henry Malloy,DET,International League,2,25,261,329,188.0,52.755101872,164.98652091664957,123.30340851606994,107.9679478620707,136.13372612787492,141.14859467325704,115.63567818907032,122.46836083533852
Kyle Bischoff,MIN,International League,2,25,1,1,,,-100.0,100.0,100.0,99.00990099009901,100.0,100.0,99.66996699669967
Kyler Fedko,MIN,International League,2,25,164,187,116.0,46.774193496,114.9863581118919,99.32026159819442,106.48091919462932,99.8100791299784,93.99791638459993,102.90059039641187,101.87041997426739
Lenyn Sosa,CHW,International League,2,25,10,10,6.0,3.999999996,-44.134715283212365,98.32239776734431,96.15384615754438,96.15384615384616,96.15384615754438,97.23812196244435,96.87669669291161
Livan Soto,BAL,International League,2,25,313,366,230.0,87.85407704,58.78206990844646,103.54796914145095,72.99337141078104,103.79090139018882,69.04905822323244,88.270670276116,93.4440806474736
Luca Tresh,KCR,International League,2,25,243,271,176.0,73.254054016,102.52217820411444,88.61918334193129,99.01732944939972,86.28741213551018,114.91534309541846,93.81825639566551,91.30797497561373
Luis Vazquez,BAL,International League,2,25,155,174,113.0,21.247863244,105.6736885828555,100.54809423301363,112.43048722996357,89.41891955935507,109.14524450707079,106.48929073148861,100.7991670074441
Mark Vientos,NYM,International League,2,25,23,26,20.0,7.36842104,41.89610073641049,101.84974402829415,93.13725491291811,105.33599450401341,93.13725491291811,97.49349947060614,100.10766448174189
Matt Hogan,CHW,International League,2,25,12,12,6.0,0.0,21.39213541145099,98.32239776734431,100.0,94.33962264150944,100.0,99.16119888367216,97.55400680295126
Max Ferguson,BOS,International League,2,25,61,68,42.0,15.272727246,111.02725295859148,98.80172040631336,99.20677359768854,94.1220251558033,102.88154623805487,99.00424700200095,97.37683971993506
Michael Siani,STL,International League,2,25,368,430,259.0,89.958015196,71.19707465702707,89.46803837744906,83.95507158348322,94.90345086427801,69.11644804559418,86.71155498046613,89.44218694173675
Nathan Hickey,BOS,International League,2,25,448,514,294.0,96.07843119,92.19255914041923,107.73975931931169,113.6502827041299,87.52664273293922,97.09852795002108,110.6950210117208,102.97222825212695
Nick Schnell,WSN,International League,2,25,357,402,202.0,89.06363618,109.051596398255,98.57372415352053,129.59624357477566,70.1227478225783,153.26022819249496,114.08498386414809,99.43090518362483
Noah Cardenas,MIN,International League,2,25,107,129,74.0,27.164556918,116.72527169180562,100.65305366994524,117.41887244563607,115.57631647485898,101.39496661765429,109.03596305779065,111.2160808634801
Omar De Los Santos,NYM,International League,2,25,33,33,16.0,5.052631568,134.55650107124302,98.46603741398305,113.27705570733418,87.71929824561404,103.97386228318155,105.87154656065862,99.82079712231042
Otto Kemp,PHI,International League,2,25,284,343,188.0,77.247524732,159.96563807708682,100.20798369041147,119.60477970942875,90.86813314644499,91.79176410255937,109.9063816999201,103.56029884876175
Parker Meadows,DET,International League,2,25,45,55,26.0,7.999999982,151.12628629543408,112.87096542473934,99.55652068890545,101.73410857053806,97.10180790625847,106.2137430568224,104.72053156139428
