Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
Myles Caba,LAD,AA,24,44.0,9.41,5.73,1.64,1.23,22.8%,13.9%,8.9%,.249,1.61,.306,66.0%,5.11,5.36,-0.25,6.01,sa3067130
Ryan Sloan,SEA,AA,20,97.1,11.47,1.29,8.86,1.11,31.4%,3.5%,27.8%,.243,1.09,.329,71.3%,3.70,3.25,0.45,2.88,sa3067131
Nico Tellache,SEA,AA,28,123.1,6.42,2.77,2.32,0.88,16.8%,7.2%,9.5%,.249,1.28,.283,64.3%,4.52,4.58,-0.06,4.90,sa3067257
Tucker Musgrove,SDP,AA,24,15.1,16.43,7.04,2.33,0.59,41.2%,17.6%,23.5%,.148,1.30,.280,77.7%,2.93,3.64,-0.70,4.33,sa3067261
Mitch Mueller,MIN,AA,24,19.0,9.47,3.32,2.86,1.89,25.0%,8.8%,16.3%,.205,1.16,.224,48.8%,4.26,5.44,-1.17,4.98,sa3067317
Will Armbruester,SEA,AA,25,7.0,1.29,1.29,1.00,1.29,3.3%,3.3%,0.0%,.276,1.29,.259,65.8%,5.14,5.70,-0.56,6.38,sa3067413
Ruddy Gomez,MIN,AA,26,21.0,14.57,3.00,4.86,0.86,36.2%,7.4%,28.7%,.235,1.29,.367,64.9%,3.00,2.99,0.01,2.78,sa3067415
Logan Mercado,ARI,AA,24,51.0,11.12,3.71,3.00,1.24,28.6%,9.5%,19.1%,.258,1.41,.344,69.6%,4.76,4.31,0.46,4.11,sa3067558
Wily Villar,TEX,AA,27,3.2,4.91,4.91,1.00,2.45,11.8%,11.8%,0.0%,.231,1.36,.200,71.4%,7.36,9.43,-2.06,8.03,sa3067638
Brandon McPherson,HOU,AA,26,24.2,10.95,2.92,3.75,1.09,27.8%,7.4%,20.4%,.280,1.46,.373,69.2%,5.11,3.82,1.29,3.92,sa3068705
Domenic Picone,STL,AA,25,51.0,10.76,3.35,3.21,1.41,28.0%,8.7%,19.3%,.250,1.33,.323,55.2%,6.35,4.64,1.71,4.96,sa3068844
Luis Hernandez,MIN,AA,23,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.571,4.00,.571,50.0%,18.00,3.70,14.30,9.62,sa3069031
Brandon Forrester,HOU,AA,22,1.0,0.00,0.00,0.00,0.00,0.0%,0.0%,0.0%,.000,0.00,.000,100.0%,0.00,6.70,-6.70,6.70,sa3069109
Chris Sargent,SDP,AA,25,4.2,0.00,1.93,0.00,1.93,0.0%,5.0%,-5.0%,.263,1.29,.222,100.0%,1.93,7.13,-5.20,7.30,sa3069171
Cole Stasio,TEX,AA,24,32.0,12.09,4.50,2.69,1.41,29.9%,11.1%,18.8%,.246,1.47,.333,69.0%,5.34,4.73,0.61,5.29,sa3074192
Chase Jessee,KCR,AA,27,62.1,9.82,5.63,1.74,0.58,24.5%,14.0%,10.4%,.214,1.43,.284,67.9%,3.75,4.47,-0.72,5.47,sa3075101
Carlos Medina,SDP,AA,21,2.0,4.50,4.50,1.00,0.00,12.5%,12.5%,0.0%,.143,1.00,.167,100.0%,0.00,4.20,-4.20,5.19,sa3076040
Ben DeTaeye,TEX,AA,25,2.1,7.71,7.71,1.00,0.00,16.7%,16.7%,0.0%,.222,1.71,.286,100.0%,0.00,5.84,-5.84,8.38,sa3077642
Alex Walsh,LAD,AA,22,5.1,6.75,3.38,2.00,1.69,16.0%,8.0%,8.0%,.318,1.69,.353,69.8%,6.75,6.33,0.42,7.22,sa3078065
Andrew Thurman,SDP,AA,34,58.1,9.10,5.40,1.69,0.62,22.6%,13.4%,9.2%,.245,1.53,.318,62.6%,5.71,4.68,1.03,5.61,sa621668
Trey Supak,TEX,AA,30,4.0,4.50,0.00,2.00,0.00,15.4%,0.0%,15.4%,.077,0.25,.091,100.0%,0.00,2.70,-2.70,4.67,sa828707
Domingo Robles,OAK,AA,28,34.2,7.27,4.15,1.75,0.26,18.9%,10.8%,8.1%,.252,1.41,.314,67.9%,4.15,3.93,0.22,5.15,sa872881
Abdiel Mendoza,SEA,AA,27,34.1,8.13,2.88,2.82,1.83,19.6%,7.0%,12.7%,.259,1.37,.287,53.1%,6.55,6.21,0.35,5.74,sa916829
Janser Lara,TEX,AA,29,50.0,13.50,4.32,3.13,1.98,33.3%,10.7%,22.7%,.241,1.44,.327,68.3%,5.04,5.12,-0.08,4.19,sa917460
