Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Yoslaniel Hernandez,PIT,DSL,18,26.2,.403,2.62,32.9%,48.6%,18.6%,15.4%,7.7%,56.2%,21.9%,21.9%,13.3%,244,252,496,sa3068993
Wagner Soto,TOR,DSL,17,9.2,.536,0.75,22.2%,33.3%,44.4%,0.0%,16.7%,60.0%,30.0%,10.0%,6.5%,161,116,277,sa3068994
Juan Yan,CLE,DSL,18,18.0,.259,0.78,26.8%,32.1%,41.1%,30.4%,17.4%,36.2%,32.8%,31.0%,9.0%,101,176,277,sa3068995
Julio Pinales,CIN,DSL,19,30.2,.288,0.71,17.1%,34.3%,48.6%,23.5%,11.8%,33.8%,31.0%,35.2%,17.5%,213,227,440,sa3068996
Miguel Vargas,ARI,DSL,18,23.1,.284,0.69,16.9%,33.8%,49.2%,25.0%,0.0%,49.3%,28.4%,22.4%,9.4%,189,224,413,sa3068998
Justino Francisco,PIT,DSL,19,24.1,.254,1.33,9.7%,51.6%,38.7%,25.0%,0.0%,36.5%,15.9%,47.6%,19.0%,115,191,306,sa3069001
Yonaiker Perez,TBR,DSL,19,39.1,.219,1.29,17.1%,46.7%,36.2%,23.7%,0.0%,50.5%,21.9%,27.6%,14.8%,265,317,582,sa3069002
Joismer Sandoval,BAL,DSL,21,20.1,.226,1.71,7.3%,58.5%,34.1%,28.6%,0.0%,36.2%,25.5%,38.3%,11.0%,155,173,328,sa3069003
Orlando Marcelin,TOR,DSL,18,34.0,.325,1.24,25.3%,41.3%,33.3%,12.0%,4.0%,36.1%,26.5%,37.3%,14.3%,324,373,697,sa3069029
Julio J Rossi,CLE,DSL,19,24.0,.257,0.83,25.4%,33.8%,40.8%,24.1%,6.9%,45.8%,26.4%,27.8%,7.8%,160,224,384,sa3069030
Wilfi Rodriguez,CLE,DSL,18,15.2,.304,1.57,20.0%,48.9%,31.1%,14.3%,14.3%,45.8%,29.2%,25.0%,6.6%,197,152,349,sa3069037
David Hernandez,TOR,DSL,20,24.0,.373,0.62,16.7%,31.9%,51.4%,16.2%,13.5%,45.8%,22.2%,31.9%,16.1%,213,254,467,sa3069038
Albert Perez,SDP,DSL,18,36.1,.366,0.88,20.2%,37.4%,42.4%,23.8%,4.8%,48.1%,24.0%,27.9%,13.5%,208,369,577,sa3069039
Simon Colmenares,SFG,DSL,19,35.1,.311,1.05,14.9%,43.6%,41.6%,14.3%,7.1%,47.1%,23.5%,29.4%,11.6%,227,325,552,sa3069044
Rainiel Duran,SFG,DSL,22,26.1,.297,1.19,23.0%,41.9%,35.1%,23.1%,7.7%,46.8%,20.8%,32.5%,11.5%,170,223,393,sa3069046
Santiago Martinez,MIL,DSL,17,11.2,.150,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,45.0%,15.0%,40.0%,28.1%,43,96,139,sa3069047
Hancer Regalado,KCR,DSL,18,24.1,.254,1.43,16.4%,49.2%,34.4%,42.9%,9.5%,47.5%,26.2%,26.2%,18.6%,108,187,295,sa3069048
Enmanuel De La Rosa,LAD,DSL,23,41.2,.319,1.67,23.5%,47.8%,28.7%,30.3%,6.1%,56.0%,15.5%,28.4%,17.8%,198,346,544,sa3069049
Sebastian Perez,TBR,DSL,19,19.1,.328,1.14,21.1%,42.1%,36.8%,19.0%,4.8%,59.3%,18.6%,22.0%,11.6%,127,166,293,sa3069084
Wilfran Ortega,CHC,DSL,19,28.2,.380,0.93,22.9%,37.1%,40.0%,25.0%,3.6%,50.7%,22.5%,26.8%,22.9%,161,241,402,sa3069086
Jesus Griman,NYM,DSL,18,0.2,.333,0.00,0.0%,0.0%,100.0%,33.3%,0.0%,33.3%,33.3%,33.3%,0.0%,5,5,10,sa3069094
Jesus Moreno,MIN,DSL,18,14.0,.432,1.57,14.3%,52.4%,33.3%,14.3%,21.4%,39.1%,28.3%,32.6%,15.4%,89,139,228,sa3069099
Edgar Liriano,TEX,DSL,19,35.1,.281,1.08,14.7%,44.2%,41.1%,30.8%,5.1%,55.1%,20.4%,24.5%,11.5%,265,345,610,sa3069114
Dariel Pena,TEX,DSL,20,20.2,.348,0.67,18.4%,32.7%,49.0%,20.8%,12.5%,49.0%,26.5%,24.5%,10.9%,279,233,512,sa3069115
Gabriel Teran,SDP,DSL,18,0.2,.000,0.00,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,6,5,11,sa3069116
Ricardo Arredondo,MIA,DSL,19,29.0,.289,1.07,16.2%,43.2%,40.5%,23.3%,3.3%,44.9%,24.4%,30.8%,17.5%,216,304,520,sa3069121
Manuel Gomez,TEX,DSL,22,35.0,.375,1.10,18.9%,42.5%,38.7%,26.8%,4.9%,50.9%,15.8%,33.3%,11.2%,188,340,528,sa3069122
Alberto Arias,BAL,DSL,18,33.0,.289,0.76,26.1%,31.9%,42.0%,31.0%,0.0%,54.7%,25.3%,20.0%,13.7%,176,277,453,sa3069131
Berlin Fransua,ARI,DSL,18,20.1,.435,1.16,20.6%,42.6%,36.8%,24.0%,0.0%,40.6%,21.7%,37.7%,10.6%,164,195,359,sa3069135
Lenixon Armas,COL,DSL,20,27.0,.282,1.17,16.0%,45.3%,38.7%,27.6%,6.9%,56.0%,14.7%,29.3%,10.1%,182,223,405,sa3069143
Lenin Caceres,NYY,DSL,23,4.2,.444,2.50,12.5%,62.5%,25.0%,100.0%,0.0%,55.6%,11.1%,33.3%,18.7%,69,65,134,sa3069145
Kendri Fana,LAA,DSL,17,51.0,.289,1.02,19.8%,40.5%,39.7%,29.2%,8.3%,51.2%,17.6%,31.2%,14.0%,222,362,584,sa3069444
Diego Serna,SDP,DSL,17,2.2,.375,0.14,0.0%,12.5%,87.5%,28.6%,0.0%,12.5%,37.5%,50.0%,7.1%,36,34,70,sa3075044
Ismael Contreras,COL,DSL,16,28.1,.321,1.78,21.0%,50.6%,28.4%,21.7%,8.7%,45.2%,21.4%,33.3%,10.1%,190,277,467,sa3075081
Cristian Alvarado,SEA,DSL,22,23.2,.286,0.53,16.4%,28.8%,54.8%,27.5%,5.0%,41.8%,26.6%,31.6%,17.8%,73,208,281,sa3076432
Alexander Pichardo,LAD,DSL,18,36.2,.357,1.13,26.5%,38.9%,34.5%,23.1%,2.6%,49.1%,23.3%,27.6%,11.8%,253,342,595,sa3076433
Jensey Duran,TBR,DSL,19,31.2,.291,1.22,22.1%,42.9%,35.1%,11.1%,3.7%,55.1%,21.8%,23.1%,11.8%,208,258,466,sa3076434
Junior Pena,LAD,DSL,18,29.0,.319,1.12,20.0%,42.2%,37.8%,35.3%,5.9%,50.0%,21.7%,28.3%,12.8%,161,261,422,sa3076435
Yohn Melendez,SDP,DSL,20,31.2,.368,0.91,22.9%,36.7%,40.4%,18.2%,11.4%,49.5%,24.3%,26.1%,9.5%,228,301,529,sa3076436
Wilmer Almonte,ATL,DSL,18,13.2,.396,2.78,10.5%,65.8%,23.7%,22.2%,0.0%,47.5%,12.5%,40.0%,8.0%,137,124,261,sa3076438
Javier Pedreanez,CLE,DSL,19,6.2,.167,0.55,10.5%,31.6%,57.9%,27.3%,9.1%,42.1%,15.8%,42.1%,21.7%,21,39,60,sa3076439
Michel Cervantes,SDP,DSL,18,32.1,.321,1.26,25.6%,41.5%,32.9%,25.9%,7.4%,38.6%,21.7%,39.8%,9.5%,296,369,665,sa3076440
Miguel Martinez,MIN,DSL,19,26.0,.333,0.96,22.1%,38.2%,39.7%,25.9%,14.8%,41.4%,17.1%,41.4%,13.6%,203,259,462,sa3076442
Eliezer Peralta,MIA,DSL,17,11.0,.343,0.82,13.9%,38.9%,47.2%,29.4%,11.8%,37.8%,16.2%,45.9%,11.3%,116,115,231,sa3076443
Emmanuel Polo,SDP,DSL,18,4.0,.300,2.00,10.0%,60.0%,30.0%,0.0%,0.0%,20.0%,40.0%,40.0%,11.1%,36,36,72,sa3076444
Jose Alexandro,BOS,DSL,19,18.1,.362,1.15,20.4%,42.6%,37.0%,5.0%,0.0%,37.9%,29.3%,32.8%,9.5%,208,193,401,sa3076445
Juan Marquez,MIN,DSL,18,1.0,.714,4.00,28.6%,57.1%,14.3%,0.0%,0.0%,42.9%,42.9%,14.3%,6.7%,11,19,30,sa3076446
Gregory Sipion,ARI,DSL,18,44.1,.324,1.74,18.1%,52.1%,29.9%,18.6%,7.0%,53.1%,26.2%,20.7%,8.5%,255,417,672,sa3076447
Frandel Pineda,TEX,DSL,17,38.0,.312,0.89,21.3%,37.0%,41.7%,31.1%,11.1%,52.6%,23.7%,23.7%,14.2%,282,389,671,sa3076448
Steven Garcia,BOS,DSL,20,29.0,.341,1.16,20.2%,42.9%,36.9%,35.5%,16.1%,50.6%,17.2%,32.2%,9.2%,263,301,564,sa3076449
Jose Gonzalez,CHC,DSL,17,39.2,.388,1.41,21.0%,46.2%,32.8%,30.8%,0.0%,47.6%,20.2%,32.3%,9.2%,217,369,586,sa3076450
David Colmenares,CHW,DSL,18,30.1,.383,0.63,17.3%,32.0%,50.7%,31.6%,0.0%,57.5%,20.0%,22.5%,14.1%,192,305,497,sa3076451
Hector Perez,PIT,DSL,18,27.2,.221,1.29,14.1%,48.4%,37.5%,4.2%,0.0%,58.8%,19.1%,22.1%,16.1%,146,227,373,sa3076452
Andey Garrido,STL,DSL,19,12.0,.563,1.08,19.4%,41.9%,38.7%,16.7%,0.0%,40.6%,18.8%,40.6%,15.0%,149,152,301,sa3076453
Keiver De Horta,OAK,DSL,19,21.2,.298,0.94,14.6%,41.5%,43.9%,16.7%,0.0%,45.2%,26.2%,28.6%,11.1%,180,218,398,sa3076454
Luis Contreras,OAK,DSL,19,28.0,.326,1.09,20.2%,41.7%,38.1%,25.0%,9.4%,33.3%,21.1%,45.6%,11.5%,173,262,435,sa3076455
Juan Santillán,STL,DSL,19,22.2,.232,0.61,18.2%,30.9%,50.9%,21.4%,10.7%,50.0%,31.7%,18.3%,12.0%,167,225,392,sa3076456
Isaac De La Cruz,NYM,DSL,18,17.0,.294,0.78,9.4%,39.6%,50.9%,18.5%,18.5%,54.4%,15.8%,29.8%,11.9%,184,161,345,sa3076457
Enrique Quintana,PIT,DSL,18,12.1,.386,1.25,18.2%,45.5%,36.4%,12.5%,0.0%,72.1%,23.3%,4.7%,4.4%,144,131,275,sa3076458
Yerison Mendez,MIA,DSL,16,30.0,.296,0.75,14.3%,36.7%,49.0%,27.1%,12.5%,58.7%,18.3%,23.1%,8.6%,227,297,524,sa3076459
Jose Rosal,MIA,DSL,17,31.2,.368,1.58,27.9%,44.2%,27.9%,33.3%,4.2%,52.9%,23.0%,24.1%,14.1%,278,361,639,sa3076460
Justin Batista,MIA,DSL,17,30.2,.268,0.63,18.6%,31.4%,50.0%,37.1%,5.7%,56.2%,19.2%,24.7%,18.0%,209,308,517,sa3076461
Yilmar Samudio,PHI,DSL,17,32.0,.275,1.48,13.6%,51.5%,34.8%,21.7%,0.0%,47.8%,20.3%,31.9%,10.6%,278,361,639,sa3076462
Rafeli Moronta,STL,DSL,16,25.2,.397,0.72,12.7%,36.6%,50.7%,19.4%,11.1%,61.1%,22.2%,16.7%,11.7%,264,274,538,sa3076463
Jean Nino,COL,DSL,18,9.1,.357,2.22,29.3%,48.8%,22.0%,33.3%,22.2%,59.1%,27.3%,13.6%,8.0%,45,80,125,sa3076464
Johander Barrios,COL,DSL,17,5.0,.412,1.17,31.6%,36.8%,31.6%,33.3%,33.3%,52.6%,31.6%,15.8%,15.6%,27,50,77,sa3076465
Emanuel Mejia,COL,DSL,17,25.0,.391,0.84,23.1%,35.2%,41.8%,18.4%,10.5%,45.8%,29.2%,25.0%,12.6%,169,245,414,sa3076466
Jesus Rojas,CLE,DSL,18,19.2,.345,1.04,13.0%,44.4%,42.6%,21.7%,4.3%,43.1%,27.6%,29.3%,10.7%,176,215,391,sa3076467
Victor De Leon,NYY,DSL,18,33.1,.284,1.03,18.8%,41.2%,40.0%,29.4%,2.9%,43.2%,29.5%,27.3%,10.4%,246,291,537,sa3076468
Anderson Carias,LAD,DSL,17,33.2,.363,2.32,27.0%,51.0%,22.0%,13.6%,4.5%,51.5%,24.3%,24.3%,11.8%,219,325,544,sa3076469
Miguel Herrera,LAD,DSL,17,40.1,.366,1.00,29.6%,35.2%,35.2%,31.6%,5.3%,48.2%,21.1%,30.7%,12.4%,337,422,759,sa3076470
Raudi Perez,SDP,DSL,18,39.1,.237,0.92,18.3%,39.2%,42.5%,29.4%,9.8%,54.0%,20.2%,25.8%,7.9%,312,369,681,sa3076471
Jhoangel Marquez,NYM,DSL,19,31.0,.313,2.30,16.5%,58.2%,25.3%,25.0%,5.0%,50.6%,16.9%,32.5%,10.9%,244,304,548,sa3076472
Joan Gonzalez,MIL,DSL,17,39.2,.336,1.51,18.4%,49.1%,32.5%,18.9%,8.1%,50.0%,22.0%,28.0%,13.8%,286,419,705,sa3076473
Yoandres Valdiviezo,SDP,DSL,17,35.2,.292,1.12,18.0%,43.2%,38.7%,20.9%,11.6%,47.9%,25.6%,26.5%,9.7%,341,378,719,sa3076474
Beinel Adon,CHW,DSL,17,12.2,.488,0.82,22.5%,35.0%,42.5%,17.6%,5.9%,33.3%,23.8%,42.9%,15.2%,130,153,283,sa3076475
Edgardo Rodriguez,NYM,DSL,16,16.0,.345,0.88,15.5%,39.7%,44.8%,23.1%,11.5%,58.3%,16.7%,25.0%,9.5%,170,177,347,sa3076476
Yordany Marte,CHW,DSL,16,29.0,.341,0.60,21.0%,29.6%,49.4%,12.5%,0.0%,41.2%,28.2%,30.6%,9.6%,208,272,480,sa3076477
Yoel Zambrano,PHI,DSL,16,28.0,.237,1.72,18.3%,51.7%,30.0%,22.2%,11.1%,47.5%,18.0%,34.4%,16.9%,175,245,420,sa3076478
Roldanny Sena,BAL,DSL,18,22.1,.386,1.35,16.4%,47.9%,35.6%,30.8%,0.0%,61.8%,17.1%,21.1%,9.9%,122,211,333,sa3076479
Angel Adames,COL,DSL,17,10.0,.400,0.75,18.6%,34.9%,46.5%,25.0%,20.0%,45.5%,34.1%,20.5%,6.3%,96,95,191,sa3076480
Samuel Santos,ARI,DSL,18,23.1,.296,0.87,21.8%,36.4%,41.8%,17.4%,4.3%,60.0%,23.6%,16.4%,17.1%,119,197,316,sa3076481
Anllelo Gutierrez,LAA,DSL,17,16.1,.436,0.67,22.4%,31.0%,46.6%,22.2%,11.1%,52.5%,16.9%,30.5%,11.7%,116,149,265,sa3076482
Luis Villamizar,DET,DSL,17,16.2,.300,1.11,18.4%,42.9%,38.8%,15.8%,10.5%,51.0%,25.5%,23.5%,11.6%,153,150,303,sa3076483
Roberto Mendoza,TBR,DSL,19,23.2,.329,1.17,11.0%,47.9%,41.1%,36.7%,0.0%,42.7%,21.3%,36.0%,13.2%,104,161,265,sa3076484
Jhoriel De La Rosa,CHW,DSL,19,34.0,.343,1.16,24.5%,40.6%,34.9%,24.3%,8.1%,46.8%,28.8%,24.3%,14.3%,159,296,455,sa3076485
Ronelbi Garcia,MIA,DSL,19,23.2,.316,1.00,14.8%,42.6%,42.6%,26.1%,0.0%,54.4%,15.8%,29.8%,13.2%,193,253,446,sa3076486
Charlis Medina,ATL,DSL,21,40.2,.269,0.38,16.5%,22.8%,60.8%,20.8%,0.0%,44.3%,22.8%,32.9%,12.2%,205,327,532,sa3076487
Derlin Rojas,NYM,DSL,18,21.0,.349,2.10,18.4%,55.3%,26.3%,10.0%,0.0%,67.4%,20.9%,11.6%,21.6%,183,224,407,sa3076488
Frank Quiroz,SFG,DSL,19,15.2,.316,1.78,21.9%,50.0%,28.1%,11.1%,0.0%,33.3%,30.3%,36.4%,6.7%,213,146,359,sa3076489
Deyvi Almonte,ARI,DSL,18,12.2,.385,1.40,36.8%,36.8%,26.3%,20.0%,10.0%,60.0%,22.5%,17.5%,9.7%,170,138,308,sa3076490
Mario Garcia,COL,DSL,17,23.0,.317,1.65,25.0%,46.7%,28.3%,23.5%,5.9%,57.8%,17.2%,25.0%,11.8%,196,201,397,sa3076491
Herkyn Taveras,MIN,DSL,17,26.2,.375,1.03,16.7%,42.2%,41.1%,27.0%,5.4%,43.9%,26.5%,29.6%,15.1%,203,281,484,sa3076492
Rafael Mejias,WSN,DSL,21,11.0,.269,2.60,14.3%,61.9%,23.8%,20.0%,0.0%,53.8%,26.9%,19.2%,11.6%,91,108,199,sa3076493
Olyver Rosas,KCR,DSL,19,28.0,.280,1.29,11.1%,50.0%,38.9%,34.3%,2.9%,47.4%,20.0%,32.6%,7.7%,156,233,389,sa3076494
Samuel Orellana,TOR,DSL,17,1.0,.667,0.25,0.0%,20.0%,80.0%,0.0%,0.0%,50.0%,33.3%,16.7%,0.0%,9,20,29,sa3076532
Fabian Ulloa,MIN,DSL,17,1.0,.250,0.33,0.0%,25.0%,75.0%,0.0%,0.0%,25.0%,75.0%,0.0%,0.0%,3,6,9,sa3076625
Sebastian Mireles,ARI,DSL,17,2.0,.143,0.20,14.3%,14.3%,71.4%,40.0%,0.0%,14.3%,57.1%,28.6%,12.0%,8,17,25,sa3076683
Reillin Aquino,ATL,DSL,18,0.1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,100.0%,0,3,3,sa3076711
Nestor Perez,CHW,DSL,19,0.1,.750,0.00,25.0%,0.0%,75.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,4,4,8,sa3076712
Alexander De Los Santos,CHW,DSL,17,24.2,.353,1.73,12.3%,55.6%,32.1%,38.5%,7.7%,47.1%,21.8%,31.0%,10.7%,209,278,487,sa3076943
Luis Diaz,CHC,DSL,17,34.1,.316,1.49,17.9%,49.1%,33.0%,10.8%,5.4%,41.4%,27.6%,31.0%,16.5%,201,277,478,sa3076944
Arnaldo Tejeda,NYM,DSL,18,26.2,.369,0.94,24.4%,36.6%,39.0%,31.3%,0.0%,44.0%,29.8%,26.2%,12.0%,210,241,451,sa3076945
Ismael Sanchez,TBR,DSL,20,17.2,.379,0.96,27.4%,35.5%,37.1%,30.4%,4.3%,43.3%,20.9%,35.8%,12.9%,97,174,271,sa3076946
Luis Aguayo,MIL,DSL,18,34.1,.287,0.85,21.6%,36.1%,42.3%,24.4%,2.4%,46.1%,19.6%,34.3%,15.1%,150,328,478,sa3076947
Jefferson Lopez,PIT,DSL,20,27.1,.387,0.92,17.6%,39.6%,42.9%,23.1%,0.0%,49.5%,22.6%,28.0%,14.1%,137,217,354,sa3076948
Albieris Polanco,SDP,DSL,20,31.0,.309,0.88,16.8%,38.9%,44.2%,38.1%,11.9%,35.7%,27.6%,36.7%,13.4%,157,284,441,sa3076949
Jodarlin Perez,NYM,DSL,18,28.1,.289,1.75,10.8%,56.8%,32.4%,20.8%,0.0%,50.0%,17.1%,32.9%,15.7%,188,257,445,sa3076950
Alfredo Guzman,ARI,DSL,21,32.1,.256,0.86,18.8%,37.6%,43.5%,8.1%,5.4%,53.8%,22.6%,23.7%,8.3%,241,286,527,sa3076951
Hicter Ruiz,BOS,DSL,18,33.0,.336,1.02,20.5%,40.2%,39.3%,27.3%,4.5%,50.0%,21.1%,28.9%,11.1%,150,310,460,sa3076952
Olmedo Barria,NYM,DSL,19,45.0,.310,1.84,18.0%,53.2%,28.8%,9.4%,3.1%,54.4%,28.9%,16.7%,20.9%,160,362,522,sa3076953
Jorge Miranda,PHI,DSL,17,6.0,.520,0.57,18.5%,29.6%,51.9%,0.0%,14.3%,48.1%,33.3%,18.5%,10.7%,38,74,112,sa3076954
Jose Tovar,PHI,DSL,17,0.1,.000,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,,,,75.0%,1,3,4,sa3076955
Dalvin Marte,COL,DSL,18,34.2,.336,1.44,16.0%,49.6%,34.4%,20.9%,14.0%,56.7%,21.3%,22.0%,8.0%,217,333,550,sa3076956
Maximin Medina,WSN,DSL,18,18.2,.283,3.00,20.0%,60.0%,20.0%,22.2%,0.0%,32.6%,21.7%,45.7%,14.4%,109,169,278,sa3076957
Randy Soto,SDP,DSL,18,27.0,.364,1.34,21.8%,44.8%,33.3%,13.8%,0.0%,47.7%,25.0%,27.3%,5.9%,240,267,507,sa3076958
Domingo Mejía,STL,DSL,19,19.1,.283,0.87,15.7%,39.2%,45.1%,21.7%,17.4%,53.8%,23.1%,23.1%,12.7%,139,152,291,sa3076959
Francisco Coronado,TEX,DSL,17,1.0,.400,0.25,16.7%,16.7%,66.7%,25.0%,25.0%,33.3%,66.7%,0.0%,0.0%,10,11,21,sa3076960
David Victorino,PHI,DSL,19,18.1,.360,2.15,16.3%,57.1%,26.5%,30.8%,7.7%,50.0%,26.0%,24.0%,11.8%,169,204,373,sa3076961
Jean Ballesteros,TEX,DSL,18,30.0,.315,1.15,16.1%,44.8%,39.1%,23.5%,5.9%,61.7%,19.1%,19.1%,13.7%,190,285,475,sa3076962
Juan Ramirez,HOU,DSL,19,17.1,.250,1.14,21.1%,42.1%,36.8%,21.4%,0.0%,31.7%,22.0%,46.3%,13.9%,139,134,273,sa3076963
Frandy Lora,NYM,DSL,18,24.1,.262,0.90,8.3%,43.3%,48.3%,17.2%,0.0%,57.4%,19.7%,23.0%,12.3%,181,224,405,sa3076964
Cristopher Silvestre,BOS,DSL,17,30.0,.310,1.52,17.0%,50.0%,33.0%,15.2%,9.1%,52.9%,20.2%,26.9%,6.6%,300,293,593,sa3076965
Christian Rojas,BAL,DSL,18,22.1,.365,1.39,24.6%,43.9%,31.6%,22.2%,0.0%,37.7%,29.5%,32.8%,10.0%,172,218,390,sa3076966
Sammy Zarraga,DET,DSL,20,44.1,.403,0.90,27.2%,34.6%,38.2%,28.8%,5.8%,52.8%,23.2%,23.9%,15.1%,275,422,697,sa3076967
Darlin Mejia,PIT,DSL,18,12.2,.325,1.13,22.0%,41.5%,36.6%,20.0%,13.3%,51.2%,27.9%,20.9%,4.2%,155,132,287,sa3076968
Michael Castillo,PIT,DSL,21,22.1,.149,0.46,11.6%,27.9%,60.5%,26.9%,3.8%,37.5%,33.3%,29.2%,11.9%,188,206,394,sa3076969
Emiliano Mache,ARI,DSL,18,7.0,.370,1.00,30.8%,34.6%,34.6%,22.2%,0.0%,55.6%,33.3%,11.1%,10.8%,81,76,157,sa3076970
Enmanuel Mena,MIN,DSL,18,17.0,.404,0.71,23.4%,31.9%,44.7%,23.8%,14.3%,44.0%,24.0%,32.0%,16.6%,133,186,319,sa3076971
Antonio Gonzalez,CLE,DSL,18,20.1,.138,0.96,14.5%,41.9%,43.5%,40.7%,18.5%,49.2%,15.9%,34.9%,8.2%,175,179,354,sa3076972
Deiker Rojas,CLE,DSL,20,24.2,.292,1.68,28.2%,45.1%,26.8%,31.6%,10.5%,39.2%,25.7%,35.1%,16.8%,132,220,352,sa3076973
Amin Ramirez,WSN,DSL,19,18.1,.361,0.85,16.7%,38.3%,45.0%,25.9%,3.7%,54.8%,14.5%,30.6%,12.4%,132,166,298,sa3076974
Elian Guzman,TOR,DSL,18,16.2,.394,0.67,37.5%,25.0%,37.5%,50.0%,0.0%,50.0%,9.4%,40.6%,12.7%,215,187,402,sa3076975
Ruben Torres,CHC,DSL,19,24.2,.281,2.13,20.6%,54.0%,25.4%,25.0%,18.8%,56.1%,22.7%,21.2%,12.0%,226,231,457,sa3076976
Adrian Rumardo,KCR,DSL,19,13.0,.258,2.13,19.4%,54.8%,25.8%,25.0%,12.5%,37.5%,15.6%,46.9%,12.7%,109,128,237,sa3076977
Esmerbin Guerrero,CHC,DSL,18,23.1,.226,1.25,13.5%,48.1%,38.5%,30.0%,5.0%,53.7%,18.5%,27.8%,8.9%,224,205,429,sa3076978
Cristian Ron,HOU,DSL,19,28.0,.266,0.70,18.2%,33.8%,48.1%,27.0%,0.0%,49.4%,22.8%,27.8%,9.8%,186,241,427,sa3076979
Wilmer Duarte,MIL,DSL,18,29.0,.301,0.98,14.4%,42.3%,43.3%,38.1%,0.0%,47.6%,19.4%,33.0%,7.2%,319,309,628,sa3076980
Joel Jimenez,HOU,DSL,18,32.2,.247,1.68,16.3%,52.5%,31.3%,20.0%,4.0%,42.7%,19.5%,37.8%,10.5%,235,270,505,sa3076981
Dioscaride Sarit,SDP,DSL,17,29.0,.337,1.07,24.3%,39.2%,36.5%,3.7%,7.4%,39.2%,21.5%,39.2%,10.2%,280,259,539,sa3076982
Dennison Rodriguez,PIT,DSL,17,28.0,.276,0.97,16.4%,41.1%,42.5%,35.5%,0.0%,36.4%,24.7%,39.0%,11.2%,228,261,489,sa3076983
Wensloby Jhon,OAK,DSL,18,31.1,.278,1.56,20.0%,48.8%,31.3%,20.0%,8.0%,48.1%,18.5%,33.3%,14.0%,232,297,529,sa3076984
Yenderberth Rivas,COL,DSL,17,31.2,.404,1.05,13.4%,44.3%,42.3%,24.4%,4.9%,46.2%,24.0%,29.8%,15.3%,196,287,483,sa3076985
Pietro Albanez-Rienzo,PIT,DSL,18,14.0,.167,0.89,15.0%,40.0%,45.0%,50.0%,0.0%,52.4%,19.0%,28.6%,8.2%,64,95,159,sa3076986
Frelian Flores,TOR,DSL,17,0.1,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,20.0%,1,4,5,sa3076987
Adrian Moreta,TOR,DSL,17,21.1,.303,0.82,20.3%,35.9%,43.8%,28.6%,3.6%,43.3%,20.9%,35.8%,7.7%,151,213,364,sa3076988
Franiel Severino,TOR,DSL,17,36.1,.314,0.87,16.5%,38.8%,44.7%,26.1%,4.3%,44.4%,27.8%,27.8%,10.4%,250,356,606,sa3076989
Jeremy Jimenez,MIN,DSL,17,22.2,.286,1.27,8.1%,51.4%,40.5%,40.0%,10.0%,52.5%,18.8%,28.7%,9.3%,228,234,462,sa3076990
Jordan Beltrán,STL,DSL,17,23.2,.311,0.74,28.3%,30.4%,41.3%,26.3%,15.8%,41.7%,22.9%,35.4%,14.4%,225,239,464,sa3076991
Juan Villamizar,COL,DSL,17,36.2,.227,1.66,11.5%,55.2%,33.3%,37.5%,3.1%,51.0%,22.4%,26.5%,11.1%,178,317,495,sa3076992
Yeremi Mendez,COL,DSL,17,31.0,.330,0.90,23.2%,36.4%,40.4%,27.5%,12.5%,49.5%,25.7%,24.8%,11.1%,231,310,541,sa3076993
Miguel Vargas,COL,DSL,17,21.2,.270,0.90,15.4%,40.0%,44.6%,17.2%,13.8%,56.7%,17.9%,25.4%,7.7%,153,199,352,sa3076994
Sebastian Rivas,NYY,DSL,17,2.2,.167,0.33,0.0%,25.0%,75.0%,0.0%,0.0%,50.0%,33.3%,16.7%,19.0%,26,37,63,sa3076995
Garvell Pinales,KCR,DSL,17,13.0,.241,2.25,16.1%,58.1%,25.8%,12.5%,25.0%,71.0%,19.4%,9.7%,24.7%,74,108,182,sa3076996
Javier Martínez,STL,DSL,17,17.1,.351,0.37,16.1%,22.6%,61.3%,31.6%,13.2%,43.5%,29.0%,27.4%,9.1%,107,147,254,sa3076997
Jesus Miranda,DET,DSL,17,21.2,.254,0.77,14.5%,37.1%,48.4%,16.7%,3.3%,56.3%,14.1%,29.7%,9.9%,166,186,352,sa3076998
Brandon Rodriguez,NYY,DSL,19,10.1,.412,0.38,21.6%,21.6%,56.8%,23.8%,19.0%,42.1%,26.3%,31.6%,12.6%,114,133,247,sa3076999
Marcos Veras,MIL,DSL,17,34.0,.330,0.85,20.4%,36.6%,43.0%,17.5%,7.5%,54.3%,20.2%,25.5%,9.7%,261,356,617,sa3077000
Luis Martinez,CHC,DSL,19,36.2,.255,0.80,17.0%,37.0%,46.0%,28.3%,0.0%,45.1%,21.6%,33.3%,13.0%,229,342,571,sa3077001
