Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Rafael Gonzalez,HOU,CPX,21,5.1,.286,1.50,28.6%,42.9%,28.6%,50.0%,0.0%,14.3%,50.0%,35.7%,13.7%,38,35,73,sa3020995
Eric Lin,TBR,CPX,23,4.2,.400,1.33,30.0%,40.0%,30.0%,33.3%,0.0%,30.0%,10.0%,60.0%,19.2%,26,47,73,sa3076441
Richard Guasch,BAL,CPX,28,3.1,.444,1.00,33.3%,33.3%,33.3%,33.3%,0.0%,33.3%,11.1%,55.6%,13.9%,29,43,72,sa3008434
Julian Merryweather,MIN,CPX,34,4.1,.471,2.50,17.6%,58.8%,23.5%,0.0%,25.0%,44.4%,22.2%,33.3%,11.3%,21,50,71,16703
Michael Knorr,HOU,CPX,26,5.0,.143,0.67,28.6%,28.6%,42.9%,33.3%,0.0%,28.6%,28.6%,42.9%,26.5%,23,45,68,sa3020872
Garrett Horn,MIN,CPX,23,6.0,.077,2.00,30.8%,46.2%,23.1%,0.0%,0.0%,46.2%,23.1%,30.8%,16.2%,25,43,68,sa3034093
Hurston Waldrep,ATL,CPX,24,4.0,.222,3.00,11.1%,66.7%,22.2%,0.0%,0.0%,22.2%,22.2%,55.6%,16.4%,28,39,67,33527
Andrew Taylor,HOU,CPX,24,4.2,.333,2.33,16.7%,58.3%,25.0%,0.0%,0.0%,66.7%,8.3%,25.0%,23.9%,16,51,67,sa3020873
Kevin Warunek,PHI,CPX,23,4.2,.111,1.67,11.1%,55.6%,33.3%,0.0%,0.0%,33.3%,22.2%,44.4%,9.0%,27,40,67,sa3044815
Pedro Garcia,DET,CPX,24,1.2,.667,0.25,44.4%,11.1%,44.4%,0.0%,25.0%,40.0%,50.0%,10.0%,9.1%,25,41,66,sa3018872
Baron Stuart,WSN,CPX,26,2.1,.714,4.00,44.4%,44.4%,11.1%,0.0%,200.0%,66.7%,11.1%,22.2%,12.1%,33,33,66,sa3020888
Luis Espinoza,BAL,CPX,19,3.0,.364,6.00,36.4%,54.5%,9.1%,0.0%,0.0%,45.5%,9.1%,45.5%,7.6%,30,36,66,sa3024262
Jack Crowder,BAL,CPX,23,4.0,.231,0.43,23.1%,23.1%,53.8%,42.9%,0.0%,23.1%,23.1%,53.8%,9.1%,28,38,66,sa3029607
Trennor O'Donnell,BOS,CPX,25,7.1,.333,0.14,0.0%,12.5%,87.5%,14.3%,0.0%,62.5%,25.0%,12.5%,12.3%,27,38,65,sa3023531
Cleiber Maldonado,MIN,CPX,22,2.1,.538,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,53.8%,15.4%,30.8%,3.2%,28,35,63,sa3016846
Billy Oldham,MIN,CPX,25,4.1,.400,0.50,14.3%,28.6%,57.1%,0.0%,50.0%,42.9%,42.9%,14.3%,23.8%,17,46,63,sa3077701
Jeremy Wu-Yelland,BOS,CPX,27,3.1,.333,1.00,0.0%,50.0%,50.0%,0.0%,50.0%,50.0%,25.0%,25.0%,19.7%,22,39,61,sa3014520
Carson Pierce,TOR,CPX,24,3.2,.000,1.67,11.1%,55.6%,33.3%,0.0%,66.7%,55.6%,22.2%,22.2%,15.5%,25,33,58,sa3023179
Fabian Lopez,MIA,CPX,20,2.1,.500,0.00,45.5%,0.0%,54.5%,16.7%,16.7%,18.2%,63.6%,18.2%,3.5%,29,28,57,sa3021276
Leodarlyn Colon,WSN,CPX,21,5.1,.111,1.50,0.0%,60.0%,40.0%,50.0%,50.0%,60.0%,0.0%,40.0%,12.5%,22,34,56,sa3019719
Ethan Walker,BOS,CPX,22,3.2,.222,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,44.4%,22.2%,33.3%,19.6%,22,34,56,sa3044666
Alan Reyes,STL,CPX,22,2.2,.222,1.00,20.0%,40.0%,40.0%,50.0%,25.0%,20.0%,60.0%,20.0%,3.6%,18,37,55,sa3023814
Yeraldo Salcedo,PIT,CPX,19,7.2,.217,4.00,13.0%,69.6%,17.4%,0.0%,0.0%,47.8%,26.1%,26.1%,9.1%,12,43,55,sa3068668
Luis Velasquez,NYY,CPX,24,3.1,.000,5.00,0.0%,83.3%,16.7%,100.0%,0.0%,66.7%,0.0%,33.3%,28.3%,19,34,53,sa3010135
Zeke Wood,STL,CPX,26,2.0,.833,4.00,16.7%,66.7%,16.7%,0.0%,100.0%,57.1%,28.6%,14.3%,15.1%,21,32,53,sa3068853
Trevor Williams,WSN,CPX,34,2.0,.333,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,19.2%,19,33,52,16977
Noah Dean,WSN,CPX,25,3.1,.500,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,13.5%,23,29,52,sa3020740
Ismael Cabral,TBR,CPX,22,4.2,.357,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,62.5%,37.5%,0.0%,13.5%,27,25,52,sa3021481
Valentin Linarez,WSN,CPX,26,2.2,.250,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,50.0%,12.5%,37.5%,11.8%,25,26,51,sa3006557
Clarence Martina,WSN,CPX,21,3.0,.125,0.20,14.3%,14.3%,71.4%,20.0%,0.0%,25.0%,37.5%,37.5%,17.6%,23,28,51,sa3019099
Joey Wimpelberg,DET,CPX,21,3.0,.471,2.25,18.8%,56.3%,25.0%,50.0%,0.0%,58.8%,11.8%,29.4%,7.8%,20,31,51,sa3069403
Cristhian Tortosa,PIT,CPX,27,3.0,.000,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,17.6%,19,32,51,sa920454
Alex Young,WSN,CPX,32,3.0,.000,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,50.0%,33.3%,16.7%,14.0%,21,29,50,18333
Ronaldo Gallo,PIT,CPX,25,3.1,.125,1.00,0.0%,50.0%,50.0%,25.0%,0.0%,37.5%,25.0%,37.5%,8.0%,24,26,50,sa3067310
Edgardo Figueroa,WSN,CPX,18,4.0,.077,0.60,33.3%,25.0%,41.7%,60.0%,0.0%,38.5%,23.1%,38.5%,6.0%,16,34,50,sa3067716
Yaiker Torrelles,WSN,CPX,19,4.2,.000,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,37.5%,62.5%,0.0%,18.0%,16,34,50,sa3068741
Win Scott,DET,CPX,23,4.0,.462,3.00,42.9%,42.9%,14.3%,0.0%,50.0%,57.1%,21.4%,21.4%,12.0%,14,36,50,sa3076366
Jason Alexander,HOU,CPX,33,4.0,.000,0.50,40.0%,20.0%,40.0%,50.0%,0.0%,60.0%,0.0%,40.0%,14.3%,16,33,49,19666
Jesus Montiel,PHI,CPX,19,4.0,.111,0.40,22.2%,22.2%,55.6%,40.0%,0.0%,22.2%,33.3%,44.4%,12.2%,16,33,49,sa3025493
Po-Yu Chen,PIT,CPX,24,3.0,.545,2.00,10.0%,60.0%,30.0%,0.0%,0.0%,63.6%,18.2%,18.2%,16.7%,14,34,48,sa3014699
Cooper Hjerpe,STL,CPX,25,4.0,.000,5.00,14.3%,71.4%,14.3%,100.0%,0.0%,28.6%,28.6%,42.9%,8.3%,18,30,48,sa3020736
Chris Lopez,STL,CPX,21,2.0,.333,0.00,33.3%,0.0%,66.7%,50.0%,0.0%,50.0%,33.3%,16.7%,2.1%,31,17,48,sa3021648
Adolfo Miranda,NYM,CPX,19,3.0,.333,0.50,33.3%,22.2%,44.4%,50.0%,0.0%,33.3%,22.2%,44.4%,12.5%,18,30,48,sa3025062
DJ Herz,WSN,CPX,25,5.0,.000,2.50,0.0%,71.4%,28.6%,50.0%,0.0%,62.5%,12.5%,25.0%,36.2%,11,36,47,26389
Calvin Ziegler,NYM,CPX,23,2.1,.500,4.00,16.7%,66.7%,16.7%,0.0%,0.0%,50.0%,33.3%,16.7%,10.6%,23,24,47,sa3018142
Maximin Medina,WSN,CPX,18,4.2,.455,3.50,30.8%,53.8%,15.4%,50.0%,0.0%,38.5%,15.4%,46.2%,4.3%,17,30,47,sa3076957
Mike Clevinger,PIT,CPX,35,2.2,.375,1.00,25.0%,37.5%,37.5%,0.0%,0.0%,37.5%,12.5%,50.0%,19.6%,16,30,46,12808
Jake Miller,DET,CPX,25,2.2,.250,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,15.2%,15,31,46,sa3020408
Jonawel Valdez,MIA,CPX,22,4.1,.364,3.00,33.3%,50.0%,16.7%,100.0%,0.0%,66.7%,16.7%,16.7%,15.2%,19,27,46,sa3021755
Cristobal Abreu,ATL,CPX,20,2.1,.200,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,60.0%,20.0%,20.0%,8.7%,24,22,46,sa3022169
Jake Hunter,MIN,CPX,23,3.0,.375,0.33,11.1%,22.2%,66.7%,0.0%,16.7%,33.3%,44.4%,22.2%,10.9%,21,25,46,sa3077716
Eduardo Salazar,MIN,CPX,28,1.2,.667,2.50,22.2%,55.6%,22.2%,0.0%,0.0%,33.3%,22.2%,44.4%,6.7%,15,30,45,23135
Austin Vernon,TBR,CPX,27,3.2,.222,0.25,44.4%,11.1%,44.4%,25.0%,0.0%,55.6%,33.3%,11.1%,17.8%,15,30,45,sa3017138
Luis R. Rodriguez,NYM,CPX,23,2.2,.000,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,50.0%,0.0%,50.0%,17.8%,17,28,45,sa3017275
Yordani Martinez,MIA,CPX,19,2.0,.333,0.25,16.7%,16.7%,66.7%,50.0%,0.0%,50.0%,33.3%,16.7%,0.0%,26,19,45,sa3023738
Ronel Blanco,HOU,CPX,32,3.0,.200,2.00,40.0%,40.0%,20.0%,0.0%,0.0%,40.0%,40.0%,20.0%,27.3%,13,31,44,19407
Sandy Mejia,HOU,CPX,22,2.0,.200,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,60.0%,20.0%,20.0%,20.5%,19,25,44,sa3019141
Colin Fields,DET,CPX,26,2.1,.000,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,14.0%,16,27,43,sa3021985
Jonathan Russell,TBR,CPX,21,3.2,.250,4.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,25.0%,75.0%,27.9%,14,29,43,sa3022152
Jesus Travieso,PIT,CPX,19,2.0,.500,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,25.0%,25.0%,18.6%,22,21,43,sa3024565
Matthew Becker,MIN,CPX,23,3.0,.250,0.50,0.0%,33.3%,66.7%,33.3%,16.7%,44.4%,44.4%,11.1%,26.2%,21,21,42,sa3026849
Aiden Taggart,TOR,CPX,19,2.0,.500,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,21.4%,21,21,42,sa3067534
Brian Keller,PHI,CPX,32,3.0,.143,1.00,42.9%,28.6%,28.6%,0.0%,0.0%,57.1%,42.9%,0.0%,7.1%,15,27,42,sa918951
Jake Irvin,WSN,CPX,29,3.0,.125,3.00,42.9%,42.9%,14.3%,0.0%,0.0%,62.5%,12.5%,25.0%,12.2%,11,30,41,21504
Joel Díaz,NYM,CPX,22,2.0,.444,1.67,20.0%,50.0%,30.0%,33.3%,33.3%,40.0%,10.0%,50.0%,7.3%,17,24,41,sa3015500
Dariel Francia,PIT,CPX,19,3.1,.400,0.33,33.3%,16.7%,50.0%,33.3%,33.3%,66.7%,16.7%,16.7%,22.0%,17,24,41,sa3021526
Saul Gomez,BAL,CPX,18,2.2,.533,0.33,20.0%,20.0%,60.0%,22.2%,0.0%,33.3%,13.3%,53.3%,7.5%,14,26,40,sa3024152
Luke Jackson,TBR,CPX,22,3.0,.000,1.00,0.0%,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,50.0%,30.0%,12,28,40,sa3034507
Santiago Castellanos,MIN,CPX,17,1.2,.000,0.00,0.0%,0.0%,100.0%,50.0%,0.0%,100.0%,0.0%,0.0%,10.0%,31,9,40,sa3068480
Jackson Jobe,DET,CPX,23,3.0,.286,1.50,16.7%,50.0%,33.3%,0.0%,0.0%,28.6%,57.1%,14.3%,23.7%,11,27,38,30203
Hunter Barco,PIT,CPX,25,1.2,.167,4.00,28.6%,57.1%,14.3%,0.0%,0.0%,50.0%,0.0%,50.0%,10.5%,15,23,38,33174
Grayson Saunier,HOU,CPX,22,3.0,.000,2.00,40.0%,40.0%,20.0%,0.0%,0.0%,20.0%,20.0%,60.0%,21.1%,18,20,38,sa3041606
Hobie Harris,BOS,CPX,33,3.0,.429,0.33,42.9%,14.3%,42.9%,33.3%,0.0%,28.6%,14.3%,57.1%,18.9%,14,23,37,18615
Estibenzon Jimenez,PHI,CPX,24,3.0,.167,5.00,16.7%,83.3%,0.0%,0.0%,0.0%,66.7%,0.0%,33.3%,24.3%,9,28,37,sa3015983
Brandon Barriera,TOR,CPX,22,2.1,.000,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,0.0%,66.7%,13.5%,16,21,37,sa3020683
Victor Santos,STL,CPX,25,3.0,.375,2.50,12.5%,62.5%,25.0%,50.0%,0.0%,62.5%,12.5%,25.0%,19.4%,11,25,36,sa3003083
Candido Cuevas,NYM,CPX,22,2.1,.167,1.00,0.0%,50.0%,50.0%,50.0%,50.0%,40.0%,60.0%,0.0%,11.1%,16,20,36,sa3018305
Waner Luciano,HOU,CPX,21,3.1,.286,1.20,15.4%,46.2%,38.5%,20.0%,0.0%,21.4%,35.7%,42.9%,0.0%,8,28,36,sa3018501
Albert Polanco,MIA,CPX,21,0.1,1.000,1.00,50.0%,25.0%,25.0%,0.0%,100.0%,100.0%,0.0%,0.0%,2.8%,24,12,36,sa3019660
Eduar Gonzalez,TOR,CPX,20,1.0,.571,0.00,33.3%,0.0%,66.7%,25.0%,0.0%,42.9%,28.6%,28.6%,8.3%,17,19,36,sa3020993
Jose Varela,HOU,CPX,21,4.0,.000,2.00,0.0%,66.7%,33.3%,100.0%,0.0%,66.7%,0.0%,33.3%,27.8%,10,26,36,sa3021987
Osvaldo Berrios,BOS,CPX,26,3.0,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,16.7%,50.0%,33.3%,8.6%,11,24,35,sa3004702
Brayden Heidel,TOR,CPX,24,1.1,.000,0.00,50.0%,0.0%,50.0%,0.0%,100.0%,50.0%,0.0%,50.0%,5.7%,15,20,35,sa3076167
Zac Lampton,BAL,CPX,26,1.2,.429,0.00,28.6%,0.0%,71.4%,0.0%,20.0%,0.0%,62.5%,37.5%,28.6%,11,24,35,sa3076330
Kai-Wei Teng,HOU,CPX,27,3.0,.000,1.00,0.0%,50.0%,50.0%,33.3%,0.0%,33.3%,50.0%,16.7%,8.8%,11,23,34,24282
Kevin Stevens,NYY,CPX,28,2.2,.400,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,60.0%,20.0%,20.0%,20.6%,10,24,34,sa3020613
Dominic Perachi,PIT,CPX,25,2.0,.333,1.00,66.7%,33.3%,0.0%,0.0%,0.0%,0.0%,66.7%,33.3%,14.7%,11,23,34,sa3020841
Mikey Tepper,WSN,CPX,24,2.0,.500,4.00,20.0%,80.0%,0.0%,0.0%,0.0%,50.0%,16.7%,33.3%,17.6%,14,20,34,sa3023065
Eyeksson Rojas,WSN,CPX,20,2.2,.333,0.25,23.1%,15.4%,61.5%,12.5%,12.5%,30.8%,30.8%,38.5%,8.8%,8,26,34,sa3023872
Waner Perez,BAL,CPX,20,1.0,.500,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,75.0%,25.0%,0.0%,0.0%,19,15,34,sa3068799
Sem Robberse,STL,CPX,24,3.0,.125,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,50.0%,12.5%,37.5%,24.2%,9,24,33,sa3011735
Juan Nuñez,BAL,CPX,25,1.0,.600,0.67,0.0%,40.0%,60.0%,33.3%,33.3%,50.0%,0.0%,50.0%,15.6%,10,22,32,sa3015464
Ricky Tiedemann,TOR,CPX,23,2.0,.500,2.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,34.4%,9,23,32,sa3018096
Micah Ottenbreit,PHI,CPX,23,2.0,.400,3.00,40.0%,60.0%,0.0%,0.0%,0.0%,60.0%,20.0%,20.0%,9.7%,12,19,31,sa3017860
Dalton Rogers,BOS,CPX,25,1.1,.667,0.50,0.0%,33.3%,66.7%,50.0%,0.0%,0.0%,0.0%,100.0%,19.4%,11,20,31,sa3020479
Adrian Bohorquez,MIN,CPX,21,4.0,.200,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,16.7%,50.0%,33.3%,25.8%,7,24,31,sa3021501
Luis Rives,HOU,CPX,21,3.2,.182,0.67,16.7%,33.3%,50.0%,16.7%,16.7%,66.7%,8.3%,25.0%,0.0%,13,18,31,sa3023624
Max Kranick,WSN,CPX,28,1.1,.000,0.33,20.0%,20.0%,60.0%,0.0%,33.3%,66.7%,16.7%,16.7%,0.0%,14,16,30,22175
Ixan Henderson,STL,CPX,24,1.2,.500,1.00,42.9%,28.6%,28.6%,0.0%,0.0%,42.9%,42.9%,14.3%,10.0%,13,17,30,sa3022953
Kendrick Herrera,PIT,CPX,19,1.1,.429,0.50,14.3%,28.6%,57.1%,25.0%,0.0%,28.6%,57.1%,14.3%,0.0%,14,16,30,sa3023776
Joseph King,STL,CPX,25,2.0,.000,2.00,0.0%,66.7%,33.3%,100.0%,0.0%,75.0%,25.0%,0.0%,10.3%,13,16,29,sa3020857
Travis Sthele,WSN,CPX,24,2.0,.429,5.00,28.6%,71.4%,0.0%,0.0%,0.0%,71.4%,0.0%,28.6%,13.8%,12,17,29,sa3022941
Gabriel Rosado,DET,CPX,20,0.2,.000,0.00,0.0%,0.0%,100.0%,0.0%,100.0%,100.0%,0.0%,0.0%,10.3%,20,9,29,sa3067423
Gabriel Flores,PHI,CPX,18,1.0,.667,1.00,33.3%,33.3%,33.3%,50.0%,0.0%,33.3%,0.0%,66.7%,0.0%,11,18,29,sa3068396
Cale Wetwiska,DET,CPX,21,2.0,.400,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,60.0%,20.0%,20.0%,13.8%,13,16,29,sa3069168
Jason Shockley,BAL,CPX,23,1.2,.200,0.50,40.0%,20.0%,40.0%,50.0%,0.0%,40.0%,60.0%,0.0%,3.4%,14,15,29,sa3076273
Dylan Tebrake,WSN,CPX,26,2.0,.400,1.00,20.0%,40.0%,40.0%,0.0%,0.0%,80.0%,20.0%,0.0%,17.9%,7,21,28,sa3020477
Jason Reitz,MIN,CPX,21,2.0,.250,1.00,50.0%,25.0%,25.0%,0.0%,0.0%,75.0%,25.0%,0.0%,32.1%,12,16,28,sa3040605
Yeider Mindiola,NYM,CPX,19,2.0,.167,0.25,16.7%,16.7%,66.7%,75.0%,0.0%,50.0%,16.7%,33.3%,3.6%,13,15,28,sa3067885
Chalniel Arias,NYY,CPX,22,2.2,.455,1.00,27.3%,36.4%,36.4%,25.0%,0.0%,63.6%,18.2%,18.2%,14.8%,6,21,27,sa3019370
Martin Tamara,DET,CPX,22,2.1,.143,4.00,16.7%,66.7%,16.7%,0.0%,0.0%,42.9%,42.9%,14.3%,11.1%,9,18,27,sa3021257
Zander Mueth,PIT,CPX,21,2.0,.000,1.00,0.0%,50.0%,50.0%,33.3%,0.0%,33.3%,33.3%,33.3%,7.4%,14,13,27,sa3023569
Christian Astudillo,BAL,CPX,19,1.0,.667,0.33,0.0%,25.0%,75.0%,33.3%,33.3%,100.0%,0.0%,0.0%,11.1%,12,15,27,sa3024144
Brandon Clarke,STL,CPX,23,1.2,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,0.0%,14.8%,11,16,27,sa3067144
Bennett Sousa,HOU,CPX,31,2.0,.333,0.00,50.0%,0.0%,50.0%,33.3%,0.0%,50.0%,33.3%,16.7%,26.9%,7,19,26,21345
Garrett Acton,MIN,CPX,28,0.2,.000,0.00,0.0%,0.0%,100.0%,0.0%,50.0%,100.0%,0.0%,0.0%,3.8%,15,11,26,27583
Michael Walsh,PIT,CPX,25,2.0,.000,2.00,25.0%,50.0%,25.0%,100.0%,0.0%,20.0%,20.0%,60.0%,15.4%,8,18,26,sa3020337
Josh Blum,NYM,CPX,23,0.2,.750,0.50,25.0%,25.0%,50.0%,50.0%,50.0%,75.0%,25.0%,0.0%,7.7%,9,17,26,sa3027287
Luis Perdomo,BAL,CPX,19,2.0,.333,0.50,50.0%,16.7%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,7.7%,5,21,26,sa3068833
Joseph Tailor,MIA,CPX,20,0.2,.500,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,4.0%,13,12,25,sa3021285
Brett Sears,ATL,CPX,26,3.2,.200,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,60.0%,20.0%,20.0%,60.0%,2,23,25,sa3041892
Michael Grove,TBR,CPX,29,2.0,.333,1.00,33.3%,33.3%,33.3%,100.0%,0.0%,0.0%,66.7%,33.3%,20.8%,7,17,24,23221
Hayden Wesneski,HOU,CPX,28,3.0,.111,1.25,0.0%,55.6%,44.4%,25.0%,0.0%,44.4%,44.4%,11.1%,16.7%,4,20,24,27581
Raimon Gomez,BAL,CPX,24,1.0,.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,29.2%,11,13,24,sa3017645
Sandro Pereira,HOU,CPX,20,1.1,.000,0.50,0.0%,33.3%,66.7%,0.0%,0.0%,66.7%,33.3%,0.0%,0.0%,17,7,24,sa3021140
Brady Cerkownyk,WSN,CPX,23,1.1,.000,0.33,0.0%,25.0%,75.0%,33.3%,0.0%,25.0%,50.0%,25.0%,4.2%,12,12,24,sa3022929
Pablo Castillo,MIN,CPX,18,2.1,.417,1.00,16.7%,41.7%,41.7%,20.0%,0.0%,75.0%,16.7%,8.3%,0.0%,11,13,24,sa3068173
Dominic Pipkin,PIT,CPX,26,2.1,.400,5.00,0.0%,100.0%,0.0%,0.0%,0.0%,20.0%,20.0%,60.0%,26.1%,5,18,23,sa3007896
Mitch Neunborn,PHI,CPX,29,2.0,.000,0.00,25.0%,0.0%,75.0%,33.3%,0.0%,50.0%,50.0%,0.0%,17.4%,10,13,23,sa3021722
Reed Moring,MIN,CPX,21,2.0,.000,4.00,0.0%,80.0%,20.0%,0.0%,0.0%,80.0%,0.0%,20.0%,8.7%,8,15,23,sa3038379
Bryce Montes de Oca,WSN,CPX,30,1.0,.500,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,100.0%,0.0%,0.0%,4.5%,10,12,22,21319
Kevin Verde,NYY,CPX,20,0.2,1.000,1.00,66.7%,33.3%,0.0%,0.0%,0.0%,0.0%,66.7%,33.3%,13.6%,9,13,22,sa3021326
Tyler Bradt,STL,CPX,25,0.2,1.000,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,9.1%,5,17,22,sa3022859
Ray Kerr,ATL,CPX,31,1.0,.000,0.00,0.0%,0.0%,100.0%,33.3%,0.0%,33.3%,0.0%,66.7%,0.0%,12,9,21,23809
Joe Miller,DET,CPX,26,0.2,1.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,19.0%,8,13,21,sa3020393
Andru Arthur,STL,CPX,20,2.0,.333,0.00,75.0%,0.0%,25.0%,50.0%,0.0%,66.7%,22.2%,11.1%,9.5%,6,15,21,sa3021277
Steven Wilson,TBR,CPX,31,2.0,.333,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,10.0%,8,12,20,20353
Isaias Uribe,PIT,CPX,23,2.0,.000,3.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,15.0%,10,10,20,sa3016486
Caden Vire,BOS,CPX,22,1.0,1.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,20.0%,8,12,20,sa3017967
Reylin Perez,HOU,CPX,21,1.1,.667,0.00,66.7%,0.0%,33.3%,100.0%,0.0%,33.3%,33.3%,33.3%,10.0%,9,11,20,sa3019204
Andrew Sears,DET,CPX,23,2.0,.000,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,100.0%,35.0%,5,15,20,sa3023133
Tucker Biven,WSN,CPX,22,1.0,1.000,1.00,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,25.0%,6,14,20,sa3027184
Javen Coleman,TOR,CPX,24,2.0,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,30.0%,4,16,20,sa3029151
Ruddy Gomez,MIN,CPX,26,2.0,.250,3.00,0.0%,75.0%,25.0%,0.0%,0.0%,75.0%,0.0%,25.0%,10.0%,7,13,20,sa3067415
Cesar Rojas,WSN,CPX,24,1.0,.000,0.00,0.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,10.5%,5,14,19,sa3019244
Paulo Asprilla,STL,CPX,20,0.2,.500,0.00,50.0%,0.0%,50.0%,0.0%,0.0%,0.0%,50.0%,50.0%,26.3%,9,10,19,sa3021859
Eriq Swan,WSN,CPX,24,1.0,.500,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,50.0%,50.0%,0.0%,15.8%,9,10,19,sa3023514
John Valle,WSN,CPX,21,1.1,.000,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,5.3%,9,10,19,sa3067416
Dedniel Núñez,NYM,CPX,30,0.1,.500,0.00,100.0%,0.0%,0.0%,0.0%,100.0%,66.7%,0.0%,33.3%,16.7%,7,11,18,23055
Yilber Herrera,MIN,CPX,21,1.0,.000,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,5.6%,9,9,18,sa3018425
Chase Renner,MIA,CPX,22,1.0,.250,2.00,25.0%,50.0%,25.0%,100.0%,0.0%,50.0%,0.0%,50.0%,11.1%,5,13,18,sa3040620
Starlin Mieses,BAL,CPX,18,0.0,1.000,0.00,66.7%,0.0%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,11,7,18,sa3067884
Danny Young,ATL,CPX,32,1.0,.500,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,29.4%,5,12,17,18439
Kai Peterson,WSN,CPX,23,0.2,1.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,11.8%,8,9,17,sa3023453
Gerson Moreno,STL,CPX,30,1.0,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,5,12,17,sa736656
Malvin Fernandez,ATL,CPX,17,1.1,.600,0.11,9.1%,9.1%,81.8%,33.3%,11.1%,36.4%,27.3%,36.4%,0.0%,5,11,16,sa3067745
Nico Wagner,ATL,CPX,20,2.0,.000,1.00,0.0%,50.0%,50.0%,66.7%,0.0%,50.0%,16.7%,33.3%,0.0%,6,10,16,sa3069399
Shane Bieber,TOR,CPX,31,2.0,.600,3.00,20.0%,60.0%,20.0%,0.0%,0.0%,40.0%,20.0%,40.0%,60.0%,1,14,15,19427
Cole Henry,WSN,CPX,26,1.0,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,20.0%,5,10,15,27570
Félix Amparo,BAL,CPX,20,2.0,.143,0.40,12.5%,25.0%,62.5%,0.0%,20.0%,25.0%,62.5%,12.5%,0.0%,2,13,15,sa3021180
Dylan Mathiesen,PIT,CPX,22,1.0,.000,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,20.0%,4,11,15,sa3037301
