Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Noah Schultz,CHW,AAA,22,44.2,.212,1.70,16.0%,52.8%,31.1%,15.2%,12.1%,36.1%,30.6%,33.3%,11.0%,212,415,627,32056
Erik Tolman,WSN,AAA,27,31.0,.319,1.67,14.7%,53.3%,32.0%,12.5%,16.7%,46.1%,31.6%,22.4%,13.5%,250,341,591,32065
John Klein,MIN,AAA,24,80.1,.318,1.03,19.9%,40.7%,39.4%,21.8%,16.1%,37.9%,26.3%,35.7%,9.7%,582,936,1518,32155
Jonah Tong,NYM,AAA,23,107.0,.261,0.78,22.3%,34.0%,43.8%,22.4%,19.0%,46.7%,20.8%,32.5%,11.1%,758,1187,1945,32157
Luis Gastelum,STL,AAA,24,43.2,.235,2.08,24.5%,51.0%,24.5%,32.0%,8.0%,45.6%,16.5%,37.9%,14.4%,246,456,702,33027
Brendan Beck,NYY,AAA,27,125.2,.267,0.95,23.0%,37.5%,39.5%,26.2%,8.2%,43.7%,26.6%,29.7%,13.3%,631,1218,1849,33043
Jake Bloss,TOR,AAA,25,19.2,.318,1.57,21.7%,47.8%,30.4%,14.3%,28.6%,52.1%,28.2%,19.7%,9.6%,114,208,322,33168
Hunter Barco,PIT,AAA,25,66.2,.328,1.22,24.1%,41.7%,34.2%,18.8%,7.8%,41.3%,26.5%,32.3%,9.6%,438,724,1162,33174
Craig Yoho,MIL,AAA,26,23.0,.182,1.47,15.9%,50.0%,34.1%,20.0%,13.3%,51.1%,17.8%,31.1%,17.3%,109,209,318,33248
Jared Simpson,WSN,AAA,26,19.0,.273,3.29,30.2%,53.5%,16.3%,42.9%,14.3%,31.1%,17.8%,51.1%,12.9%,124,195,319,33458
Hurston Waldrep,ATL,AAA,24,10.2,.160,2.33,20.0%,56.0%,24.0%,33.3%,0.0%,56.0%,20.0%,24.0%,10.0%,73,87,160,33527
Mark Manfredi,MIL,AAA,26,23.1,.294,1.38,22.4%,44.9%,32.7%,25.0%,6.3%,40.4%,15.4%,44.2%,11.4%,147,247,394,33603
Andrew Sears,DET,AAA,23,9.2,.133,0.86,13.3%,40.0%,46.7%,14.3%,0.0%,46.7%,20.0%,33.3%,19.4%,59,85,144,33664
Josh Ekness,MIA,AAA,24,21.0,.318,1.13,28.9%,37.8%,33.3%,26.7%,13.3%,37.0%,26.1%,37.0%,15.4%,121,237,358,33785
Trey Gibson,BAL,AAA,24,82.1,.317,1.92,24.3%,49.8%,25.9%,20.6%,12.7%,42.1%,25.9%,32.0%,10.0%,481,842,1323,33794
Woo-Suk Go,MIN,AAA,27,37.0,.253,1.08,18.5%,42.4%,39.1%,13.9%,5.6%,40.2%,29.3%,30.4%,10.8%,273,375,648,33827
Andrew Walters,CLE,AAA,25,12.1,.391,0.54,25.9%,25.9%,48.1%,23.1%,38.5%,53.6%,25.0%,21.4%,12.5%,114,175,289,33834
Yariel Rodríguez,TOR,AAA,29,15.2,.286,2.33,28.6%,50.0%,21.4%,33.3%,0.0%,46.4%,14.3%,39.3%,19.1%,128,165,293,33838
Brandon Sproat,MIL,AAA,25,18.0,.270,1.50,21.1%,47.4%,31.6%,8.3%,16.7%,41.0%,35.9%,23.1%,12.0%,140,203,343,33850
Quinn Mathews,STL,AAA,25,99.0,.226,1.41,20.0%,46.8%,33.2%,26.0%,17.8%,41.0%,25.7%,33.3%,11.9%,671,983,1654,33851
Ty Johnson,TBR,AAA,24,62.1,.228,0.77,22.9%,33.6%,43.5%,33.3%,10.5%,40.2%,26.5%,33.3%,16.3%,339,648,987,33862
Khristian Curtis,PIT,AAA,24,33.0,.308,0.68,22.9%,31.3%,45.8%,15.8%,13.2%,47.0%,28.9%,24.1%,12.4%,254,383,637,33865
Rhett Lowder,CIN,AAA,24,5.0,.462,8.00,38.5%,61.5%,0.0%,0.0%,0.0%,69.2%,15.4%,15.4%,14.3%,20,50,70,33876
Zac Thornton,NYM,AAA,24,37.2,.270,1.18,19.8%,43.4%,36.8%,20.5%,17.9%,56.2%,18.1%,25.7%,9.6%,221,416,637,33891
Jonathan Pintaro,NYM,AAA,28,40.1,.278,1.09,24.0%,39.6%,36.5%,17.1%,8.6%,41.8%,21.4%,36.7%,12.1%,270,402,672,33980
Tyler Davis,CHW,AAA,27,23.0,.317,1.40,25.0%,43.8%,31.3%,30.0%,20.0%,32.8%,29.7%,37.5%,13.0%,161,254,415,34847
Hagen Smith,CHW,AAA,22,58.1,.274,1.23,18.6%,44.9%,36.4%,30.2%,18.6%,50.4%,17.9%,31.7%,13.9%,423,674,1097,35205
Dylan Ross,NYM,AAA,25,38.1,.344,2.27,18.3%,56.7%,25.0%,15.4%,30.8%,55.8%,19.2%,25.0%,13.0%,336,435,771,35309
Shinnosuke Ogasawara,WSN,AAA,28,12.2,.395,1.42,25.6%,43.6%,30.8%,25.0%,16.7%,50.0%,27.5%,22.5%,8.9%,80,134,214,35324
Trey Yesavage,TOR,AAA,22,6.2,.368,1.17,35.0%,35.0%,30.0%,16.7%,33.3%,47.6%,33.3%,19.0%,12.6%,56,79,135,35456
Jackson Kent,WSN,AAA,23,63.2,.287,1.25,19.3%,44.9%,35.8%,17.5%,12.7%,49.7%,21.8%,28.5%,14.4%,368,635,1003,35462
Payton Tolle,BOS,AAA,23,15.0,.297,0.83,13.2%,39.5%,47.4%,33.3%,5.6%,29.7%,32.4%,37.8%,13.2%,76,144,220,35466
Liam Hendriks,CHC,AAA,37,4.0,.125,0.60,0.0%,37.5%,62.5%,60.0%,0.0%,50.0%,0.0%,50.0%,17.2%,21,37,58,3548
Anthony Gose,KCR,AAA,35,46.0,.301,0.80,24.4%,33.6%,42.0%,32.0%,16.0%,45.0%,28.3%,26.7%,12.7%,327,544,871,5097
Huascar Brazobán,CHW,AAA,36,2.1,.167,4.00,33.3%,66.7%,0.0%,0.0%,0.0%,66.7%,33.3%,0.0%,7.7%,8,18,26,6107
Albert Suárez,BAL,AAA,36,11.1,.235,1.36,25.7%,42.9%,31.4%,0.0%,18.2%,38.9%,22.2%,38.9%,11.6%,55,126,181,6175
Robert Stock,NYM,AAA,36,7.2,.235,0.83,35.3%,29.4%,35.3%,33.3%,16.7%,66.7%,5.6%,27.8%,15.5%,45,71,116,6576
Carlos Carrasco,ATL,AAA,39,35.1,.253,2.22,27.5%,50.0%,22.5%,30.4%,17.4%,56.3%,20.4%,23.3%,12.3%,192,345,537,6632
Luis García,MIN,AAA,39,2.0,.167,1.33,0.0%,57.1%,42.9%,33.3%,33.3%,57.1%,14.3%,28.6%,5.3%,6,13,19,6984
Justin Verlander,DET,AAA,43,10.2,.161,0.42,22.9%,22.9%,54.3%,15.8%,21.1%,48.6%,31.4%,20.0%,8.7%,49,101,150,8700
Beau Philip,TOR,AAA,27,8.0,.333,0.70,19.0%,33.3%,47.6%,0.0%,0.0%,28.6%,23.8%,47.6%,11.4%,82,102,184,sa1169595
Chris Kachmar,BAL,AAA,29,31.1,.326,0.90,24.5%,35.7%,39.8%,25.6%,7.7%,48.0%,27.6%,24.5%,8.3%,215,328,543,sa1170503
Helcris Olivárez,KCR,AAA,25,31.2,.286,2.87,27.5%,53.8%,18.8%,26.7%,20.0%,37.0%,25.9%,37.0%,6.4%,328,371,699,sa3002965
Danis Correa,NYM,AAA,26,7.0,.222,1.57,10.0%,55.0%,35.0%,0.0%,28.6%,50.0%,20.0%,30.0%,7.1%,37,61,98,sa3002980
Luis Palacios,MIA,AAA,25,19.2,.283,2.27,23.4%,53.2%,23.4%,9.1%,18.2%,61.2%,28.6%,10.2%,12.9%,119,191,310,sa3003021
Victor Santos,STL,AAA,25,15.2,.214,0.43,19.5%,24.4%,56.1%,30.4%,4.3%,31.0%,23.8%,45.2%,7.5%,110,157,267,sa3003083
Dylan File,DET,AAA,30,119.1,.309,0.96,23.9%,37.3%,38.8%,19.6%,14.2%,45.5%,25.0%,29.5%,8.9%,640,1215,1855,sa3004197
Abrahan Gutierrez,NYY,AAA,26,0.1,.500,1.00,33.3%,33.3%,33.3%,0.0%,100.0%,33.3%,66.7%,0.0%,0.0%,4,3,7,sa3004263
Osvaldo Berrios,BOS,AAA,26,42.0,.202,0.72,30.2%,29.2%,40.6%,23.3%,23.3%,42.6%,32.4%,25.0%,13.2%,301,427,728,sa3004702
Bryce Conley,NYM,AAA,31,18.2,.226,1.59,20.0%,49.1%,30.9%,29.4%,11.8%,56.4%,18.2%,25.5%,6.7%,130,183,313,sa3004704
Gerald Ogando,BAL,AAA,25,25.0,.262,1.08,22.4%,40.3%,37.3%,24.0%,12.0%,38.2%,25.0%,36.8%,12.1%,212,292,504,sa3005026
Matt Turner,NYM,AAA,26,27.2,.313,2.47,24.1%,54.0%,21.8%,15.8%,31.6%,44.8%,21.8%,33.3%,7.6%,198,317,515,sa3005029
Blayne Enlow,ATL,AAA,27,4.1,.563,2.40,5.6%,66.7%,27.8%,0.0%,40.0%,50.0%,16.7%,33.3%,11.9%,31,53,84,sa3005117
Jeisson Cabrera,BAL,AAA,27,2.2,.545,1.00,40.0%,30.0%,30.0%,66.7%,0.0%,36.4%,36.4%,27.3%,7.8%,48,42,90,sa3006501
Andrew Pérez,KCR,AAA,28,42.2,.310,1.02,21.1%,39.8%,39.0%,18.8%,18.8%,43.2%,28.0%,28.8%,11.9%,365,470,835,sa3006640
Troy Watson,DET,AAA,29,55.0,.222,1.11,21.3%,41.5%,37.2%,11.5%,11.5%,46.3%,27.4%,26.2%,10.7%,320,495,815,sa3007249
Jake Higginbotham,MIN,AAA,30,12.0,.412,0.63,33.3%,25.6%,41.0%,12.5%,37.5%,40.0%,35.0%,25.0%,13.1%,91,145,236,sa3007590
Max Burt,DET,AAA,29,1.0,.000,1.00,0.0%,50.0%,50.0%,0.0%,50.0%,0.0%,25.0%,75.0%,6.3%,9,7,16,sa3007631
Durbin Feltman,STL,AAA,29,6.1,.357,0.36,6.3%,25.0%,68.8%,18.2%,18.2%,31.3%,37.5%,31.3%,13.3%,46,74,120,sa3007959
Onix Vega,NYM,AAA,27,1.1,.556,0.67,44.4%,22.2%,33.3%,0.0%,0.0%,33.3%,0.0%,66.7%,3.7%,11,16,27,sa3008007
Joander Suarez,NYM,AAA,26,9.0,.417,1.00,28.6%,35.7%,35.7%,20.0%,40.0%,57.1%,25.0%,17.9%,10.1%,85,122,207,sa3008263
Lenny Torres Jr.,PHI,AAA,25,6.2,.368,1.11,5.0%,50.0%,45.0%,0.0%,22.2%,60.0%,15.0%,25.0%,6.0%,73,77,150,sa3008329
Kohl Franklin,CHC,AAA,26,23.1,.262,1.45,19.4%,47.8%,32.8%,9.1%,13.6%,55.9%,13.2%,30.9%,10.1%,158,220,378,sa3008335
Brian Metoyer,NYM,AAA,29,11.2,.263,1.00,22.2%,38.9%,38.9%,28.6%,0.0%,52.6%,15.8%,31.6%,17.8%,99,126,225,sa3008361
Steven Pérez,CLE,AAA,25,52.0,.284,1.00,28.5%,35.8%,35.8%,12.2%,14.3%,28.4%,31.9%,39.7%,14.1%,386,577,963,sa3008362
Carlos Peña,DET,AAA,27,10.0,.241,1.75,24.1%,48.3%,27.6%,12.5%,0.0%,51.7%,24.1%,24.1%,8.4%,57,98,155,sa3009519
Luis Vargas,ATL,AAA,24,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,100.0%,0.0%,100.0%,0.0%,10.3%,19,10,29,sa3009592
Gabriel Barbosa,PHI,AAA,24,5.1,.353,1.60,27.8%,44.4%,27.8%,20.0%,20.0%,61.1%,27.8%,11.1%,10.1%,28,51,79,sa3009593
Reidis Sena,BOS,AAA,25,10.1,.292,0.91,19.2%,38.5%,42.3%,9.1%,18.2%,34.6%,34.6%,30.8%,10.7%,110,115,225,sa3009626
Angel Bastardo,BOS,AAA,24,51.2,.304,1.22,32.2%,37.3%,30.5%,22.2%,19.4%,42.0%,25.2%,32.8%,15.5%,315,552,867,sa3009716
Luke Ritter,DET,AAA,29,2.2,.385,3.00,7.7%,69.2%,23.1%,0.0%,0.0%,38.5%,15.4%,46.2%,2.7%,15,22,37,sa3009878
Stephen Jones,MIA,AAA,28,44.2,.327,1.06,32.7%,34.7%,32.7%,33.3%,9.1%,38.2%,20.6%,41.2%,10.4%,325,514,839,sa3009935
Richard Gallardo,TOR,AAA,24,62.0,.278,1.25,24.3%,42.0%,33.7%,21.3%,14.8%,43.2%,28.9%,27.9%,9.4%,433,644,1077,sa3009990
Jarod Bayless,PIT,AAA,29,12.2,.388,1.53,24.0%,46.0%,30.0%,20.0%,20.0%,43.1%,27.5%,29.4%,6.5%,58,143,201,sa3010236
Joe Corbett,MIL,AAA,29,6.0,.471,1.00,17.6%,41.2%,41.2%,28.6%,0.0%,41.2%,35.3%,23.5%,14.0%,57,72,129,sa3010237
Connor Van Scoyoc,WSN,AAA,26,10.2,.317,1.33,20.5%,45.5%,34.1%,13.3%,26.7%,44.4%,26.7%,28.9%,5.4%,75,111,186,sa3010243
Andrew Bash,MIN,AAA,29,37.2,.355,1.44,24.0%,44.8%,31.2%,28.2%,15.4%,40.6%,25.8%,33.6%,9.2%,289,425,714,sa3010259
Jake Walkinshaw,MIA,AAA,29,32.2,.318,1.58,26.2%,45.2%,28.6%,20.8%,8.3%,50.6%,24.1%,25.3%,12.8%,197,325,522,sa3010317
Andrew Navigato,DET,AAA,28,1.0,.250,2.00,25.0%,50.0%,25.0%,0.0%,0.0%,75.0%,0.0%,25.0%,0.0%,4,6,10,sa3010703
Andrew Schultz,STL,AAA,28,6.0,.364,2.50,36.4%,45.5%,18.2%,50.0%,0.0%,27.3%,27.3%,45.5%,10.3%,66,79,145,sa3010782
Andrew Magno,BAL,AAA,28,49.0,.290,2.38,26.9%,51.5%,21.6%,20.7%,10.3%,49.6%,16.5%,33.8%,11.7%,320,518,838,sa3010824
Erik Rivera,BOS,AAA,25,3.2,.143,2.00,50.0%,33.3%,16.7%,0.0%,0.0%,42.9%,42.9%,14.3%,13.2%,32,36,68,sa3010867
Colin Peluse,PHI,AAA,28,5.0,.438,2.67,35.3%,47.1%,17.6%,0.0%,33.3%,23.5%,41.2%,35.3%,5.8%,37,66,103,sa3011126
Josh Hejka,MIA,AAA,29,4.1,.182,1.25,25.0%,41.7%,33.3%,0.0%,50.0%,46.2%,30.8%,23.1%,5.1%,44,54,98,sa3011152
Seth Shuman,WSN,AAA,28,32.0,.299,3.06,30.9%,52.1%,17.0%,31.3%,0.0%,53.1%,19.8%,27.1%,8.3%,189,326,515,sa3011187
T.J. Sikkema,BOS,AAA,27,4.2,.500,1.00,17.6%,41.2%,41.2%,14.3%,14.3%,17.6%,47.1%,35.3%,4.7%,60,68,128,sa3011191
Aidan Anderson,CHW,AAA,29,8.0,.174,0.55,26.1%,26.1%,47.8%,36.4%,0.0%,50.0%,20.8%,29.2%,6.3%,33,62,95,sa3011250
Ryan Jensen,CHC,AAA,28,21.2,.339,1.75,25.4%,47.5%,27.1%,18.8%,6.3%,31.7%,28.3%,40.0%,11.8%,187,244,431,sa3011496
Ethan Hearn,CHC,AAA,25,0.1,.000,0.00,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,16.7%,3,3,6,sa3011502
Dan Hammer,NYM,AAA,28,37.1,.307,1.71,26.1%,46.6%,27.3%,29.2%,4.2%,49.4%,25.8%,24.7%,12.8%,294,377,671,sa3011525
Noah Song,BOS,AAA,29,68.2,.332,1.07,25.9%,38.3%,35.8%,27.5%,8.7%,42.9%,25.5%,31.6%,10.0%,498,771,1269,sa3011695
Brendan Cellucci,TOR,AAA,28,49.2,.301,2.88,23.6%,56.7%,19.7%,24.0%,24.0%,47.3%,23.3%,29.5%,10.0%,314,489,803,sa3011710
Alexander Cornielle,NYY,AAA,24,66.0,.272,0.75,22.7%,33.1%,44.2%,28.9%,7.9%,34.1%,34.1%,31.8%,10.9%,417,688,1105,sa3011779
Jace Beck,CHC,AAA,26,32.1,.337,0.61,23.7%,29.0%,47.3%,15.9%,13.6%,43.2%,28.4%,28.4%,12.6%,229,356,585,sa3011811
Willy Vasquez,BAL,AAA,24,5.2,.318,0.73,26.9%,30.8%,42.3%,9.1%,36.4%,65.4%,30.8%,3.8%,0.0%,34,39,73,sa3011821
Hayden Cantrelle,CHC,AAA,27,0.2,.333,0.00,66.7%,0.0%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,3,5,8,sa3014426
Tanner Burns,CLE,AAA,27,26.2,.288,1.35,17.6%,47.3%,35.1%,23.1%,11.5%,38.2%,25.0%,36.8%,9.3%,206,311,517,sa3014451
Zach Peek,NYM,AAA,28,14.0,.395,0.88,23.8%,35.7%,40.5%,23.5%,23.5%,38.1%,23.8%,38.1%,11.1%,80,145,225,sa3014469
Jared Kelley,CHW,AAA,24,5.0,.333,2.50,30.0%,50.0%,20.0%,0.0%,50.0%,30.0%,50.0%,20.0%,13.9%,31,48,79,sa3014471
Ian Bedell,STL,AAA,26,18.1,.424,0.75,31.1%,29.5%,39.3%,12.5%,8.3%,37.7%,27.9%,34.4%,7.8%,196,239,435,sa3014538
Tink Hence,STL,AAA,23,20.1,.278,1.53,24.6%,45.6%,29.8%,11.8%,23.5%,58.6%,25.9%,15.5%,10.5%,182,209,391,sa3014709
Adisyn Coffey,CHW,AAA,27,54.0,.340,1.32,19.3%,46.0%,34.8%,21.4%,12.5%,44.8%,24.5%,30.7%,13.1%,372,580,952,sa3014738
Holden Powell,WSN,AAA,26,7.0,.391,0.78,27.3%,31.8%,40.9%,11.1%,0.0%,52.2%,26.1%,21.7%,10.1%,46,83,129,sa3014854
Carson Coleman,NYY,AAA,28,44.0,.348,1.27,27.3%,40.6%,32.0%,26.8%,12.2%,32.1%,29.0%,38.9%,10.1%,315,503,818,sa3014857
Evan Reifert,TBR,AAA,27,54.1,.252,1.07,23.0%,39.8%,37.2%,19.0%,14.3%,52.1%,29.1%,18.8%,14.8%,371,554,925,sa3014860
Ryan Murphy,STL,AAA,26,45.1,.333,2.40,23.9%,53.7%,22.4%,13.3%,26.7%,43.1%,29.2%,27.7%,11.6%,338,493,831,sa3014871
William Simoneit,TOR,AAA,29,2.1,.500,1.33,46.2%,30.8%,23.1%,33.3%,33.3%,30.8%,30.8%,38.5%,5.3%,12,26,38,sa3014885
Alejandro Hidalgo,MIN,AAA,23,40.1,.268,0.60,24.1%,28.6%,47.3%,28.3%,30.2%,41.2%,31.6%,27.2%,17.3%,250,416,666,sa3015151
Drake Fellows,PHI,AAA,28,83.1,.307,1.17,23.1%,41.4%,35.4%,15.8%,14.7%,47.2%,28.4%,24.4%,6.8%,433,780,1213,sa3015208
Aaron Rozek,MIN,AAA,30,96.0,.292,1.18,20.9%,42.9%,36.2%,19.2%,13.5%,47.1%,18.9%,34.0%,9.4%,564,961,1525,sa3015224
Josh Stephan,TOR,AAA,24,28.2,.274,1.38,26.2%,42.9%,31.0%,19.2%,15.4%,49.4%,31.0%,19.5%,11.3%,135,282,417,sa3015286
Juan Montero,BOS,AAA,24,1.0,.500,0.67,28.6%,28.6%,42.9%,0.0%,33.3%,57.1%,42.9%,0.0%,9.1%,7,15,22,sa3015314
Jose Acuna,CIN,AAA,23,40.2,.302,0.59,23.0%,28.7%,48.4%,28.8%,11.9%,49.6%,21.1%,29.3%,11.4%,298,448,746,sa3015331
Jean Cabrera,PHI,AAA,24,28.0,.379,1.54,25.3%,45.3%,29.5%,17.9%,10.7%,39.2%,30.9%,29.9%,9.9%,241,317,558,sa3015433
José Rodríguez,TOR,AAA,24,1.0,.333,1.00,66.7%,33.3%,0.0%,0.0%,0.0%,66.7%,33.3%,0.0%,10.0%,7,13,20,sa3015437
Yoniel Curet,DET,AAA,23,9.0,.292,0.82,20.0%,36.0%,44.0%,45.5%,18.2%,23.1%,19.2%,57.7%,8.8%,93,111,204,sa3015446
Yaqui Rivera,BAL,AAA,22,50.0,.317,1.75,23.3%,48.8%,27.9%,25.0%,13.9%,49.6%,20.6%,29.8%,11.7%,384,542,926,sa3015504
Yorman Gómez,CLE,AAA,23,55.1,.290,0.59,27.2%,27.2%,45.7%,17.6%,24.3%,34.6%,32.1%,33.3%,10.3%,417,582,999,sa3015931
Alexander Alberto,TBR,AAA,24,27.0,.333,3.07,21.8%,59.0%,19.2%,40.0%,33.3%,45.6%,24.1%,30.4%,14.9%,177,300,477,sa3015986
Felipe De La Cruz,NYM,AAA,25,5.1,.333,1.00,7.7%,46.2%,46.2%,16.7%,16.7%,50.0%,16.7%,33.3%,19.0%,28,51,79,sa3016065
Edinson Duran,NYY,AAA,23,6.1,.250,0.64,18.2%,31.8%,50.0%,18.2%,18.2%,36.4%,31.8%,31.8%,5.7%,59,63,122,sa3016561
Oscar Rayo,KCR,AAA,24,13.1,.243,1.25,25.0%,41.7%,33.3%,25.0%,0.0%,43.2%,29.7%,27.0%,12.8%,91,120,211,sa3016749
Yondrei Rojas,TOR,AAA,23,1.0,.400,0.00,33.3%,0.0%,66.7%,25.0%,25.0%,16.7%,0.0%,83.3%,5.0%,7,13,20,sa3016783
Garrett Schoenle,CHW,AAA,28,52.0,.225,1.51,20.8%,47.7%,31.5%,29.3%,12.2%,42.5%,24.6%,32.8%,12.4%,329,509,838,sa3016937
Noah Mendlinger,STL,AAA,25,1.1,.429,0.17,22.2%,11.1%,66.7%,0.0%,33.3%,33.3%,44.4%,22.2%,0.0%,16,21,37,sa3017001
Ethan Murray,MIL,AAA,26,5.0,.300,0.36,31.8%,18.2%,50.0%,9.1%,18.2%,36.4%,36.4%,27.3%,2.4%,40,42,82,sa3017051
Cal Conley,ATL,AAA,26,1.2,.000,0.00,20.0%,0.0%,80.0%,50.0%,0.0%,40.0%,20.0%,40.0%,5.6%,6,12,18,sa3017080
Saul Garcia,NYM,AAA,23,3.0,.000,1.50,16.7%,50.0%,33.3%,0.0%,0.0%,50.0%,33.3%,16.7%,10.8%,13,24,37,sa3017106
Griff McGarry,PHI,AAA,27,4.0,.273,2.00,18.2%,54.5%,27.3%,0.0%,0.0%,45.5%,45.5%,9.1%,9.9%,51,50,101,sa3017130
Cody Morissette,MIA,AAA,26,4.0,.231,0.25,33.3%,13.3%,53.3%,25.0%,25.0%,33.3%,20.0%,46.7%,0.0%,24,42,66,sa3017158
Nick Dombkowski,PIT,AAA,27,73.1,.290,0.93,25.1%,36.1%,38.8%,15.9%,18.2%,44.0%,31.9%,24.1%,9.2%,446,807,1253,sa3017201
Justin Meis,PIT,AAA,26,53.1,.238,0.64,18.9%,31.8%,49.3%,27.4%,8.2%,51.7%,22.8%,25.5%,9.5%,395,534,929,sa3017207
Juan Benjamin,CLE,AAA,23,0.0,1.000,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,0.0%,66.7%,33.3%,6.7%,10,5,15,sa3017217
Alaska Abney,CLE,AAA,26,5.2,.409,1.33,12.5%,50.0%,37.5%,11.1%,22.2%,50.0%,8.3%,41.7%,6.2%,42,71,113,sa3017308
Evan Gates,PHI,AAA,28,3.2,.438,1.13,0.0%,52.9%,47.1%,12.5%,12.5%,35.3%,17.6%,47.1%,6.0%,41,42,83,sa3017311
Logan Workman,TBR,AAA,27,97.2,.356,0.71,31.3%,28.4%,40.3%,25.0%,12.5%,35.7%,27.6%,36.7%,12.9%,658,1125,1783,sa3017313
Sean Hunley,DET,AAA,26,3.0,.300,0.29,18.2%,18.2%,63.6%,0.0%,14.3%,36.4%,27.3%,36.4%,7.7%,19,33,52,sa3017316
Patrick Halligan,BOS,AAA,26,15.1,.467,1.33,37.8%,35.6%,26.7%,25.0%,0.0%,51.1%,24.4%,24.4%,9.4%,93,172,265,sa3017319
Holt Jones,MIA,AAA,27,7.0,.278,0.60,23.8%,28.6%,47.6%,30.0%,30.0%,14.3%,33.3%,52.4%,16.5%,44,71,115,sa3017368
Ryan Cusick,PHI,AAA,26,75.2,.338,2.30,20.9%,55.1%,24.0%,20.4%,22.2%,48.1%,21.2%,30.7%,10.2%,622,845,1467,sa3017385
Nathan Hickey,BOS,AAA,26,12.0,.367,1.00,37.3%,31.4%,31.4%,25.0%,12.5%,47.1%,23.5%,29.4%,3.6%,72,121,193,sa3017398
Tristan Garnett,PHI,AAA,28,2.1,.556,1.00,33.3%,33.3%,33.3%,33.3%,0.0%,77.8%,11.1%,11.1%,5.6%,35,37,72,sa3017473
Lael Lockhart,DET,AAA,28,39.2,.264,1.10,19.8%,42.1%,38.1%,18.8%,14.6%,46.9%,23.4%,29.7%,9.9%,247,401,648,sa3017502
Trent Baker,MIN,AAA,27,67.1,.328,1.20,26.9%,39.9%,33.2%,18.8%,17.2%,35.2%,25.0%,39.8%,11.7%,431,763,1194,sa3017504
Casey Opitz,CHC,AAA,27,10.0,.378,0.74,31.3%,29.2%,39.6%,31.6%,15.8%,52.1%,31.3%,16.7%,0.0%,47,76,123,sa3017509
Tyler Santana,CHC,AAA,28,24.1,.316,1.62,20.9%,48.8%,30.2%,7.7%,26.9%,46.5%,30.2%,23.3%,8.5%,188,272,460,sa3017542
Jacob Webb,BOS,AAA,27,28.1,.333,0.55,31.1%,24.3%,44.6%,27.3%,9.1%,38.2%,28.9%,32.9%,12.8%,229,327,556,sa3017547
Alex Pham,BAL,AAA,26,19.1,.321,1.06,32.7%,34.6%,32.7%,29.4%,5.9%,37.0%,27.8%,35.2%,8.4%,153,217,370,sa3017550
Austin Love,STL,AAA,27,27.2,.367,2.30,16.5%,58.2%,25.3%,20.0%,10.0%,43.2%,24.7%,32.1%,11.0%,232,325,557,sa3017609
Ryan Long,BAL,AAA,26,24.1,.333,0.60,23.3%,28.8%,47.9%,34.3%,20.0%,40.8%,26.3%,32.9%,13.0%,186,284,470,sa3017616
Sam Benschoter,CIN,AAA,28,66.2,.355,1.64,28.1%,44.7%,27.2%,22.0%,13.6%,53.4%,19.9%,26.7%,10.6%,426,700,1126,sa3017639
Hunter Parks,CIN,AAA,25,35.1,.373,1.41,26.1%,43.2%,30.7%,11.1%,25.9%,52.2%,20.0%,27.8%,13.8%,291,410,701,sa3017640
Thomas Farr,CIN,AAA,27,4.0,.412,0.71,36.8%,26.3%,36.8%,14.3%,28.6%,57.9%,21.1%,21.1%,2.2%,39,51,90,sa3017720
Frankie Scalzo Jr.,CHC,AAA,26,2.0,.500,6.00,30.0%,60.0%,10.0%,0.0%,0.0%,40.0%,20.0%,40.0%,5.4%,16,21,37,sa3017724
Zac Leigh,CHC,AAA,28,36.1,.344,1.11,20.4%,41.8%,37.8%,21.6%,10.8%,38.8%,24.5%,36.7%,10.3%,249,412,661,sa3017873
Kevin Abel,CIN,AAA,27,14.2,.235,0.67,21.9%,31.3%,46.9%,33.3%,0.0%,41.2%,17.6%,41.2%,12.1%,77,121,198,sa3017879
Jack Carey,CLE,AAA,26,4.1,.267,1.25,40.0%,33.3%,26.7%,50.0%,0.0%,40.0%,13.3%,46.7%,7.6%,37,42,79,sa3017887
Jonny Cuevas,TBR,AAA,25,15.1,.317,1.43,20.9%,46.5%,32.6%,28.6%,21.4%,47.8%,21.7%,30.4%,14.4%,130,183,313,sa3017931
Luke Taggart,DET,AAA,28,22.2,.246,1.00,28.6%,35.7%,35.7%,16.0%,8.0%,43.1%,26.4%,30.6%,9.4%,120,209,329,sa3017932
Danny Watson,NYY,AAA,25,51.0,.276,1.16,24.4%,40.7%,35.0%,30.2%,14.0%,44.0%,21.6%,34.4%,11.5%,315,561,876,sa3017952
Eric Silva,DET,AAA,23,8.1,.333,1.00,16.7%,41.7%,41.7%,10.0%,30.0%,33.3%,29.2%,37.5%,7.6%,63,94,157,sa3017965
Chase Plymell,CHW,AAA,28,33.0,.365,0.84,24.5%,34.5%,40.9%,20.0%,15.6%,46.8%,27.0%,26.1%,9.6%,217,356,573,sa3017985
