Source League ID,League Name,League Level,Age,Players,Total G,Total PA,Total AB,FGPts_per_game,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,LD%,HR_FB_pct,wRC+,Average Age
7,Texas League,AA,26,45.0,2052.0,8073.0,7020.0,5.566764132553606,0.4757282376387953,0.10408137894913784,0.2377059327932615,0.3141715501202691,4.638021882439295,0.22816052386572525,0.09656161514935248,89.93705584432061,26
7,Texas League,AA,27,28.0,698.0,2800.0,2412.0,6.1310888252149,0.5462448132716521,0.11609403202893309,0.23156764448639944,0.35760811295448397,4.442114932373341,0.2540471360923521,0.11352017498485967,103.21140957873132,27
7,Texas League,AA,28,18.0,410.0,1572.0,1323.0,5.976829268292683,0.7133481893295478,0.13018134654339378,0.20483460522582697,0.47633154667102745,4.648633614079872,0.24534864591044778,0.08119438045402844,99.88269398984261,28
7,Texas League,AA,29,8.0,149.0,636.0,546.0,8.28523489932886,0.591132204901305,0.11708860690189873,0.22169058938915473,0.402157042900963,5.8456698602359385,0.2248898483859649,0.13394069647642276,125.8088992467479,29
7,Texas League,AA,30,3.0,44.0,188.0,152.0,9.602272727272727,0.7340881272949816,0.1686046502209302,0.23404255303191487,0.44231946227784574,6.427752411860398,0.18440016131914894,0.227272727,105.22105906288428,30
7,Texas League,AA,31,1.0,1.0,4.0,4.0,-1.0,,,0.25,,0.14285714,,,-100.0,31
7,Texas League,AA,32,2.0,4.0,14.0,13.0,7.875,,0.111111111,,,1.7499999971428573,0.142857142,0.2,94.99350532825233,32
7,Texas League,AA,33,2.0,24.0,97.0,86.0,9.020833333333334,0.16146558930064087,0.061855669525773205,0.4020618555154639,0.08748955154736697,1.4994541697036083,0.16565135886597937,0.44444444399999994,130.86672619101245,33
7,Texas League,AA,34,1.0,4.0,14.0,13.0,0.875,,,0.214285714,,2.64285714,0.2,,-36.337540145140935,34
7,Texas League,AA,36,2.0,6.0,22.0,21.0,6.583333333333333,,,0.1,,1.2792207763636363,0.1496786037272727,0.25,52.6247582556301,36
8,California League,A,18,19.0,488.0,2118.0,1834.0,6.746926229508197,0.5055066836771891,0.10979087402804183,0.2327667606279509,0.33650011220478865,4.682898722419819,0.20909743869779693,0.08807018868096357,93.55405088019315,18
8,California League,A,19,45.0,1933.0,8454.0,7281.0,7.284273150543197,0.45970842533140743,0.10832248083485262,0.24106931588384195,0.2957864406471159,5.723267131568754,0.20410312977303452,0.0993630824892233,99.45971267800358,19
8,California League,A,20,53.0,2516.0,10651.0,9085.0,6.879173290937997,0.5217362430319841,0.11657250420979284,0.25161956575683037,0.3350187384970674,6.174535526224492,0.21231518640516675,0.08605124089511557,93.33728450338332,20
