Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
4,Pacific Coast League,AAA,21,8.0,62.0,220.66666666666669,1017.0,15.774193548387096,0.06588004519174043,0.7074744636271707,5.859827306642627,0.13353413253012048,21
4,Pacific Coast League,AAA,22,19.0,196.0,599.0,2688.0,14.373724489795919,0.11485119056919643,0.6929363715905756,5.156612184369434,0.10946540107142858,22
4,Pacific Coast League,AAA,23,48.0,572.0,1424.0,6480.0,12.385926573426573,0.09941265402623457,0.6986420747231142,5.588562567171513,0.11948768060282038,23
4,Pacific Coast League,AAA,24,66.0,947.0,2328.3333333333335,10572.0,12.297254487856389,0.10119494948921681,0.7107536442437932,5.513743297503501,0.12145499298816846,24
4,Pacific Coast League,AAA,25,97.0,1263.0,2397.0,10962.0,9.606888361045131,0.08717624562671045,0.7145223991137727,5.693892409370798,0.12742486769308012,25
4,Pacific Coast League,AAA,26,96.0,1440.0,2822.666666666667,12727.0,10.04513888888889,0.10032002843953797,0.7137255353332106,5.563294337078089,0.11545762427237478,26
4,Pacific Coast League,AAA,27,112.0,1612.0,2736.3333333333335,12587.0,9.008529776674939,0.10257956540637167,0.7002057190351921,5.529067773515305,0.12063012657012925,27
4,Pacific Coast League,AAA,28,87.0,1607.0,2724.6666666666665,12352.0,8.760267579340386,0.09780043754047929,0.7086086969386697,5.47702059361077,0.10933917286131387,28
4,Pacific Coast League,AAA,29,66.0,950.0,1725.6666666666667,7856.0,9.037368421052632,0.09359801369017312,0.7082378409195719,5.592464835970697,0.11248307789345001,29
4,Pacific Coast League,AAA,30,52.0,725.0,1379.6666666666665,6161.0,9.999310344827586,0.11058221074987827,0.7007710312276506,5.343587210394073,0.09536435152031456,30
4,Pacific Coast League,AAA,31,49.0,505.0,1023.6666666666667,4596.0,10.32920792079208,0.09851196697127938,0.7042900582653234,5.485066737032957,0.11134667843378795,31
4,Pacific Coast League,AAA,32,37.0,450.0,850.3333333333333,3719.0,10.034444444444444,0.10481527293089539,0.7250836719876322,5.310206211936766,0.10487304605929919,32
4,Pacific Coast League,AAA,33,26.0,307.0,462.3333333333333,2090.0,8.592019543973942,0.11496698544497606,0.7091020258517099,5.30866852446174,0.11215407817724068,33
4,Pacific Coast League,AAA,34,19.0,210.0,309.6666666666667,1438.0,7.994047619047619,0.10916759408901251,0.6588904504266875,5.328169540414999,0.09574732294075661,34
4,Pacific Coast League,AAA,35,6.0,127.0,286.3333333333333,1296.0,10.26968503937008,0.07406249792438271,0.7287558858212454,5.54406593230803,0.08719521757716049,35
4,Pacific Coast League,AAA,36,7.0,77.0,173.66666666666666,805.0,9.25,0.08948943959006211,0.7036113555671495,6.101920651132067,0.08813788797515527,36
