Player Name,Team,League Name,AB,wRC+,Age+ RobustZ+,Approach+ RobustZ+,Speed+ RobustZ+,LD%+ RobustZ+,HR/FB+ RobustZ+,5 Tool RobustZ+,Hitter RobustZ+
Homer Bush Jr.,TBR,Carolina League,5,-100.0,68.37787570853727,69.76393751351449,58.78411527035144,-3.873608232330639,103.26217721157413,59.26289949432934,56.38416883091933
Zach Cole,HOU,Carolina League,20,155.62019632717175,61.2900184632305,114.95734906557213,96.74677446234301,94.21771203392235,126.00833603193942,98.64403801140148,111.72779904381132
Christian Fagnant,WSN,Carolina League,1,-100.0,61.2900184632305,69.76393751351449,58.78411527035144,-3.873608232330639,103.26217721157413,57.845328045267976,56.38416883091933
Reed Trimble,BAL,Carolina League,4,259.0666316728963,54.747381006024256,166.60696246160973,58.78411527035144,-3.873608232330639,382.9623677153617,131.8454436442033,181.89857398154695
Jordan Williams,WSN,Carolina League,78,118.16817380871592,54.747381006024256,86.16477235485974,122.81595741327013,82.49610771098145,145.7740307293804,98.39964984290319,104.81163693174052
Logan Driscoll,TBR,Carolina League,47,66.30791812414746,43.064099832441656,81.5589213175706,95.53154216225514,126.91481863675355,74.61752994193085,84.33738237819036,94.36375663208499
Johan De Los Santos,PIT,Florida State League,8,216.30739742351733,149.06285750306805,102.8019174255793,114.7305351591419,186.58580671735874,344.83391809468975,179.60300697996755,211.40721407920924
Luis Arana,MIA,Florida State League,6,222.95557290148932,134.7361123404458,104.64602883826531,98.64821624284065,-3.873608232330639,103.26217721157413,87.48378528015904,68.01153260583627
Hyun Seung Lee,PIT,Florida State League,12,176.75379485647773,134.7361123404458,83.24882731849058,60.85541723691769,218.32904283857718,103.26217721157413,120.08631538920108,134.94668245621395
Elian Pena,NYM,Florida State League,177,124.9751648665298,134.7361123404458,123.81224573195833,103.4600075294076,113.07515516174328,90.51261148670991,113.11922645005299,109.13333746013718
Juan Sanchez,TOR,Florida State League,133,95.67346172219548,134.7361123404458,90.83407779726805,113.07841657271345,76.92735542984968,110.6463816055599,105.2444687491674,92.80260494422588
Andrew Salas,MIA,Florida State League,159,50.35096849446848,134.7361123404458,94.55952286663465,101.67442972144683,92.21402456710942,85.87654593481821,101.81212708609098,90.88336445618741
Darell Morel,PIT,Florida State League,8,-35.65041740486348,134.7361123404458,69.76393751351449,58.81983347940016,-3.873608232330639,74.61752994193085,66.81276100859213,46.83595307437157
Fredderick Ovalle,PIT,Florida State League,6,247.3386662983478,121.91744561599434,187.75672291374593,109.30231169719734,85.0074521960325,103.26217721157413,121.44922192690885,125.34211744045085
Edward Florentino,PIT,Florida State League,28,211.84692413487335,121.91744561599434,151.34752056167451,82.31202049614286,97.12759667869875,164.6896592361117,123.47884851772442,137.72159215882832
Luis Fragoza,MIN,Florida State League,40,157.98075033332177,121.91744561599434,80.4905543866738,91.62995832139484,160.72094795189543,209.7257240183103,132.89692605885375,150.3124087856265
Bruin Agbayani,MIN,Florida State League,41,121.2335123576402,121.91744561599434,286.3154026665869,103.8623496107547,92.21402456710942,74.61752994193085,135.78535048047524,151.04898572520906
Ramiro Dominguez,MIN,Florida State League,128,111.89160860513174,121.91744561599434,106.82241236138412,110.88047609958694,104.96034323097834,116.83884059079944,112.28390357974862,109.54053206105397
Merphy Hernandez,MIN,Florida State League,30,110.327745570096,121.91744561599434,81.77774840264279,109.38930115798082,129.44798241021402,74.61752994193085,103.43000150575259,95.28108691826255
JoJo Parker,TOR,Florida State League,166,108.25123463928816,121.91744561599434,102.90605939230882,97.7815799849428,122.47691862935945,107.04349652026191,110.42510002857345,110.80882484731006
Jordan Yost,DET,Florida State League,88,107.86223484504592,121.91744561599434,128.60113878964955,122.88839627372826,65.9615106121825,74.61752994193085,102.7972042466971,89.72672644792097
